"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"15","DeMarco Murray","RB","TEN","@MIA","Sun 1:00 PM","0.2","0.0","0.0","80.3","0.7","26.7","0.1"
"16","Lamar Miller","RB","HOU","KC","Sun 8:30 PM","0.0","0.0","0.0","73.6","0.4","21.6","0.0"
"17","Mike Gillislee","RB","NE","@TB","Thu 8:25 PM","0.0","0.0","0.0","44.7","0.4","18.6","0.1"
"18","Frank Gore","RB","IND","SF","Sun 1:00 PM","0.0","0.0","0.0","52.1","0.4","18.8","0.1"
"19","LeGarrette Blount","RB","PHI","ARI","Sun 1:00 PM","0.0","0.0","0.0","55.9","0.3","7.8","0.0"
"20","Isaiah Crowell","RB","CLE","NYJ","Sun 1:00 PM","0.2","0.0","0.0","47.0","0.3","19.3","0.0"
"21","Doug Martin","RB","TB","NE","Thu 8:25 PM","0.0","0.0","0.0","28.9","0.1","12.6","0.0"
"22","Latavius Murray","RB","MIN","@CHI","Mon 8:30 PM","0.0","0.0","0.0","50.3","0.3","10.6","0.0"
"23","Jonathan Stewart","RB","CAR","@DET","Sun 1:00 PM","0.0","0.0","0.0","53.5","0.3","14.1","0.1"
"24","Christian McCaffrey","RB","CAR","@DET","Sun 1:00 PM","0.6","0.0","0.0","36.9","0.2","38.2","0.2"
"25","Tarik Cohen","RB","CHI","MIN","Mon 8:30 PM","0.6","0.0","0.0","22.1","0.1","27.0","0.1"
"26","Wayne Gallman","RB","NYG","LAC","Sun 1:00 PM","0.0","0.0","0.0","35.1","0.2","14.2","0.0"
"27","Aaron Jones","RB","GB","@DAL","Sun 4:25 PM","0.8","0.0","0.0","34.3","0.5","19.5","0.1"
"28","Duke Johnson","RB","CLE","NYJ","Sun 1:00 PM","0.0","0.0","0.0","17.6","0.1","41.1","0.2"
"29","Javorius Allen","RB","BAL","@OAK","Sun 4:05 PM","0.0","0.0","0.0","30.4","0.2","18.0","0.0"
"30","Derrick Henry","RB","TEN","@MIA","Sun 1:00 PM","0.0","0.0","0.0","37.0","0.3","10.2","0.0"
"31","James White","RB","NE","@TB","Thu 8:25 PM","0.0","0.0","0.0","15.4","0.1","35.1","0.3"
"32","Andre Ellington","RB","HOU","KC","Sun 8:30 PM","0.0","0.0","0.0","16.4","0.1","39.0","0.1"
"33","Jamaal Williams","RB","GB","@DAL","Sun 4:25 PM","0.0","0.0","0.0","30.8","0.2","22.8","0.1"
"34","Eddie Lacy","RB","SEA","@LA","Sun 4:05 PM","0.0","0.0","0.0","36.8","0.2","5.2","0.0"
"35","Thomas Rawls","RB","SEA","@LA","Sun 4:05 PM","0.0","0.0","0.0","38.4","0.2","16.9","0.0"
"36","Theo Riddick","RB","DET","CAR","Sun 1:00 PM","0.0","0.0","0.0","15.6","0.1","17.8","0.1"
"37","Orleans Darkwa","RB","NYG","LAC","Sun 1:00 PM","0.0","0.0","0.0","26.2","0.2","6.6","0.0"
"38","Jerick McKinnon","RB","MIN","@CHI","Mon 8:30 PM","0.0","0.0","0.0","28.4","0.3","18.8","0.1"
"39","Elijah McGuire","RB","NYJ","@CLE","Sun 1:00 PM","0.0","0.0","0.0","32.3","0.2","17.2","0.1"
"40","Alex Collins","RB","BAL","@OAK","Sun 4:05 PM","0.1","0.0","0.0","26.9","0.1","20.8","0.1"
"41","Matt Breida","RB","SF","@IND","Sun 1:00 PM","0.0","0.0","0.0","18.1","0.0","12.0","0.0"
"42","Chris Johnson","RB","ARI","@PHI","Sun 1:00 PM","0.9","0.0","0.0","43.7","0.3","22.4","0.0"
"43","D'Onta Foreman","RB","HOU","KC","Sun 8:30 PM","0.6","0.0","0.0","28.0","0.1","13.0","0.0"
"44","Shane Vereen","RB","NYG","LAC","Sun 1:00 PM","0.0","0.0","0.0","26.0","0.2","12.4","0.0"
"45","Chris Ivory","RB","JAC","@PIT","Sun 1:00 PM","0.0","0.0","0.0","19.8","0.1","20.6","0.1"
"46","Giovani Bernard","RB","CIN","BUF","Sun 1:00 PM","0.0","0.0","0.0","16.9","0.1","24.3","0.2"
"47","Mike Tolbert","RB","BUF","@CIN","Sun 1:00 PM","0.0","0.0","0.0","5.9","0.0","3.2","0.0"
"48","Terrance West","RB","BAL","@OAK","Sun 4:05 PM","0.0","0.0","0.0","26.8","0.1","11.7","0.0"
"49","J.D. McKissic","RB","SEA","@LA","Sun 4:05 PM","0.0","0.0","0.0","29.4","0.3","14.6","0.1"
"50","Jalen Richard","RB","OAK","BAL","Sun 4:05 PM","0.4","0.0","0.0","17.1","0.1","14.1","0.0"
