"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"42","Chris Thompson","RB","WAS","@LA","Sun 4:25 PM","0.0","0.0","0.0","18.4","0.2","17.2","0.1"
"43","Theo Riddick","RB","DET","@NYG","Mon 8:30 PM","0.0","0.0","0.0","22.6","0.1","26.9","0.1"
"44","Derrick Henry","RB","TEN","@JAC","Sun 1:00 PM","0.0","0.0","0.0","30.4","0.2","8.6","0.0"
"45","Darren Sproles","RB","PHI","@KC","Sun 1:00 PM","0.0","0.0","0.0","20.9","0.1","23.3","0.0"
"46","Giovani Bernard","RB","CIN","HOU","Thu 8:25 PM","0.0","0.0","0.0","28.4","0.2","17.5","0.1"
"47","Charles Sims","RB","TB","CHI","Sun 1:00 PM","0.5","0.0","0.0","21.4","0.1","25.5","0.1"
"48","Shane Vereen","RB","NYG","DET","Mon 8:30 PM","0.0","0.0","0.0","20.9","0.2","21.2","0.0"
"49","Mike Tolbert","RB","BUF","@CAR","Sun 1:00 PM","0.0","0.0","0.0","8.8","0.1","5.7","0.0"
"50","Rex Burkhead","RB","NE","@NO","Sun 1:00 PM","0.0","0.0","0.0","18.9","0.1","7.7","0.1"
"51","Adrian Peterson","RB","ARI","@IND","Sun 1:00 PM","0.0","0.0","0.0","33.3","0.3","6.7","0.0"
"52","Orleans Darkwa","RB","NYG","DET","Mon 8:30 PM","-","-","-","-","-","-","-"
"53","Marlon Mack","RB","IND","ARI","Sun 1:00 PM","0.0","0.0","0.0","16.0","0.1","10.7","0.0"
"54","Chris Carson","RB","SEA","SF","Sun 4:25 PM","0.0","0.0","0.0","19.1","0.2","18.9","0.1"
"55","Jeremy Hill","RB","CIN","HOU","Thu 8:25 PM","0.1","0.0","0.0","31.9","0.2","10.0","0.0"
"56","Jalen Richard","RB","OAK","NYJ","Sun 4:05 PM","0.0","0.0","0.0","15.5","0.1","14.4","0.1"
"57","DeAndre Washington","RB","OAK","NYJ","Sun 4:05 PM","0.0","0.0","0.0","20.8","0.1","8.9","0.0"
