"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"27","Randall Cobb","WR","GB","@DET","Sun 1:00 PM","0.0","0.0","0.0","1.8","0.0","38.4","0.3"
"28","Keelan Cole","WR","JAC","@TEN","Sun 4:25 PM","0.2","0.0","0.0","0.0","0.0","46.6","0.5"
"29","Josh Gordon","WR","CLE","@PIT","Sun 1:00 PM","0.0","0.0","0.0","0.2","0.0","66.6","0.3"
"30","Michael Crabtree","WR","OAK","@LAC","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","69.3","0.3"
"31","Kenny Stills","WR","MIA","BUF","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","59.2","0.2"
"32","JuJu Smith-Schuster","WR","PIT","CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","55.4","0.5"
"33","Ted Ginn","WR","NO","@TB","Sun 4:25 PM","0.0","0.0","0.0","2.4","0.0","38.6","0.4"
"34","Martavis Bryant","WR","PIT","CLE","Sun 1:00 PM","0.3","0.0","0.0","0.4","0.0","54.4","0.3"
"35","Tyrell Williams","WR","LAC","OAK","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","32.9","0.2"
"36","Rishard Matthews","WR","TEN","JAC","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","48.0","0.3"
"37","Paul Richardson","WR","SEA","ARI","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","46.4","0.4"
"38","Pharoh Cooper","WR","LA","SF","Sun 4:25 PM","0.0","0.0","0.0","1.6","0.0","12.8","0.0"
"39","Josh Reynolds","WR","LA","SF","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","25.2","0.1"
"40","Amari Cooper","WR","OAK","@LAC","Sun 4:25 PM","0.0","0.0","0.0","0.3","0.0","60.5","0.3"
"41","DeSean Jackson","WR","TB","NO","Sun 4:25 PM","-","-","-","-","-","-","-"
"42","DeVante Parker","WR","MIA","BUF","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","43.6","0.3"
"43","Alshon Jeffery","WR","PHI","DAL","Sun 1:00 PM","0.1","0.0","0.0","0.0","0.0","31.0","0.3"
"44","Ryan Grant","WR","WAS","@NYG","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","29.1","0.2"
"45","Jermaine Kearse","WR","NYJ","@NE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","45.5","0.2"
"46","Brandon LaFell","WR","CIN","@BAL","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","30.1","0.1"
"47","Travis Rudolph","WR","NYG","WAS","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","18.6","0.1"
"48","Kelvin Benjamin","WR","BUF","@MIA","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","62.7","0.4"
"49","Kenny Golladay","WR","DET","GB","Sun 1:00 PM","0.0","0.0","0.0","0.1","0.0","27.3","0.2"
"50","Trent Taylor","WR","SF","@LA","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","21.6","0.1"
