"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"34","Will Fuller","WR","HOU","@SEA","Sun 4:05 PM","0.0","0.0","0.0","0.4","0.0","46.6","0.3"
"35","Brandon LaFell","WR","CIN","IND","Sun 1:00 PM","0.6","0.0","0.0","0.0","0.0","27.6","0.1"
"36","Jordan Matthews","WR","BUF","OAK","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","37.0","0.3"
"37","Bennie Fowler III","WR","DEN","@KC","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","54.9","0.2"
"38","JuJu Smith-Schuster","WR","PIT","@DET","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","34.7","0.2"
"39","Kenny Stills","WR","MIA","@BAL","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","52.8","0.2"
"40","Kenny Golladay","WR","DET","PIT","Sun 8:30 PM","-","-","-","-","-","-","-"
"41","Robby Anderson","WR","NYJ","ATL","Sun 1:00 PM","0.0","0.0","0.0","0.1","0.0","40.2","0.5"
"42","Tyler Lockett","WR","SEA","HOU","Sun 4:05 PM","0.0","0.0","0.0","1.4","0.0","36.6","0.3"
"43","Mike Wallace","WR","BAL","MIA","Thu 8:25 PM","-","-","-","-","-","-","-"
"44","Danny Amendola","WR","NE","LAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","48.7","0.5"
"45","Paul Richardson","WR","SEA","HOU","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","34.3","0.3"
"46","Torrey Smith","WR","PHI","SF","Sun 1:00 PM","0.0","0.0","0.0","-0.0","0.0","24.9","0.3"
"47","Ricardo Louis","WR","CLE","MIN","Sun 9:30 AM","0.8","0.0","0.0","0.0","0.0","34.6","0.2"
"48","Cole Beasley","WR","DAL","@WAS","Sun 4:25 PM","0.1","0.0","0.0","-0.0","0.0","32.1","0.1"
"49","Terrelle Pryor","WR","WAS","DAL","Sun 4:25 PM","0.0","0.0","0.0","0.1","0.0","29.2","0.2"
"50","Taylor Gabriel","WR","ATL","@NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.6","0.0","25.4","0.1"
