"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"23","Robert Woods","WR","LA","@MIN","Sun 1:00 PM","0.4","0.0","0.0","0.5","0.0","63.3","0.4"
"24","Jeremy Maclin","WR","BAL","@GB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","60.9","0.2"
"25","Marqise Lee","WR","JAC","@CLE","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","63.4","0.4"
"26","Jamison Crowder","WR","WAS","@NO","Sun 1:00 PM","0.9","0.0","0.0","0.7","0.0","56.7","0.5"
"27","Demaryius Thomas","WR","DEN","CIN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","69.3","0.2"
"28","Emmanuel Sanders","WR","DEN","CIN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","56.5","0.4"
"29","Nelson Agholor","WR","PHI","@DAL","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","45.6","0.4"
"30","DeSean Jackson","WR","TB","@MIA","Sun 1:00 PM","0.0","0.0","0.0","0.5","0.0","56.2","0.3"
"31","Terrance Williams","WR","DAL","PHI","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","31.4","0.1"
"32","Cooper Kupp","WR","LA","@MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","42.1","0.5"
"33","Tyler Lockett","WR","SEA","ATL","Mon 8:30 PM","0.0","0.0","0.0","1.1","0.0","36.7","0.3"
"34","Davante Adams","WR","GB","BAL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","45.7","0.3"
"35","Kenny Stills","WR","MIA","TB","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","43.0","0.1"
"36","Rishard Matthews","WR","TEN","@PIT","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","37.1","0.2"
"37","Ted Ginn","WR","NO","WAS","Sun 1:00 PM","0.0","0.0","0.0","1.2","0.0","45.2","0.2"
"38","Paul Richardson","WR","SEA","ATL","Mon 8:30 PM","0.3","0.0","0.0","0.0","0.0","48.9","0.3"
"39","Sammy Watkins","WR","LA","@MIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","34.1","0.4"
"40","Martavis Bryant","WR","PIT","TEN","Thu 8:25 PM","0.0","0.0","0.0","0.3","0.0","33.4","0.1"
"41","Mike Wallace","WR","BAL","@GB","Sun 1:00 PM","0.0","0.0","0.0","0.4","0.0","26.5","0.1"
"42","Dontrelle Inman","WR","CHI","DET","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","10.7","0.0"
"43","Demarcus Robinson","WR","KC","@NYG","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","20.4","0.1"
"44","Corey Davis","WR","TEN","@PIT","Thu 8:25 PM","0.0","0.0","0.0","0.0","0.0","52.5","0.4"
"45","Kelvin Benjamin","WR","BUF","@LAC","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","61.3","0.4"
"46","Jordy Nelson","WR","GB","BAL","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","51.5","0.3"
"47","Mohamed Sanu","WR","ATL","@SEA","Mon 8:30 PM","0.0","0.0","0.0","0.1","0.0","55.1","0.2"
"48","Tyrell Williams","WR","LAC","BUF","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","29.5","0.1"
"49","Josh Doctson","WR","WAS","@NO","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","41.0","0.2"
"50","Bruce Ellington","WR","HOU","ARI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","33.0","0.2"
