"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"40","Paul Richardson","WR","SEA","SF","Sun 4:25 PM","0.0","0.0","0.0","0.3","0.0","43.7","0.2"
"41","Adam Thielen","WR","MIN","@PIT","Sun 1:00 PM","0.5","0.0","0.0","0.0","0.0","45.5","0.3"
"42","Stefon Diggs","WR","MIN","@PIT","Sun 1:00 PM","0.6","0.0","0.0","1.3","0.0","74.2","0.4"
"43","Sterling Shepard","WR","NYG","DET","Mon 8:30 PM","0.0","0.0","0.0","0.4","0.0","47.0","0.4"
"44","Jamison Crowder","WR","WAS","@LA","Sun 4:25 PM","0.0","0.0","0.0","0.1","0.0","52.4","0.4"
"45","Rishard Matthews","WR","TEN","@JAC","Sun 1:00 PM","0.0","0.0","0.0","0.2","0.0","47.7","0.3"
"46","Devin Funchess","WR","CAR","BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","21.3","0.2"
"47","Marqise Lee","WR","JAC","TEN","Sun 1:00 PM","0.3","0.0","0.0","0.2","0.0","55.6","0.4"
"48","Tyler Lockett","WR","SEA","SF","Sun 4:25 PM","0.0","0.0","0.0","0.1","0.0","48.3","0.4"
"49","Brandon Marshall","WR","NYG","DET","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","41.4","0.3"
"50","Eric Decker","WR","TEN","@JAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","56.0","0.3"
"51","Allen Hurns","WR","JAC","TEN","Sun 1:00 PM","0.3","0.0","0.0","0.0","0.0","49.8","0.3"
"52","Cooper Kupp","WR","LA","WAS","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","43.4","0.2"
"53","Kenny Golladay","WR","DET","@NYG","Mon 8:30 PM","0.0","0.0","0.0","0.0","0.0","39.0","0.2"
"54","Corey Coleman","WR","CLE","@BAL","Sun 1:00 PM","0.0","0.0","0.0","-0.1","0.0","67.3","0.1"
"55","Jordan Matthews","WR","BUF","@CAR","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","45.2","0.2"
"56","Kenny Britt","WR","NE","@NO","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","40.1","0.2"
"57","Kendall Wright","WR","CHI","@TB","Sun 1:00 PM","0.0","0.0","0.0","0.3","0.0","36.7","0.3"
"58","Donte Moncrief","WR","IND","ARI","Sun 1:00 PM","0.0","0.0","0.0","0.2","0.0","35.3","0.1"
"59","Robby Anderson","WR","NYJ","@OAK","Sun 4:05 PM","0.0","0.0","0.0","1.1","0.0","45.6","0.2"
"60","Corey Davis","WR","TEN","@JAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","58.5","0.3"
"61","Kenny Stills","WR","MIA","@LAC","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","30.0","0.3"
"62","Marvin Jones","WR","DET","@NYG","Mon 8:30 PM","0.0","0.0","0.0","-0.5","0.0","48.0","0.2"
"63","Nelson Agholor","WR","PHI","@KC","Sun 1:00 PM","0.0","0.0","0.0","0.9","0.0","37.0","0.3"
"64","Marquise Goodwin","WR","SF","@SEA","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","26.2","0.1"
"65","Breshad Perriman","WR","BAL","CLE","Sun 1:00 PM","0.0","0.0","0.0","0.1","0.0","36.0","0.2"
