"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"27","Elijah McGuire","RB","NYJ","@TB","Sun 1:00 PM","0.1","0.0","0.0","24.4","0.1","19.5","0.0"
"28","Latavius Murray","RB","MIN","@WAS","Sun 1:00 PM","0.0","0.0","0.0","35.2","0.3","13.1","0.0"
"29","Frank Gore","RB","IND","PIT","Sun 1:00 PM","0.0","0.0","0.0","62.4","0.2","17.2","0.1"
"30","Isaiah Crowell","RB","CLE","@DET","Sun 1:00 PM","0.0","0.0","0.0","44.3","0.3","21.6","0.1"
"31","Thomas Rawls","RB","SEA","@ARI","Thu 8:25 PM","0.0","0.0","0.0","30.7","0.2","16.4","0.2"
"32","Duke Johnson","RB","CLE","@DET","Sun 1:00 PM","0.0","0.0","0.0","24.0","0.1","37.8","0.1"
"33","Dion Lewis","RB","NE","@DEN","Sun 8:30 PM","0.0","0.0","0.0","33.2","0.3","16.1","0.0"
"34","Kenyan Drake","RB","MIA","@CAR","Mon 8:30 PM","0.0","0.0","0.0","33.6","0.1","24.3","0.1"
"35","Robert Kelley","RB","WAS","MIN","Sun 1:00 PM","0.0","0.0","0.0","46.2","0.3","12.2","0.0"
"36","James White","RB","NE","@DEN","Sun 8:30 PM","0.0","0.0","0.0","12.5","0.1","30.9","0.2"
"37","Marlon Mack","RB","IND","PIT","Sun 1:00 PM","0.0","0.0","0.0","32.0","0.1","17.5","0.1"
"38","Tarik Cohen","RB","CHI","GB","Sun 1:00 PM","0.0","0.0","0.0","25.4","0.1","19.0","0.1"
"39","Ty Montgomery","RB","GB","@CHI","Sun 1:00 PM","0.0","0.0","0.0","28.2","0.3","15.6","0.0"
"40","Wayne Gallman","RB","NYG","@SF","Sun 4:25 PM","0.0","0.0","0.0","22.6","0.2","9.6","0.0"
"41","Jonathan Stewart","RB","CAR","MIA","Mon 8:30 PM","0.0","0.0","0.0","42.6","0.2","6.4","0.0"
"42","Chris Ivory","RB","JAC","LAC","Sun 1:00 PM","0.0","0.0","0.0","24.5","0.2","8.8","0.1"
"43","Theo Riddick","RB","DET","CLE","Sun 1:00 PM","0.3","0.0","0.0","7.1","0.0","22.8","0.1"
"44","Damien Williams","RB","MIA","@CAR","Mon 8:30 PM","0.0","0.0","0.0","35.6","0.2","18.3","0.1"
"45","D'Onta Foreman","RB","HOU","@LA","Sun 4:05 PM","0.0","0.0","0.0","29.4","0.3","10.1","0.0"
"46","Devontae Booker","RB","DEN","NE","Sun 8:30 PM","0.0","0.0","0.0","11.3","0.2","11.3","0.1"
"47","Jamaal Charles","RB","DEN","NE","Sun 8:30 PM","0.0","0.0","0.0","17.6","0.1","8.6","0.0"
"48","Matt Breida","RB","SF","NYG","Sun 4:25 PM","0.0","0.0","0.0","18.5","0.1","17.1","0.1"
"49","Rod Smith","RB","DAL","@ATL","Sun 4:25 PM","0.0","0.0","0.0","22.4","0.1","9.6","0.1"
"50","Darren McFadden","RB","DAL","@ATL","Sun 4:25 PM","0.0","0.0","0.0","25.3","0.2","16.9","0.1"
