"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"36","Randall Cobb","WR","GB","NO","Sun 1:00 PM","0.6","0.0","0.0","0.9","0.0","48.7","0.4"
"37","Danny Amendola","WR","NE","ATL","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","43.4","0.5"
"38","Sammy Watkins","WR","LA","ARI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","49.9","0.2"
"39","Mohamed Sanu","WR","ATL","@NE","Sun 8:30 PM","0.0","0.0","0.0","0.9","0.0","45.5","0.2"
"40","Taylor Gabriel","WR","ATL","@NE","Sun 8:30 PM","0.2","0.0","0.0","0.2","0.0","24.5","0.2"
"41","Jermaine Kearse","WR","NYJ","@MIA","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","39.9","0.3"
"42","Bennie Fowler III","WR","DEN","@LAC","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","25.7","0.1"
"43","Nelson Agholor","WR","PHI","WAS","Mon 8:30 PM","0.4","0.0","0.0","0.5","0.0","42.6","0.4"
"44","Kenny Stills","WR","MIA","NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","44.1","0.3"
"45","Tyler Lockett","WR","SEA","@NYG","Sun 4:25 PM","0.0","0.0","0.0","2.8","0.1","51.2","0.1"
"46","Robby Anderson","WR","NYJ","@MIA","Sun 1:00 PM","0.0","0.0","0.0","-0.1","0.0","40.6","0.2"
"47","Ricardo Louis","WR","CLE","TEN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","33.8","0.2"
"48","Ted Ginn","WR","NO","@GB","Sun 1:00 PM","0.0","0.0","0.0","2.1","0.0","48.2","0.4"
"49","Mike Wallace","WR","BAL","@MIN","Sun 1:00 PM","0.0","0.0","0.0","0.2","0.0","27.3","0.1"
"50","Tyrell Williams","WR","LAC","DEN","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","40.7","0.3"
