"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"20","Jamison Crowder","WR","WAS","PHI","Sun 1:00 PM","0.3","0.0","0.0","0.5","0.0","48.1","0.4"
"21","Eric Decker","WR","TEN","OAK","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","55.0","0.4"
"22","Martavis Bryant","WR","PIT","@CLE","Sun 1:00 PM","0.0","0.0","0.0","0.2","0.0","52.0","0.2"
"23","Davante Adams","WR","GB","SEA","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","48.2","0.3"
"24","Allen Robinson","WR","JAC","@HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","60.3","0.3"
"25","DeAndre Hopkins","WR","HOU","JAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","82.3","0.5"
"26","Tyreek Hill","WR","KC","@NE","Thu 8:30 PM","0.0","0.0","0.0","1.2","0.0","51.4","0.4"
"27","Alshon Jeffery","WR","PHI","@WAS","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","65.9","0.5"
"28","Kenny Britt","WR","NE","KC","Thu 8:30 PM","0.0","0.0","0.0","0.0","0.0","48.8","0.4"
"29","Ted Ginn","WR","NO","@MIN","Mon 7:10 PM","0.5","0.0","0.0","2.2","0.0","65.2","0.2"
"30","Pierre Garcon","WR","SF","CAR","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","66.5","0.3"
"31","Rishard Matthews","WR","TEN","OAK","Sun 1:00 PM","0.0","0.0","0.0","0.2","0.0","55.2","0.3"
"32","Randall Cobb","WR","GB","SEA","Sun 4:25 PM","0.0","0.0","0.0","0.8","0.0","51.4","0.4"
"33","Brandon Marshall","WR","NYG","@DAL","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","68.9","0.4"
"34","Torrey Smith","WR","PHI","@WAS","Sun 1:00 PM","0.0","0.0","0.0","0.5","0.0","37.5","0.2"
"35","Jordan Matthews","WR","BUF","NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","48.0","0.5"
"36","John Brown","WR","ARI","@DET","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","51.8","0.3"
"37","Robby Anderson","WR","NYJ","@BUF","Sun 1:00 PM","0.0","0.0","0.0","0.5","0.0","40.7","0.2"
"38","Emmanuel Sanders","WR","DEN","LAC","Mon 10:20 PM","0.0","0.0","0.0","0.2","0.0","60.4","0.4"
"39","Devin Funchess","WR","CAR","@SF","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","25.3","0.1"
"40","Marvin Jones","WR","DET","ARI","Sun 1:00 PM","0.0","0.0","0.0","-0.5","0.0","47.2","0.2"
"41","Keenan Allen","WR","LAC","@DEN","Mon 10:20 PM","0.0","0.0","0.0","0.8","0.0","63.6","0.3"
"42","Donte Moncrief","WR","IND","@LA","Sun 4:05 PM","0.5","0.0","0.0","0.4","0.0","47.3","0.2"
"43","Mike Wallace","WR","BAL","@CIN","Sun 1:00 PM","0.0","0.0","0.0","0.9","0.0","52.8","0.3"
"44","Sterling Shepard","WR","NYG","@DAL","Sun 8:30 PM","0.0","0.0","0.0","0.2","0.0","53.0","0.3"
"45","Kevin White","WR","CHI","ATL","Sun 1:00 PM","2.3","0.0","0.0","0.4","0.0","53.9","0.1"
"46","Adam Thielen","WR","MIN","NO","Mon 7:10 PM","0.0","0.0","0.0","0.6","0.0","53.3","0.2"
"47","Tyrell Williams","WR","LAC","@DEN","Mon 10:20 PM","0.0","0.0","0.0","0.0","0.0","32.7","0.1"
"48","Terrance Williams","WR","DAL","NYG","Sun 8:30 PM","0.0","0.0","0.0","0.0","0.0","30.9","0.2"
"49","Taylor Gabriel","WR","ATL","@CHI","Sun 1:00 PM","0.0","0.0","0.0","1.7","0.0","25.8","0.2"
"50","Chris Hogan","WR","NE","KC","Thu 8:30 PM","0.5","0.0","0.0","0.4","0.0","49.7","0.3"
"51","Corey Coleman","WR","CLE","PIT","Sun 1:00 PM","0.0","0.0","0.0","1.5","0.0","42.2","0.2"
"52","Mohamed Sanu","WR","ATL","@CHI","Sun 1:00 PM","0.0","0.0","0.0","0.2","0.0","40.8","0.3"
"53","Cole Beasley","WR","DAL","NYG","Sun 8:30 PM","0.0","0.0","0.0","0.2","0.0","42.0","0.3"
"54","Kendall Wright","WR","CHI","ATL","Sun 1:00 PM","0.0","0.0","0.0","0.4","0.0","34.7","0.2"
"55","Jeremy Maclin","WR","BAL","@CIN","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","49.2","0.2"
"56","Tyler Lockett","WR","SEA","@GB","Sun 4:25 PM","0.0","0.0","0.0","5.1","0.0","49.2","0.2"
"57","Paul Richardson","WR","SEA","@GB","Sun 4:25 PM","0.0","0.0","0.0","0.4","0.0","34.4","0.2"
"58","Jermaine Kearse","WR","NYJ","@BUF","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","36.8","0.2"
"59","Corey Davis","WR","TEN","OAK","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","42.0","0.3"
"60","Brandon LaFell","WR","CIN","BAL","Sun 1:00 PM","0.0","0.0","0.0","0.1","0.0","22.4","0.1"
"61","J.J. Nelson","WR","ARI","@DET","Sun 1:00 PM","0.0","0.0","0.0","0.1","0.0","21.6","0.2"
"62","Zay Jones","WR","BUF","NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","51.4","0.3"
"63","Marquise Goodwin","WR","SF","CAR","Sun 4:25 PM","0.0","0.0","0.0","0.0","0.0","23.3","0.1"
"64","Allen Hurns","WR","JAC","@HOU","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","24.8","0.1"
"65","Marqise Lee","WR","JAC","@HOU","Sun 1:00 PM","0.0","0.0","0.0","0.8","0.0","29.0","0.1"
"66","Breshad Perriman","WR","BAL","@CIN","Sun 1:00 PM","0.0","0.0","0.0","0.6","0.0","30.6","0.1"
"67","Seth Roberts","WR","OAK","@TEN","Sun 1:00 PM","0.0","0.0","0.0","-0.0","0.0","30.3","0.2"
"68","Josh Doctson","WR","WAS","PHI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","23.9","0.2"
"69","Tavon Austin","WR","LA","IND","Sun 4:05 PM","0.0","0.0","0.0","5.4","0.1","37.6","0.4"
"70","Deonte Thompson","WR","BUF","NYJ","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","14.2","0.1"
"71","Brandon Coleman","WR","NO","@MIN","Mon 7:10 PM","0.0","0.0","0.0","0.0","0.0","31.5","0.1"
"72","Robert Woods","WR","LA","IND","Sun 4:05 PM","0.0","0.0","0.0","-0.0","0.0","30.3","0.1"
"73","Kenny Golladay","WR","DET","ARI","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","33.6","0.1"
"74","Bruce Ellington","WR","HOU","JAC","Sun 1:00 PM","0.0","0.0","0.0","0.0","0.0","20.2","0.1"
"75","Nelson Agholor","WR","PHI","@WAS","Sun 1:00 PM","0.7","0.0","0.0","0.6","0.0","28.6","0.1"
"76","Cooper Kupp","WR","LA","IND","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","30.0","0.1"
"77","Laquon Treadwell","WR","MIN","NO","Mon 7:10 PM","0.0","0.0","0.0","0.0","0.0","16.8","0.2"
"78","Aldrick Robinson","WR","SF","CAR","Sun 4:25 PM","-","-","-","-","-","-","-"
"79","Tyler Boyd","WR","CIN","BAL","Sun 1:00 PM","0.0","0.0","0.0","0.4","0.0","25.2","0.2"
"80","Kamar Aiken","WR","IND","@LA","Sun 4:05 PM","0.0","0.0","0.0","0.0","0.0","15.5","0.1"
