"Rank","Name","Pos","Tm","Opp","Game","Pass Yds","Pass TD","Int","Ru Yds","Ru TD","RecYds","Rec TD"
"25","Lamar Miller","RB","HOU","@JAC","Sun 1:00 PM","0.0","0.0","0.0","62.4","0.3","24.9","0.1"
"26","Giovani Bernard","RB","CIN","@MIN","Sun 1:00 PM","0.0","0.0","0.0","39.9","0.1","42.0","0.4"
"27","Christian McCaffrey","RB","CAR","GB","Sun 1:00 PM","0.0","0.0","0.0","36.4","0.2","41.8","0.1"
"28","Kerwynn Williams","RB","ARI","@WAS","Sun 1:00 PM","0.2","0.0","0.0","36.0","0.1","26.5","0.1"
"29","Frank Gore","RB","IND","DEN","Thu 8:25 PM","0.0","0.0","0.0","61.0","0.3","16.6","0.0"
"30","DeMarco Murray","RB","TEN","@SF","Sun 4:25 PM","0.5","0.0","0.0","35.8","0.2","25.3","0.1"
"31","Isaiah Crowell","RB","CLE","BAL","Sun 1:00 PM","0.0","0.0","0.0","50.7","0.2","23.1","0.0"
"32","Theo Riddick","RB","DET","CHI","Sat 4:30 PM","0.0","0.0","0.0","24.6","0.2","36.4","0.1"
"33","Derrick Henry","RB","TEN","@SF","Sun 4:25 PM","0.0","0.0","0.0","46.5","0.3","6.2","0.0"
"34","Jonathan Stewart","RB","CAR","GB","Sun 1:00 PM","0.0","0.0","0.0","54.0","0.2","11.3","0.0"
"35","Rod Smith","RB","DAL","@OAK","Sun 8:30 PM","0.0","0.0","0.0","32.1","0.3","23.3","0.1"
"36","T.J. Yeldon","RB","JAC","HOU","Sun 1:00 PM","0.0","0.0","0.0","52.5","0.2","20.3","0.2"
"37","Bilal Powell","RB","NYJ","@NO","Sun 1:00 PM","0.5","0.0","0.0","33.5","0.1","8.5","0.0"
"38","Matt Forte","RB","NYJ","@NO","Sun 1:00 PM","0.0","0.0","0.0","32.2","0.1","28.5","0.0"
"39","Duke Johnson","RB","CLE","BAL","Sun 1:00 PM","0.0","0.0","0.0","30.5","0.2","24.1","0.1"
"40","Peyton Barber","RB","TB","ATL","Mon 8:30 PM","0.0","0.0","0.0","29.6","0.3","13.1","0.1"
"41","LeGarrette Blount","RB","PHI","@NYG","Sun 1:00 PM","0.0","0.0","0.0","35.5","0.3","12.2","0.1"
"42","Austin Ekeler","RB","LAC","@KC","Sat 8:30 PM","0.0","0.0","0.0","16.5","0.2","19.3","0.2"
"43","Tarik Cohen","RB","CHI","@DET","Sat 4:30 PM","0.0","0.0","0.0","22.8","0.1","15.9","0.0"
"44","Doug Martin","RB","TB","ATL","Mon 8:30 PM","-","-","-","-","-","-","-"
"45","Wayne Gallman","RB","NYG","PHI","Sun 1:00 PM","0.0","0.0","0.0","36.7","0.2","20.3","0.0"
"46","Marlon Mack","RB","IND","DEN","Thu 8:25 PM","0.0","0.0","0.0","16.0","0.0","13.5","0.0"
"47","Orleans Darkwa","RB","NYG","PHI","Sun 1:00 PM","0.0","0.0","0.0","38.8","0.2","18.4","0.1"
"48","Danny Woodhead","RB","BAL","@CLE","Sun 1:00 PM","0.0","0.0","0.0","14.3","0.1","31.2","0.3"
"49","Devontae Booker","RB","DEN","@IND","Thu 8:25 PM","0.0","0.0","0.0","20.6","0.1","14.0","0.0"
"50","Matt Breida","RB","SF","TEN","Sun 4:25 PM","0.0","0.0","0.0","16.2","0.1","19.3","0.1"
