Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Lamar Miller RB HOU (7),,KCL 34-42 ,8.9,,15,74,0,,2,3,15,0,,0,0,89,,96%
Andre Ellington RB ARI (8),,@PHIL 7-34 ,8.3,,1,-2,0,,9,10,65,0,,0,0,63,,16%
Wayne Gallman RB NYG (8),,LACL 22-27 ,8.2,,11,57,0,,5,5,25,0,,0,0,82,,19%
LeSean McCoy RB BUF (6),,@CINL 16-20 ,7.9,,19,63,0,,6,9,26,0,,1,0,89,,98%
Kyle Juszczyk RB SF (11),,@INDL 23-26 ,7.7,,1,3,0,,2,4,14,1,,0,1,17,,3%
Jordan Howard RB CHI (9),,MINL 17-20 ,7.6,,19,76,0,,0,0,0,0,,0,0,76,,95%
LeGarrette Blount RB PHI (10),,ARIW 34-7 ,7.4,,14,74,0,,0,0,0,0,,0,0,74,,76%
Matt Breida RB SF (11),,@INDL 23-26 ,7.1,,10,49,0,,3,5,22,0,,0,0,71,,17%
OUTZach Zenner RB DET (7),,CARL 24-27 ,7.1,,3,11,1,,0,0,0,0,,0,1,11,,3%
Isaiah Crowell RB CLE (9),,NYJL 14-17 ,6.7,,16,60,0,,2,3,7,0,,0,0,67,,85%
Frank Gore RB IND (11),,SFW 26-23 ,6.6,,14,48,0,,3,4,38,0,,2,0,86,,87%
Dion Lewis RB NE (9),,@TBW 19-14 ,6.3,,7,53,0,,2,2,10,0,,0,0,86,,76%
OUTJames White RB NE (9),,@TBW 19-14 ,6,,2,3,0,,7,9,57,0,,0,0,60,,62%
OUTJay Ajayi RB MIA (1),,TENW 16-10 ,5.9,,25,77,0,,2,3,2,0,,1-1,0,79,,92%
Alex Collins RB BAL (10),,@OAKW 30-17 ,5.5,,12,55,0,,0,0,0,0,,0,0,55,,72%
QTheo Riddick RB DET (7),,CARL 24-27 ,5.3,,2,8,0,,4,5,45,0,,0,0,53,,65%
OUTMike Gillislee RB NE (9),,@TBW 19-14 ,5.2,,12,52,0,,0,0,0,0,,0,0,52,,52%
OUTDeMarco Murray RB TEN (8),,@MIAL 10-16 ,4.9,,14,58,0,,4,5,11,0,,1-1,0,69,,95%
Shane Vereen RB NYG (8),,LACL 22-27 ,4.5,,5,18,0,,4,5,27,0,,0,0,65,,15%
Jonathan Stewart RB CAR (11),,@DETW 27-24 ,4.4,,18,21,0,,3,3,23,0,,0,0,44,,75%
Latavius Murray RB MIN (9),,@CHIW 20-17 ,4.3,,12,31,0,,2,2,12,0,,0,0,43,,82%
Chris Ivory RB JAC (8),,@PITW 30-9 ,4.1,,8,41,0,,0,0,0,0,,0,0,41,,28%
Corey Clement RB PHI (10),,ARIW 34-7 ,3.9,,7,17,0,,1,1,22,0,,0,0,39,,20%
Jalen Richard RB OAK (10),,BALL 17-30 ,3.7,,9,37,0,,0,2,0,0,,0,0,44,,21%
J.D. McKissic RB SEA (6),,@LAW 16-10 ,3.6,,2,0,0,,3,5,36,0,,0,0,36,,14%
Thomas Rawls RB SEA (6),,@LAW 16-10 ,3.5,,8,20,0,,2,3,15,0,,0,0,35,,39%
Mike Tolbert RB BUF (6),,@CINL 16-20 ,3.4,,3,16,0,,3,3,18,0,,0,0,34,,6%
Charles Sims RB TB (1),,NEL 14-19 ,3.4,,1,3,0,,5,7,31,0,,0,0,34,,13%
Ameer Abdullah RB DET (7),,CARL 24-27 ,3.4,,10,31,0,,1,1,3,0,,0,0,34,,76%
Bilal Powell RB NYJ (11),,@CLEW 17-14 ,3.3,,2,5,0,,4,5,28,0,,0,0,33,,75%
Giovani Bernard RB CIN (6),,BUFW 20-16 ,3.2,,2,2,0,,2,2,30,0,,0,0,32,,58%
Todd Gurley RB LA (8),,SEAL 10-16 ,3,,14,43,0,,2,4,7,0,,1-1,0,50,,97%
Elijah McGuire RB NYJ (11),,@CLEW 17-14 ,3,,11,20,0,,2,3,10,0,,0,0,30,,16%
Malcolm Brown RB LA (8),,SEAL 10-16 ,2.9,,0,0,0,,2,2,29,0,,0,0,29,,5%
Chris Johnson RB ARI (8),,@PHIL 7-34 ,2.9,,9,21,0,,1,1,8,0,,0,0,29,,4%
OUTEddie Lacy RB SEA (6),,@LAW 16-10 ,2.8,,9,19,0,,1,1,9,0,,0,0,28,,42%
OUTDamien Williams RB MIA (1),,TENW 16-10 ,2.8,,3,15,0,,1,2,13,0,,0,0,28,,17%
Austin Ekeler RB LAC (9),,@NYGW 27-22 ,2.8,,4,0,0,,3,6,28,0,,0,0,28,,29%
Kenjon Barner RB PHI (10),,ARIW 34-7 ,2.3,,5,23,0,,0,0,0,0,,0,0,133,,1%
IRRobert Turbin RB IND (11),,SFW 26-23 ,1.9,,4,6,0,,2,2,13,0,,0,0,19,,5%
Carlos Hyde RB SF (11),,@INDL 23-26 ,1.8,,8,11,0,,1,1,7,0,,0,0,18,,95%
OUTRod Smith RB DAL (6),,GBL 31-35 ,1.8,,0,0,0,,1,1,18,0,,0,0,18,,20%
OUTTerrance West RB BAL (10),,@OAKW 30-17 ,1.7,,2,17,0,,0,0,0,0,,0,0,17,,38%
IRD'Onta Foreman RB HOU (7),,KCL 34-42 ,1.7,,4,34,0,,1,1,3,0,,1-1,0,37,,23%
IRJeremy Hill RB CIN (6),,BUFW 20-16 ,1.6,,4,16,0,,0,0,0,0,,0,0,16,,35%
Jacquizz Rodgers RB TB (1),,NEL 14-19 ,1.5,,3,2,0,,1,1,13,0,,0,0,15,,31%
Jamize Olawale RB OAK (10),,BALL 17-30 ,1.3,,2,13,0,,0,0,0,0,,0,0,13,,1%
QC.J. Ham RB MIN (9),,@CHIW 20-17 ,1.1,,1,0,0,,1,2,11,0,,0,0,11,,0%
Alfred Morris RB DAL (6),,GBL 31-35 ,1,,2,10,0,,0,1,0,0,,0,0,10,,48%
Derrick Henry RB TEN (8),,@MIAL 10-16 ,0.9,,4,9,0,,0,0,0,0,,0,0,9,,79%
IRJames Conner RB PIT (9),,JACL 9-30 ,0.9,,3,9,0,,0,1,0,0,,0,0,9,,17%
Tarik Cohen RB CHI (9),,MINL 17-20 ,0.7,,6,13,0,,1,1,-6,0,,0,0,46,,51%
Elijhaa Penny RB ARI (8),,@PHIL 7-34 ,0.6,,0,0,0,,1,1,6,0,,0,0,6,,2%
IRRaheem Mostert RB SF (11),,@INDL 23-26 ,0.3,,1,3,0,,0,0,0,0,,0,0,3,,0%
Aaron Ripkowski RB GB (8),,@DALW 35-31 ,0.2,,1,2,0,,0,0,0,0,,0,0,2,,0%
Jamaal Williams RB GB (8),,@DALW 35-31 ,0.1,,1,1,0,,0,0,0,0,,0,0,1,,74%
James Develin RB NE (9),,@TBW 19-14 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
IRTaiwan Jones RB BUF (6),,@CINL 16-20 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Anthony Sherman RB KC (10),,@HOUW 42-34 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Tommy Bohanon RB JAC (8),,@PITW 30-9 ,0,,0,0,0,,0,0,0,0,,0,0,14,,0%
Jay Prosch RB HOU (7),,KCL 34-42 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
David Fluellen RB TEN (8),,@MIAL 10-16 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Senorise Perry RB MIA (1),,TENW 16-10 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Michael Burton RB CHI (9),,MINL 17-20 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Jalston Fowler RB TEN (8),,@MIAL 10-16 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Corey Grant RB JAC (8),,@PITW 30-9 ,0,,0,0,0,,0,1,0,0,,0,0,0,,2%
IRAkeem Hunt RB KC (10),,@HOUW 42-34 ,0,,0,0,0,,0,0,0,0,,0,0,49,,1%
Kenyan Drake RB MIA (1),,TENW 16-10 ,0,,1,0,0,,0,0,0,0,,0,0,0,,67%
Derek Watt RB LAC (9),,@NYGW 27-22 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
IRDTre Madden RB SEA (6),,@LAW 16-10 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Kerwynn Williams RB ARI (8),,@PHIL 7-34 ,-0.2,,3,-2,0,,0,0,0,0,,0,0,79,,17%
