Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Benardrick McKinney LB HOU (7),,JACL 7-29 ,6,,7,4,0,0,1,0,0,,48%
IRJordan Hicks LB PHI (10),,@WASW 30-17 ,6,,2,5,0,0,0,1,0,,20%
Preston Smith LB WAS (5),,PHIL 17-30 ,6,,0,4,0,1,0,0,0,,6%
Jaylon Smith LB DAL (6),,NYGW 19-3 ,6,,3,4,0,0,1,0,0,,28%
Deion Jones LB ATL (5),,@CHIW 23-17 ,6,,1,6,0,0,0,0,0,,77%
Haason Reddick LB ARI (8),,@DETL 23-35 ,6,,2,6,0,0,0,0,0,,17%
Karlos Dansby LB ARI (8),,@DETL 23-35 ,5,,2,5,0,0,0,0,0,,28%
Brandon Marshall LB DEN (5),,LACW 24-21 ,5,,3,5,0,0,0,0,0,,52%
Chandler Jones LB ARI (8),,@DETL 23-35 ,5,,0,3,0,1,0,0,0,,55%
IRJon Bostic LB IND (11),,@LAL 9-46 ,5,,2,5,0,0,0,0,0,,20%
IRJohn Simon LB IND (11),,@LAL 9-46 ,5,,1,5,0,0,0,0,0,,9%
Josh Martin LB NYJ (11),,@BUFL 12-21 ,5,,1,4,0,0.5,0,0,0,,2%
Ray-Ray Armstrong LB SF (11),,CARL 3-23 ,5,,1,5,0,0,0,0,0,,21%
Kyle Van Noy LB NE (9),,KCL 27-42 ,5,,1,5,0,0,0,0,0,,43%
Cory Littleton LB LA (8),,INDW 46-9 ,5,,0,3,0,0,1,0,0,,0%
Derrick Johnson LB KC (10),,@NEW 42-27 ,4,,4,4,0,0,0,0,0,,35%
Derrick Morgan LB TEN (8),,OAKL 16-26 ,4,,1,2,0,1,0,0,0,,5%
Von Miller LB DEN (5),,LACW 24-21 ,4,,0,4,0,0,0,0,0,,75%
Robert Quinn LB LA (8),,INDW 46-9 ,4,,0,2,0,1,0,0,0,,17%
OUTJosh Bynes LB ARI (8),,@DETL 23-35 ,4,,0,4,0,0,0,0,0,,2%
IRNick Perry LB GB (8),,SEAW 17-9 ,4,,2,1,0,1.5,0,0,0,,9%
IRKevin Minter LB CIN (6),,BALL 0-20 ,4,,6,4,0,0,0,0,0,,6%
IRJamie Collins LB CLE (9),,PITL 18-21 ,4,,2,2,0,0,1,0,0,,44%
Manti Te'o LB NO (5),,@MINL 19-29 ,4,,2,4,0,0,0,0,0,,6%
IRAlex Okafor LB NO (5),,@MINL 19-29 ,4,,1,4,0,0,0,0,0,,8%
Vince Williams LB PIT (9),,@CLEW 21-18 ,4,,1,4,0,0,0,0,0,,39%
Lerentee McCray LB JAC (8),,@HOUW 29-7 ,4,,2,1,0,1.5,0,0,0,,0%
IRRyan Shazier LB PIT (9),,@CLEW 21-18 ,4,,3,4,0,0,0,0,0,,68%
Avery Williamson LB TEN (8),,OAKL 16-26 ,4,,2,4,0,0,0,0,0,,20%
Chris McCain LB LAC (9),,@DENL 21-24 ,4,,0,2,0,1,0,0,0,,2%
Vic Beasley LB ATL (5),,@CHIW 23-17 ,4,,0,2,0,1,0,0,0,,32%
Shaq Thompson LB CAR (11),,@SFW 23-3 ,4,,0,2,0,1,0,0,0,,14%
Za'Darius Smith LB BAL (10),,@CINW 20-0 ,4,,1,2,0,1,0,0,0,,0%
Tyrell Adams LB OAK (10),,@TENW 26-16 ,4,,3,4,0,0,0,0,0,,1%
Kamalei Correa LB BAL (10),,@CINW 20-0 ,4,,1,4,0,0,0,0,0,,3%
Jordan Jenkins LB NYJ (11),,@BUFL 12-21 ,4,,0,4,0,0,0,0,0,,1%
Joe Schobert LB CLE (9),,PITL 18-21 ,4,,5,4,0,0,0,0,0,,61%
De'Vondre Campbell LB ATL (5),,@CHIW 23-17 ,4,,2,4,0,0,0,0,0,,22%
Lorenzo Alexander LB BUF (6),,NYJW 21-12 ,3,,2,3,0,0,0,0,0,,36%
Brian Orakpo LB TEN (8),,OAKL 16-26 ,3,,0,1,0,0,1,0,0,,8%
IRJonathan Casillas LB NYG (8),,@DALL 3-19 ,3,,2,3,0,0,0,0,0,,5%
Navorro Bowman LB SF (11),,CARL 3-23 ,3,,2,3,0,0,0,0,0,,60%
Craig Robertson LB NO (5),,@MINL 19-29 ,3,,0,3,0,0,0,0,0,,14%
IRWhitney Mercilus LB HOU (7),,JACL 7-29 ,3,,1,3,0,0,0,0,0,,8%
Julian Stanford LB NYJ (11),,@BUFL 12-21 ,3,,0,3,0,0,0,0,0,,0%
Alec Ogletree LB LA (8),,INDW 46-9 ,3,,1,3,0,0,0,0,0,,81%
QTerence Garvin LB SEA (6),,@GBL 9-17 ,3,,2,1,0,1,0,0,0,,1%
Anthony Barr LB MIN (9),,NOW 29-19 ,3,,5,3,0,0,0,0,0,,24%
Jeremiah George LB IND (11),,@LAL 9-46 ,3,,0,2,0,0,0,1,0,,0%
Shaquil Barrett LB DEN (5),,LACW 24-21 ,3,,0,1,0,1,0,0,0,,2%
Eric Kendricks LB MIN (9),,NOW 29-19 ,3,,3,3,0,0,0,0,0,,58%
Hayes Pullard LB LAC (9),,@DENL 21-24 ,3,,4,3,0,0,0,0,0,,13%
Kyle Emanuel LB LAC (9),,@DENL 21-24 ,3,,0,3,0,0,0,0,0,,1%
IRLeonard Floyd LB CHI (9),,ATLL 17-23 ,3,,2,3,0,0,0,0,0,,15%
Antonio Morrison LB IND (11),,@LAL 9-46 ,3,,1,3,0,0,0,0,0,,11%
QReuben Foster LB SF (11),,CARL 3-23 ,3,,0,3,0,0,0,0,0,,45%
Duke Riley LB ATL (5),,@CHIW 23-17 ,3,,3,3,0,0,0,0,0,,3%
Jayon Brown LB TEN (8),,OAKL 16-26 ,3,,1,3,0,0,0,0,0,,2%
Erik Walden LB TEN (8),,OAKL 16-26 ,2,,0,2,0,0,0,0,0,,1%
Clay Matthews LB GB (8),,SEAW 17-9 ,2,,0,2,0,0,0,0,0,,19%
Connor Barwin LB LA (8),,INDW 46-9 ,2,,0,2,0,0,0,0,0,,6%
Sam Acho LB CHI (9),,ATLL 17-23 ,2,,1,2,0,0,0,0,0,,1%
OUTNigel Bradham LB PHI (10),,@WASW 30-17 ,2,,2,2,0,0,0,0,0,,23%
Danny Trevathan LB CHI (9),,ATLL 17-23 ,2,,0,2,0,0,0,0,0,,39%
Tahir Whitehead LB DET (7),,ARIW 35-23 ,2,,3,2,0,0,0,0,0,,47%
L.J. Fort LB PIT (9),,@CLEW 21-18 ,2,,0,2,0,0,0,0,0,,0%
Christian Kirksey LB CLE (9),,PITL 18-21 ,2,,3,2,0,0,0,0,0,,75%
Eli Harold LB SF (11),,CARL 3-23 ,2,,0,2,0,0,0,0,0,,1%
Damien Wilson LB DAL (6),,NYGW 19-3 ,2,,2,2,0,0,0,0,0,,1%
Kyler Fackrell LB GB (8),,SEAW 17-9 ,2,,0,1,0,0,0,1,0,,0%
Blake Martinez LB GB (8),,SEAW 17-9 ,2,,0,2,0,0,0,0,0,,77%
IRAlex Anzalone LB NO (5),,@MINL 19-29 ,2,,1,2,0,0,0,0,0,,5%
Ben Gedeon LB MIN (9),,NOW 29-19 ,2,,0,2,0,0,0,0,0,,2%
Marquel Lee LB OAK (10),,@TENW 26-16 ,2,,0,2,0,0,0,0,0,,3%
Ahmad Brooks LB GB (8),,SEAW 17-9 ,1,,0,1,0,0,0,0,0,,2%
Paul Posluszny LB JAC (8),,@HOUW 29-7 ,1,,1,1,0,0,0,0,0,,29%
Brian Cushing LB HOU (7),,JACL 7-29 ,1,,2,1,0,0,0,0,0,,6%
IRWillie Young LB CHI (9),,ATLL 17-23 ,1,,0,1,0,0,0,0,0,,1%
Jabaal Sheard LB IND (11),,@LAL 9-46 ,1,,0,1,0,0,0,0,0,,9%
IRDont'a Hightower LB NE (9),,KCL 27-42 ,1,,1,1,0,0,0,0,0,,15%
Mychal Kendricks LB PHI (10),,@WASW 30-17 ,1,,2,1,0,0,0,0,0,,19%
Bruce Irvin LB OAK (10),,@TENW 26-16 ,1,,0,1,0,0,0,0,0,,12%
Mark Barron LB LA (8),,INDW 46-9 ,1,,0,1,0,0,0,0,0,,77%
Najee Goode LB PHI (10),,@WASW 30-17 ,1,,0,1,0,0,0,0,0,,0%
Preston Brown LB BUF (6),,NYJW 21-12 ,1,,2,1,0,0,0,0,0,,38%
Telvin Smith LB JAC (8),,@HOUW 29-7 ,1,,1,1,0,0,0,0,0,,89%
Kevin Pierre-Louis LB KC (10),,@NEW 42-27 ,1,,0,1,0,0,0,0,0,,1%
IRCorey Nelson LB DEN (5),,LACW 24-21 ,1,,0,1,0,0,0,0,0,,0%
OUTBrock Coyle LB SF (11),,CARL 3-23 ,1,,0,1,0,0,0,0,0,,1%
Todd Davis LB DEN (5),,LACW 24-21 ,1,,2,1,0,0,0,0,0,,7%
IRMarkus Golden LB ARI (8),,@DETL 23-35 ,1,,0,1,0,0,0,0,0,,7%
Jake Ryan LB GB (8),,SEAW 17-9 ,1,,1,1,0,0,0,0,0,,7%
OUTD.J. Alexander LB SEA (6),,@GBL 9-17 ,1,,0,1,0,0,0,0,0,,0%
OUTEdmond Robinson LB NYJ (11),,@BUFL 12-21 ,1,,0,1,0,0,0,0,0,,0%
Martrell Spaight LB WAS (5),,PHIL 17-30 ,1,,0,1,0,0,0,0,0,,1%
Marcus Smith LB SEA (6),,@GBL 9-17 ,1,,0,1,0,0,0,0,0,,0%
Nick Kwiatkoski LB CHI (9),,ATLL 17-23 ,1,,1,1,0,0,0,0,0,,4%
IRCory James LB OAK (10),,@TENW 26-16 ,1,,3,1,0,0,0,0,0,,10%
Kamu Grugier-Hill LB PHI (10),,@WASW 30-17 ,1,,0,1,0,0,0,0,0,,0%
IRDominique Alexander LB CLE (9),,PITL 18-21 ,1,,0,1,0,0,0,0,0,,0%
James Burgess LB CLE (9),,PITL 18-21 ,1,,0,1,0,0,0,0,0,,5%
IRBrennan Scarlett LB HOU (7),,JACL 7-29 ,1,,0,1,0,0,0,0,0,,1%
James Onwualu LB LAC (9),,@DENL 21-24 ,1,,0,1,0,0,0,0,0,,0%
Tyus Bowser LB BAL (10),,@CINW 20-0 ,1,,0,1,0,0,0,0,0,,4%
Zach Cunningham LB HOU (7),,JACL 7-29 ,1,,4,1,0,0,0,0,0,,16%
OUTMatt Milano LB BUF (6),,NYJW 21-12 ,1,,1,1,0,0,0,0,0,,6%
Ukeme Eligwe LB KC (10),,@NEW 42-27 ,1,,0,1,0,0,0,0,0,,1%
IRDylan Donahue LB NYJ (11),,@BUFL 12-21 ,1,,0,1,0,0,0,0,0,,0%
Jordan Evans LB CIN (6),,BALL 0-20 ,1,,0,1,0,0,0,0,0,,2%
Nicholas Morrow LB OAK (10),,@TENW 26-16 ,1,,0,1,0,0,0,0,0,,2%
Donald Payne LB JAC (8),,@HOUW 29-7 ,1,,0,1,0,0,0,0,0,,0%
B.J. Bello LB CLE (9),,PITL 18-21 ,1,,0,1,0,0,0,0,0,,0%
