Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
OUTSean Weatherspoon LB ATL (5),,DALW 27-7 ,1,,0,1,0,0,0,0,0,,1%
Arthur Moats LB PIT (9),,@INDW 20-17 ,1,,0,1,0,0,0,0,0,,0%
Junior Galette LB WAS (5),,MINL 30-38 ,1,,2,1,0,0,0,0,0,,1%
Ryan Kerrigan LB WAS (5),,MINL 30-38 ,1,,0,1,0,0,0,0,0,,27%
Von Miller LB DEN (5),,NEL 16-41 ,1,,0,1,0,0,0,0,0,,75%
IRChris Carter LB WAS (5),,MINL 30-38 ,1,,0,1,0,0,0,0,0,,0%
IRPernell McPhee LB CHI (9),,GBL 16-23 ,1,,0,1,0,0,0,0,0,,2%
OUTJosh Bynes LB ARI (8),,SEAL 16-22 ,1,,0,1,0,0,0,0,0,,2%
OUTVontaze Burfict LB CIN (6),,@TENL 20-24 ,1,,2,1,0,0,0,0,0,,55%
Barkevious Mingo LB IND (11),,PITL 17-20 ,1,,0,1,0,0,0,0,0,,2%
QTerence Garvin LB SEA (6),,@ARIW 22-16 ,1,,0,1,0,0,0,0,0,,1%
IRWill Compton LB WAS (5),,MINL 30-38 ,1,,0,1,0,0,0,0,0,,6%
Daren Bates LB TEN (8),,CINW 24-20 ,1,,0,1,0,0,0,0,0,,0%
Jeremiah George LB IND (11),,PITL 17-20 ,1,,0,1,0,0,0,0,0,,0%
Eli Harold LB SF (11),,NYGW 31-21 ,1,,0,1,0,0,0,0,0,,1%
Preston Smith LB WAS (5),,MINL 30-38 ,1,,1,1,0,0,0,0,0,,6%
Mark Nzeocha LB SF (11),,NYGW 31-21 ,1,,0,1,0,0,0,0,0,,0%
Damien Wilson LB DAL (6),,@ATLL 7-27 ,1,,1,1,0,0,0,0,0,,1%
Mike Hull LB MIA (1),,@CARL 21-45 ,1,,0,1,0,0,0,0,0,,2%
Josh Keyes LB CLE (9),,@DETL 24-38 ,1,,0,1,0,0,0,0,0,,0%
Blake Martinez LB GB (8),,@CHIW 23-16 ,1,,1,1,0,0,0,0,0,,77%
Elandon Roberts LB NE (9),,@DENW 41-16 ,1,,3,1,0,0,0,0,0,,5%
IRJared Norris LB CAR (11),,MIAW 45-21 ,1,,0,1,0,0,0,0,0,,0%
Steve Longa LB DET (7),,CLEW 38-24 ,1,,0,1,0,0,0,0,0,,0%
Zach Cunningham LB HOU (7),,@LAL 7-33 ,1,,1,1,0,0,0,0,0,,16%
OUTMatt Milano LB BUF (6),,NOL 10-47 ,1,,1,1,0,0,0,0,0,,6%
Anthony Walker LB IND (11),,PITL 17-20 ,1,,0,1,0,0,0,0,0,,2%
Tanner Vallejo LB BUF (6),,NOL 10-47 ,1,,0,1,0,0,0,0,0,,0%
B.J. Bello LB CLE (9),,@DETL 24-38 ,1,,0,1,0,0,0,0,0,,0%
Keith Smith LB DAL (6),,@ATLL 7-27 ,0.1,,0,0,0,0,0,0,0,,0%
Ahmad Brooks LB GB (8),,@CHIW 23-16 ,0,,0,0,0,0,0,0,0,,2%
Sean Lee LB DAL (6),,@ATLL 7-27 ,0,,1,0,0,0,0,0,0,,68%
Nick Bellore LB DET (7),,CLEW 38-24 ,0,,1,0,0,0,0,0,0,,2%
Courtney Upshaw LB ATL (5),,DALW 27-7 ,0,,0,0,0,0,0,0,0,,1%
Kyle Wilber LB DAL (6),,@ATLL 7-27 ,0,,1,0,0,0,0,0,0,,1%
L.J. Fort LB PIT (9),,@INDW 20-17 ,0,,1,0,0,0,0,0,0,,0%
Emmanuel Lamur LB MIN (9),,@WASW 38-30 ,0,,2,0,0,0,0,0,0,,1%
Lerentee McCray LB JAC (8),,LACW 20-17 ,0,,1,0,0,0,0,0,0,,0%
LaRoy Reynolds LB ATL (5),,DALW 27-7 ,0,,1,0,0,0,0,0,0,,0%
Marquis Flowers LB NE (9),,@DENW 41-16 ,0,,0,0,0,0,0,0,0,,0%
