Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
OUTCody Latimer WR DEN (5),,NYJW 23-0 ,3.7,,0,0,0,,2,3,37,0,,0,0,37,,3%
IRDamiere Byrd WR CAR (11),,MINW 31-24 ,3.7,,0,0,0,,5,5,37,0,,0,0,75,,3%
Deonte Thompson WR BUF (6),,INDW 13-7 ,3.4,,0,0,0,,1,1,34,0,,0,0,34,,8%
Jamison Crowder WR WAS (5),,@LACL 13-30 ,3.4,,0,0,0,,3,6,34,0,,0,0,46,,74%
Josh Doctson WR WAS (5),,@LACL 13-30 ,3.4,,0,0,0,,3,6,34,0,,0,0,34,,50%
OUTJordy Nelson WR GB (8),,@CLEW 27-21 ,3.3,,0,0,0,,4,5,33,0,,0,0,33,,92%
Martavis Bryant WR PIT (9),,BALW 39-38 ,3.3,,0,0,0,,6,10,33,0,,0,0,88,,73%
Eli Rogers WR PIT (9),,BALW 39-38 ,3.3,,0,0,0,,3,5,33,0,,0,0,31,,5%
OUTChad Williams WR ARI (8),,TENW 12-7 ,3.3,,1,33,0,,0,0,0,0,,0,0,33,,6%
Brandon Coleman WR NO (5),,@ATLL 17-20 ,3.2,,0,0,0,,2,3,32,0,,0,0,32,,12%
QGeronimo Allison WR GB (8),,@CLEW 27-21 ,2.9,,0,0,0,,4,4,29,0,,0,0,29,,5%
Corey Davis WR TEN (8),,@ARIL 7-12 ,2.9,,0,0,0,,3,6,29,0,,0,0,29,,50%
Kendrick Bourne WR SF (11),,@HOUW 26-16 ,2.9,,0,0,0,,2,2,29,0,,0,0,29,,1%
Russell Shepard WR CAR (11),,MINW 31-24 ,2.8,,1,8,0,,0,0,0,0,,0,0,8,,4%
Ryan Grant WR WAS (5),,@LACL 13-30 ,2.8,,0,0,0,,1,1,28,0,,0,0,28,,9%
OUTJeremy Maclin WR BAL (10),,@PITL 38-39 ,2.7,,0,0,0,,3,11,27,0,,0,0,27,,64%
Aldrick Robinson WR SF (11),,@HOUW 26-16 ,2.7,,0,0,0,,2,2,27,0,,0,0,27,,2%
QRobby Anderson WR NYJ (11),,@DENL 0-23 ,2.7,,0,0,0,,3,6,27,0,,0,0,27,,79%
J.J. Nelson WR ARI (8),,TENW 12-7 ,2.6,,0,0,0,,2,3,26,0,,0,0,26,,27%
QWill Fuller WR HOU (7),,SFL 16-26 ,2.6,,0,0,0,,3,5,26,0,,0,0,26,,50%
Kenny Golladay WR DET (7),,@TBW 24-21 ,2.6,,1,9,0,,3,4,17,0,,0,0,26,,27%
Terrance Williams WR DAL (6),,@NYGW 30-10 ,2.5,,0,0,0,,3,6,25,0,,0,0,25,,15%
Mike Evans WR TB (1),,DETL 21-24 ,2.5,,0,0,0,,2,5,25,0,,0,0,25,,96%
Adam Humphries WR TB (1),,DETL 21-24 ,2.5,,0,0,0,,3,3,25,0,,0,0,25,,9%
Seth Roberts WR OAK (10),,@KCL 15-26 ,2.4,,0,0,0,,3,3,24,0,,0,0,24,,7%
Laquon Treadwell WR MIN (9),,@CARL 24-31 ,2.3,,0,0,0,,2,4,23,0,,0,0,23,,11%
Louis Murphy WR SF (11),,@HOUW 26-16 ,2,,0,0,0,,1,2,20,0,,0,0,20,,0%
T.Y. Hilton WR IND (11),,@BUFL 7-13 ,2,,0,0,0,,2,4,20,0,,0,0,20,,95%
Rishard Matthews WR TEN (8),,@ARIL 7-12 ,1.9,,0,0,0,,3,5,19,0,,0,0,19,,73%
Freddie Martino WR TB (1),,DETL 21-24 ,1.9,,0,0,0,,1,1,19,0,,0,0,19,,0%
Taylor Gabriel WR ATL (5),,NOW 20-17 ,1.9,,1,9,0,,1,1,10,0,,0,0,19,,18%
QKenny Stills WR MIA (1),,NEW 27-20 ,1.8,,0,0,0,,2,4,18,0,,0,0,18,,66%
Brenton Bersin WR CAR (11),,MINW 31-24 ,1.7,,0,0,0,,1,1,17,0,,0,0,17,,0%
Josh Reynolds WR LA (8),,PHIL 35-43 ,1.7,,0,0,0,,2,2,17,0,,0,0,17,,6%
OUTEmmanuel Sanders WR DEN (5),,NYJW 23-0 ,1.6,,0,0,0,,1,4,16,0,,0,0,16,,79%
IRT.J. Jones WR DET (7),,@TBW 24-21 ,1.6,,0,0,0,,3,3,26,0,,1,0,112,,3%
Jaron Brown WR ARI (8),,TENW 12-7 ,1.5,,0,0,0,,2,5,15,0,,0,0,15,,11%
Tyler Boyd WR CIN (6),,CHIL 7-33 ,1.5,,0,0,0,,1,4,15,0,,0,0,15,,8%
OUTDeAndrew White WR HOU (7),,SFL 16-26 ,1.4,,0,0,0,,1,6,24,0,,1,0,27,,0%
Jarius Wright WR MIN (9),,@CARL 24-31 ,1.3,,0,0,0,,2,2,13,0,,0,0,13,,1%
IRDarius Powe WR NYG (8),,DALL 10-30 ,1.3,,0,0,0,,2,4,13,0,,0,0,13,,0%
Trent Taylor WR SF (11),,@HOUW 26-16 ,1.1,,0,0,0,,2,3,11,0,,0,0,26,,10%
Alex Erickson WR CIN (6),,CHIL 7-33 ,0.9,,0,0,0,,1,1,9,0,,0,0,118,,2%
Cordarrelle Patterson WR OAK (10),,@KCL 15-26 ,0.8,,0,0,0,,3,6,8,0,,0,0,8,,11%
Michael Campanaro WR BAL (10),,@PITL 38-39 ,0.8,,0,0,0,,1,3,8,0,,0,0,48,,1%
OUTSterling Shepard WR NYG (8),,DALL 10-30 ,0.7,,1,-9,0,,2,3,16,0,,0,0,7,,70%
Ted Ginn WR NO (5),,@ATLL 17-20 ,0.7,,1,-3,0,,2,2,10,0,,0,0,7,,69%
Brian Quick WR WAS (5),,@LACL 13-30 ,0.7,,0,0,0,,1,2,7,0,,0,0,7,,3%
OUTMike Thomas WR LA (8),,PHIL 35-43 ,0.6,,0,0,0,,1,1,6,0,,0,0,6,,1%
Chester Rogers WR IND (11),,@BUFL 7-13 ,0.6,,0,0,0,,2,4,6,0,,0,0,8,,4%
QLarry Pinkard WR JAC (8),,SEAW 30-24 ,0.5,,0,0,0,,1,1,5,0,,0,0,5,,0%
Jermaine Kearse WR NYJ (11),,@DENL 0-23 ,0.4,,0,0,0,,1,6,4,0,,0,0,4,,49%
Michael Floyd WR MIN (9),,@CARL 24-31 ,0.3,,0,0,0,,1,2,3,0,,0,0,3,,8%
Mike Williams WR LAC (9),,WASW 30-13 ,0.3,,0,0,0,,1,3,3,0,,0,0,3,,19%
OUTChris Hogan WR NE (9),,@MIAL 20-27 ,0.1,,0,0,0,,1,5,1,0,,0,0,1,,69%
Pharoh Cooper WR LA (8),,PHIL 35-43 ,0.1,,0,0,0,,1,2,1,0,,0,0,44,,4%
Eric Weems WR TEN (8),,@ARIL 7-12 ,0,,1,0,0,,0,0,0,0,,0,0,0,,0%
Matt Slater WR NE (9),,@MIAL 20-27 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Darrius Heyward-Bey WR PIT (9),,BALW 39-38 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Brandon Tate WR BUF (6),,INDW 13-7 ,0,,0,0,0,,0,0,0,0,,0,0,52,,1%
Andre Roberts WR ATL (5),,NOW 20-17 ,0,,0,0,0,,0,0,0,0,,0,0,65,,1%
IRBrittan Golden WR ARI (8),,TENW 12-7 ,0,,0,0,0,,0,0,0,0,,0,0,20,,0%
IRDe'Anthony Thomas WR KC (10),,OAKW 26-15 ,0,,0,0,0,,0,0,0,0,,0,0,20,,2%
Bernard Reedy WR NE (9),,@MIAL 20-27 ,0,,0,0,0,,0,0,0,0,,0,0,21,,0%
Bennie Fowler WR DEN (5),,NYJW 23-0 ,0,,0,0,0,,0,0,0,0,,0,0,0,,7%
Willie Snead WR NO (5),,@ATLL 17-20 ,0,,0,0,0,,1,2,0,0,,0,0,0,,44%
Amari Cooper WR OAK (10),,@KCL 15-26 ,0,,0,0,0,,0,1,0,0,,0,0,0,,89%
Vince Mayle WR BAL (10),,@PITL 38-39 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Kaelin Clay WR CAR (11),,MINW 31-24 ,0,,0,0,0,,0,1,0,0,,0,0,7,,0%
QJordan Taylor WR DEN (5),,NYJW 23-0 ,0,,0,0,0,,0,0,0,0,,0,0,62,,0%
OUTCody Core WR CIN (6),,CHIL 7-33 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Trevor Davis WR GB (8),,@CLEW 27-21 ,0,,0,0,0,,0,1,0,0,,0,0,138,,1%
Rashard Higgins WR CLE (9),,GBL 21-27 ,0,,0,0,0,,0,1,0,0,,0,0,0,,3%
Kalif Raymond WR NYG (8),,DALL 10-30 ,0,,0,0,0,,0,0,0,0,,0,0,45,,0%
Jaydon Mickens WR JAC (8),,SEAW 30-24 ,0,,0,0,0,,0,0,0,0,,0,0,92,,2%
OUTMarvin Hall WR ATL (5),,NOW 20-17 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
ArDarius Stewart WR NYJ (11),,@DENL 0-23 ,0,,0,0,0,,0,1,0,0,,0,0,0,,8%
Taywan Taylor WR TEN (8),,@ARIL 7-12 ,0,,0,0,0,,0,1,0,0,,0,0,0,,9%
Ryan Switzer WR DAL (6),,@NYGW 30-10 ,0,,0,0,0,,0,0,0,0,,0,0,67,,4%
Mack Hollins WR PHI (10),,@LAW 43-35 ,0,,0,0,0,,0,2,0,0,,0,0,0,,7%
QJosh Malone WR CIN (6),,CHIL 7-33 ,0,,0,0,0,,0,1,0,0,,0,0,0,,2%
Shelton Gibson WR PHI (10),,@LAW 43-35 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Noah Brown WR DAL (6),,@NYGW 30-10 ,0,,0,0,0,,0,2,0,0,,0,0,0,,1%
JoJo Natson WR NYJ (11),,@DENL 0-23 ,0,,0,0,0,,0,0,0,0,,0,0,26,,0%
IRVictor Bolden WR SF (11),,@HOUW 26-16 ,0,,0,0,0,,0,0,0,0,,0,0,42,,0%
Johnny Holton WR OAK (10),,@KCL 15-26 ,-0.2,,0,0,0,,2,4,18,0,,1-1,0,18,,1%
Tavon Austin WR LA (8),,PHIL 35-43 ,-2.3,,1,6,0,,0,0,-9,0,,1-1,0,-3,,13%
