Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Anthony Brown DB DAL (6),,@OAKW 20-17 ,4,,1,2,0,0,1,0,0,,2%
QWill Parks DB DEN (5),,@INDW 25-13 ,4,,3,4,0,0,0,0,0,,0%
QClayton Fejedelem DB CIN (6),,@MINL 7-34 ,4,,5,4,0,0,0,0,0,,0%
Mike Hilton DB PIT (9),,NEL 24-27 ,4,,1,4,0,0,0,0,0,,1%
Jourdan Lewis DB DAL (6),,@OAKW 20-17 ,4,,2,4,0,0,0,0,0,,3%
IRJustin Evans DB TB (1),,ATLL 21-24 ,4,,2,4,0,0,0,0,0,,14%
Ahkello Witherspoon DB SF (11),,TENW 25-23 ,4,,0,4,0,0,0,0,0,,0%
QTeez Tabor DB DET (7),,CHIW 20-10 ,4,,0,4,0,0,0,0,0,,1%
Shaquill Griffin DB SEA (6),,LAL 7-42 ,4,,1,4,0,0,0,0,0,,7%
Terence Newman DB MIN (9),,CINW 34-7 ,3,,0,1,1,0,0,0,0,,1%
Brent Grimes DB TB (1),,ATLL 21-24 ,3,,0,3,0,0,0,0,0,,7%
Eric Weddle DB BAL (10),,@CLEW 27-10 ,3,,1,1,1,0,0,0,0,,58%
Aqib Talib DB DEN (5),,@INDW 25-13 ,3,,2,3,0,0,0,0,0,,12%
Michael Mitchell DB PIT (9),,NEL 24-27 ,3,,2,3,0,0,0,0,0,,4%
Jason McCourty DB CLE (9),,BALL 10-27 ,3,,1,3,0,0,0,0,0,,26%
Devin McCourty DB NE (9),,@PITW 27-24 ,3,,2,3,0,0,0,0,0,,74%
Andrew Sendejo DB MIN (9),,CINW 34-7 ,3,,1,3,0,0,0,0,0,,14%
Patrick Peterson DB ARI (8),,@WASL 15-20 ,3,,1,3,0,0,0,0,0,,12%
OUTShareece Wright DB BUF (6),,MIAW 24-16 ,3,,0,1,1,0,0,0,0,,2%
Byron Maxwell DB SEA (6),,LAL 7-42 ,3,,1,3,0,0,0,0,0,,2%
Josh Norman DB WAS (5),,ARIW 20-15 ,3,,3,3,0,0,0,0,0,,17%
Morris Claiborne DB NYJ (11),,@NOL 19-31 ,3,,1,3,0,0,0,0,0,,2%
Casey Hayward DB LAC (9),,@KCL 13-30 ,3,,0,3,0,0,0,0,0,,14%
Tashaun Gipson DB JAC (8),,HOUW 45-7 ,3,,0,3,0,0,0,0,0,,15%
QXavier Rhodes DB MIN (9),,CINW 34-7 ,3,,1,3,0,0,0,0,0,,11%
D.J. Swearinger DB WAS (5),,ARIW 20-15 ,3,,1,3,0,0,0,0,0,,13%
Johnathan Cyprien DB TEN (8),,@SFL 23-25 ,3,,3,3,0,0,0,0,0,,44%
Duron Harmon DB NE (9),,@PITW 27-24 ,3,,0,1,1,0,0,0,0,,0%
Logan Ryan DB TEN (8),,@SFL 23-25 ,3,,0,3,0,0,0,0,0,,18%
Micah Hyde DB BUF (6),,MIAW 24-16 ,3,,1,3,0,0,0,0,0,,46%
Nickell Robey DB LA (8),,@SEAW 42-7 ,3,,2,3,0,0,0,0,0,,2%
Darqueze Dennard DB CIN (6),,@MINL 7-34 ,3,,2,3,0,0,0,0,0,,19%
Bradley Roby DB DEN (5),,@INDW 25-13 ,3,,0,1,0,1,0,0,0,,3%
OUTNevin Lawson DB DET (7),,CHIW 20-10 ,3,,2,3,0,0,0,0,0,,1%
Bashaud Breeland DB WAS (5),,ARIW 20-15 ,3,,1,3,0,0,0,0,0,,11%
Daniel Sorensen DB KC (10),,LACW 30-13 ,3,,1,4,0,0,0,0,0,,39%
Malcolm Butler DB NE (9),,@PITW 27-24 ,3,,0,3,0,0,0,0,0,,17%
Steven Nelson DB KC (10),,LACW 30-13 ,3,,1,3,0,0,0,0,0,,2%
Bobby McCain DB MIA (1),,@BUFL 16-24 ,3,,0,3,0,0,0,0,0,,1%
QDexter McDonald DB OAK (10),,DALL 17-20 ,3,,1,3,0,0,0,0,0,,0%
IRCorey Moore DB HOU (7),,@JACL 7-45 ,3,,0,3,0,0,0,0,0,,0%
QKarl Joseph DB OAK (10),,DALL 17-20 ,3,,3,3,0,0,0,0,0,,51%
Vonn Bell DB NO (5),,NYJW 31-19 ,3,,0,3,0,0,0,0,0,,31%
OUTJalen Mills DB PHI (10),,@NYGW 34-29 ,3,,1,3,0,0,0,0,0,,45%
D.J. White DB IND (11),,DENL 13-25 ,3,,0,3,0,0,0,0,0,,0%
Jayron Kearse DB MIN (9),,CINW 34-7 ,3,,1,3,0,0,0,0,0,,0%
Ken Crawley DB NO (5),,NYJW 31-19 ,3,,1,3,0,0,0,0,0,,3%
Matthias Farley DB IND (11),,DENL 13-25 ,3,,8,3,0,0,0,0,0,,33%
Brian Poole DB ATL (5),,@TBW 24-21 ,3,,1,3,0,0,0,0,0,,5%
Josh Jones DB GB (8),,@CARL 24-31 ,3,,2,3,0,0,0,0,0,,14%
Xavier Woods DB DAL (6),,@OAKW 20-17 ,3,,1,3,0,0,0,0,0,,1%
Jamal Carter DB DEN (5),,@INDW 25-13 ,3,,0,3,0,0,0,0,0,,0%
Tramon Williams DB ARI (8),,@WASL 15-20 ,2,,1,1,0,0,0,1,0,,2%
Johnathan Joseph DB HOU (7),,@JACL 7-45 ,2,,0,2,0,0,0,0,0,,5%
Dominique Rodgers-Cromartie DB NYG (8),,PHIL 29-34 ,2,,0,2,0,0,0,0,0,,7%
Jairus Byrd DB CAR (11),,GBW 31-24 ,2,,1,2,0,0,0,0,0,,2%
