Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Danny Woodhead RB BAL (10),,@PITL 38-39 ,3.6,,2,7,0,,4,5,29,0,,0,0,36,,52%
Bilal Powell RB NYJ (11),,@DENL 0-23 ,3.5,,13,35,0,,0,0,0,0,,0,0,35,,75%
J.D. McKissic RB SEA (6),,@JACL 24-30 ,3.5,,3,15,0,,5,5,20,0,,0,0,35,,14%
Orleans Darkwa RB NYG (8),,DALL 10-30 ,3.4,,10,29,0,,2,3,15,0,,1,0,44,,45%
Devontae Booker RB DEN (5),,NYJW 23-0 ,3.4,,9,22,0,,2,2,12,0,,0,0,34,,26%
IRMatt Forte RB NYJ (11),,@DENL 0-23 ,3.4,,6,13,0,,2,3,21,0,,0,0,34,,64%
Tevin Coleman RB ATL (5),,NOW 20-17 ,3.2,,9,32,0,,0,0,0,0,,0,0,32,,88%
Elijhaa Penny RB ARI (8),,TENW 12-7 ,2.9,,2,11,0,,1,1,18,0,,0,0,29,,2%
Charles Sims RB TB (1),,DETL 21-24 ,2.7,,3,16,0,,2,3,11,0,,0,0,27,,13%
Alvin Kamara RB NO (5),,@ATLL 17-20 ,2.7,,1,2,0,,3,3,25,0,,0,0,27,,89%
Matt Breida RB SF (11),,@HOUW 26-16 ,2.7,,12,27,0,,0,0,0,0,,0,0,27,,17%
LeGarrette Blount RB PHI (10),,@LAW 43-35 ,2.3,,7,12,0,,2,2,11,0,,0,0,23,,76%
IRAndre Williams RB LAC (9),,WASW 30-13 ,2.3,,7,23,0,,0,0,0,0,,0,0,23,,1%
Andre Ellington RB HOU (7),,SFL 16-26 ,2.2,,3,6,0,,1,2,16,0,,0,0,22,,16%
Latavius Murray RB MIN (9),,@CARL 24-31 ,2,,9,14,0,,2,2,6,0,,0,0,20,,82%
DeAndre Washington RB OAK (10),,@KCL 15-26 ,1.9,,4,9,0,,1,2,10,0,,0,0,19,,18%
Tion Green RB DET (7),,@TBW 24-21 ,1.5,,5,15,0,,0,0,0,0,,0,0,15,,5%
Benny Cunningham RB CHI (9),,@CINW 33-7 ,1.4,,0,0,0,,2,2,14,0,,0,0,14,,3%
D.J. Foster RB ARI (8),,TENW 12-7 ,1.3,,2,7,0,,2,2,6,0,,0,0,40,,2%
OUTJamaal Charles RB DEN (5),,NYJW 23-0 ,1.2,,0,0,0,,3,3,12,0,,0,0,12,,41%
Mike Tolbert RB BUF (6),,INDW 13-7 ,1.2,,6,32,0,,0,0,0,0,,1-1,0,32,,6%
IRLeShun Daniels RB WAS (5),,@LACL 13-30 ,1.2,,2,12,0,,0,0,0,0,,0,0,12,,0%
Brian Hill RB CIN (6),,CHIL 7-33 ,1,,2,8,0,,1,1,2,0,,0,0,10,,2%
OUTT.J. Yeldon RB JAC (8),,SEAW 30-24 ,0.9,,2,9,0,,0,0,0,0,,0,0,9,,20%
QC.J. Ham RB MIN (9),,@CARL 24-31 ,0.9,,0,0,0,,1,1,9,0,,0,0,9,,0%
Ryan Hewitt RB CIN (6),,CHIL 7-33 ,0.6,,0,0,0,,1,1,6,0,,0,0,6,,0%
IRJames Conner RB PIT (9),,BALW 39-38 ,0.6,,2,6,0,,0,0,0,0,,0,0,6,,17%
Malcolm Brown RB LA (8),,PHIL 35-43 ,0.5,,1,5,0,,0,0,0,0,,0,0,5,,5%
James Develin RB NE (9),,@MIAL 20-27 ,0.2,,0,0,0,,1,1,2,0,,0,0,2,,0%
IRTravaris Cadet RB BUF (6),,INDW 13-7 ,0.2,,4,2,0,,0,0,0,0,,0,0,2,,2%
Derek Watt RB LAC (9),,WASW 30-13 ,0.2,,1,2,0,,0,0,0,0,,0,0,2,,0%
OUTDan Vitale RB CLE (9),,GBL 21-27 ,0.1,,0,0,0,,1,1,1,0,,0,0,1,,0%
Jacquizz Rodgers RB TB (1),,DETL 21-24 ,0,,0,0,0,,0,0,0,0,,0,0,60,,31%
OUTJordan Todman RB HOU (7),,SFL 16-26 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Derrick Coleman RB ATL (5),,NOW 20-17 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Brandon Bolden RB NE (9),,@MIAL 20-27 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Fozzy Whittaker RB CAR (11),,MINW 31-24 ,0,,0,0,0,,0,1,0,0,,0,0,0,,1%
Kenjon Barner RB PHI (10),,@LAW 43-35 ,0,,0,0,0,,0,0,0,0,,0,0,11,,1%
Tommy Bohanon RB JAC (8),,SEAW 30-24 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Fitzgerald Toussaint RB PIT (9),,BALW 39-38 ,0,,0,0,0,,0,0,0,0,,0,0,23,,0%
Senorise Perry RB MIA (1),,NEW 27-20 ,0,,0,0,0,,0,0,0,0,,0,0,33,,0%
Cameron Artis-Payne RB CAR (11),,MINW 31-24 ,0,,0,0,0,,0,0,0,0,,0,0,0,,3%
Michael Burton RB CHI (9),,@CINW 33-7 ,0,,1,0,0,,0,0,0,0,,0,0,0,,0%
Aaron Ripkowski RB GB (8),,@CLEW 27-21 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
OUTZach Zenner RB DET (7),,@TBW 24-21 ,0,,2,0,0,,0,0,0,0,,0,0,0,,3%
OUTMack Brown RB MIN (9),,@CARL 24-31 ,0,,0,0,0,,0,0,0,0,,0,0,17,,0%
Josh Ferguson RB IND (11),,@BUFL 7-13 ,0,,0,0,0,,0,0,0,0,,0,0,34,,1%
IRByron Marshall RB WAS (5),,@LACL 13-30 ,0,,0,0,0,,0,0,0,0,,0,0,22,,2%
Jalen Richard RB OAK (10),,@KCL 15-26 ,0,,0,0,0,,0,0,0,0,,0,0,0,,21%
Matthew Dayes RB CLE (9),,GBL 21-27 ,0,,0,0,0,,0,0,0,0,,0,0,24,,2%
Trey Edmunds RB NO (5),,@ATLL 17-20 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Shane Smith RB NYG (8),,DALL 10-30 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
OUTAaron Jones RB GB (8),,@CLEW 27-21 ,-0.2,,4,-2,0,,0,0,0,0,,0,0,-2,,39%
Elijah McGuire RB NYJ (11),,@DENL 0-23 ,-0.3,,1,-3,0,,0,0,0,0,,0,0,-3,,16%
Corey Grant RB JAC (8),,SEAW 30-24 ,-2,,0,0,0,,0,0,0,0,,1-1,0,37,,2%
