Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
OUTJermaine Gresham TE ARI (8),,JACW 27-24 ,1.3,,0,0,0,,2,3,13,0,,0,0,13,,7%
Lee Smith TE OAK (10),,DENW 21-14 ,1.2,,0,0,0,,1,1,12,0,,0,0,12,,0%
Maxx Williams TE BAL (10),,HOUW 23-16 ,1.2,,0,0,0,,1,1,12,0,,0,0,12,,3%
Marcedes Lewis TE JAC (8),,@ARIL 24-27 ,1,,0,0,0,,1,2,10,0,,0,0,10,,16%
Greg Olsen TE CAR (11),,@NYJW 35-27 ,1,,0,0,0,,1,4,10,0,,0,0,10,,84%
Rhett Ellison TE NYG (8),,@WASL 10-20 ,0.9,,0,0,0,,1,1,9,0,,0,0,9,,0%
Nick Boyle TE BAL (10),,HOUW 23-16 ,0.9,,0,0,0,,1,1,9,0,,0,0,9,,1%
Gerald Everett TE LA (8),,NOW 26-20 ,0.9,,0,0,0,,1,1,9,0,,0,0,9,,11%
IRCoby Fleener TE NO (5),,@LAL 20-26 ,0.8,,0,0,0,,1,2,8,0,,0,0,8,,44%
Garrett Celek TE SF (11),,SEAL 13-24 ,0.7,,0,0,0,,2,2,7,0,,0,0,7,,5%
James O'Shaughnessy TE JAC (8),,@ARIL 24-27 ,0.7,,0,0,0,,1,2,7,0,,0,0,7,,0%
Cameron Brate TE TB (1),,@ATLL 20-34 ,0.6,,0,0,0,,1,2,6,0,,0,0,6,,76%
Jared Cook TE OAK (10),,DENW 21-14 ,0.2,,0,0,0,,1,5,2,0,,0,0,2,,63%
Dwayne Allen TE NE (9),,MIAW 35-17 ,0.2,,0,0,0,,1,2,2,0,,0,0,2,,9%
OUTAdam Shaheen TE CHI (9),,@PHIL 3-31 ,0.1,,0,0,0,,1,1,1,0,,0,0,1,,10%
Antonio Gates TE LAC (9),,@DALW 28-6 ,0,,0,0,0,,0,2,0,0,,0,0,0,,33%
Vernon Davis TE WAS (5),,NYGW 20-10 ,0,,0,0,0,,0,1,0,0,,0,0,0,,49%
Brent Celek TE PHI (10),,CHIW 31-3 ,0,,0,0,0,,0,1,0,0,,0,0,0,,2%
Darren Fells TE DET (7),,MINL 23-30 ,0,,0,0,0,,0,3,0,0,,0,0,0,,4%
C.J. Uzomah TE CIN (6),,CLEW 30-16 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Eric Tomlinson TE NYJ (11),,CARL 27-35 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Jacob Hollister TE NE (9),,MIAW 35-17 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Cethan Carter TE CIN (6),,CLEW 30-16 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
