Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Nicholas Morrow LB OAK (10),,NYGW 24-17 ,3,,6,3,0,0,0,0,0,,2%
Lawrence Timmons LB MIA (1),,DENW 35-9 ,2,,4,2,0,0,0,0,0,,34%
Erik Walden LB TEN (8),,HOUW 24-13 ,2,,0,2,0,0,0,0,0,,1%
Derrick Morgan LB TEN (8),,HOUW 24-13 ,2,,2,1,0,0.5,0,0,0,,5%
Frank Zombo LB KC (10),,@NYJL 31-38 ,2,,4,2,0,0,0,0,0,,1%
Kelvin Sheppard LB NYG (8),,@OAKL 17-24 ,2,,6,2,0,0,0,0,0,,1%
Michael Wilhoite LB SEA (6),,PHIW 24-10 ,2,,0,2,0,0,0,0,0,,1%
Tahir Whitehead LB DET (7),,@BALL 20-44 ,2,,2,2,0,0,0,0,0,,47%
Mark Barron LB LA (8),,@ARIW 32-16 ,2,,0,2,0,0,0,0,0,,77%
Julian Stanford LB NYJ (11),,KCW 38-31 ,2,,2,2,0,0,0,0,0,,0%
IRJohn Simon LB IND (11),,@JACL 10-30 ,2,,1,2,0,0,0,0,0,,9%
Paul Worrilow LB DET (7),,@BALL 20-44 ,2,,0,2,0,0,0,0,0,,4%
LaRoy Reynolds LB ATL (5),,MINL 9-14 ,2,,1,2,0,0,0,0,0,,0%
Josh Martin LB NYJ (11),,KCW 38-31 ,2,,1,2,0,0,0,0,0,,2%
Kyle Van Noy LB NE (9),,@BUFW 23-3 ,2,,2,1,0,0.5,0,0,0,,43%
Devon Kennard LB NYG (8),,@OAKL 17-24 ,2,,2,2,0,0,0,0,0,,2%
Marquis Flowers LB NE (9),,@BUFW 23-3 ,2,,0,2,0,0,0,0,0,,0%
Shaquil Barrett LB DEN (5),,@MIAL 9-35 ,2,,0,2,0,0,0,0,0,,2%
OUTBrock Coyle LB SF (11),,@CHIW 15-14 ,2,,0,2,0,0,0,0,0,,1%
Shaq Thompson LB CAR (11),,@NOL 21-31 ,2,,2,2,0,0,0,0,0,,14%
Preston Smith LB WAS (5),,@DALL 14-38 ,2,,4,1,0,0.5,0,0,0,,6%
QDavid Mayo LB CAR (11),,@NOL 21-31 ,2,,1,2,0,0,0,0,0,,0%
Kwon Alexander LB TB (1),,@GBL 20-26 ,2,,4,2,0,0,0,0,0,,69%
Mike Hull LB MIA (1),,DENW 35-9 ,2,,0,2,0,0,0,0,0,,2%
Reggie Ragland LB KC (10),,@NYJL 31-38 ,2,,3,2,0,0,0,0,0,,12%
Kyler Fackrell LB GB (8),,TBW 26-20 ,2,,0,2,0,0,0,0,0,,0%
Nick Kwiatkoski LB CHI (9),,SFL 14-15 ,2,,0,2,0,0,0,0,0,,4%
IRB.J. Goodson LB NYG (8),,@OAKL 17-24 ,2,,2,2,0,0,0,0,0,,18%
James Burgess LB CLE (9),,@LACL 10-19 ,2,,2,2,0,0,0,0,0,,5%
Steve Longa LB DET (7),,@BALL 20-44 ,2,,0,2,0,0,0,0,0,,0%
Jalen Reeves-Maybin LB DET (7),,@BALL 20-44 ,2,,0,2,0,0,0,0,0,,3%
Lorenzo Alexander LB BUF (6),,NEL 3-23 ,1,,0,1,0,0,0,0,0,,36%
Thomas Davis LB CAR (11),,@NOL 21-31 ,1,,1,1,0,0,0,0,0,,32%
Arthur Moats LB PIT (9),,@CINW 23-20 ,1,,1,1,0,0,0,0,0,,0%
Jabaal Sheard LB IND (11),,@JACL 10-30 ,1,,1,1,0,0,0,0,0,,9%
Najee Goode LB PHI (10),,@SEAL 10-24 ,1,,3,1,0,0,0,0,0,,0%
L.J. Fort LB PIT (9),,@CINW 23-20 ,1,,0,1,0,0,0,0,0,,0%
Emmanuel Lamur LB MIN (9),,@ATLW 14-9 ,1,,0,1,0,0,0,0,0,,1%
Barkevious Mingo LB IND (11),,@JACL 10-30 ,1,,0,1,0,0,0,0,0,,2%
QJelani Jenkins LB HOU (7),,@TENL 13-24 ,1,,0,1,0,0,0,0,0,,3%
Gerald Hodges LB NO (5),,CARW 31-21 ,1,,0,1,0,0,0,0,0,,1%
Michael Mauti LB NO (5),,CARW 31-21 ,1,,0,1,0,0,0,0,0,,0%
IRRyan Shazier LB PIT (9),,@CINW 23-20 ,1,,1,1,0,0,0,0,0,,68%
OUTJeremiah Attaochu LB LAC (9),,CLEW 19-10 ,1,,1,1,0,0,0,0,0,,0%
Joe Thomas LB GB (8),,TBW 26-20 ,1,,0,1,0,0,0,0,0,,0%
Chris McCain LB LAC (9),,CLEW 19-10 ,1,,0,1,0,0,0,0,0,,2%
Brian Peters LB HOU (7),,@TENL 13-24 ,1,,0,1,0,0,0,0,0,,0%
Anthony Chickillo LB PIT (9),,@CINW 23-20 ,1,,0,1,0,0,0,0,0,,6%
Kyle Emanuel LB LAC (9),,CLEW 19-10 ,1,,1,1,0,0,0,0,0,,1%
Bryce Hager LB LA (8),,@ARIW 32-16 ,1,,0,1,0,0,0,0,0,,0%
Deiontrez Mount LB DEN (5),,@MIAL 9-35 ,1,,0,1,0,0,0,0,0,,0%
Martrell Spaight LB WAS (5),,@DALL 14-38 ,1,,0,1,0,0,0,0,0,,1%
Jonathan Anderson LB CHI (9),,SFL 14-15 ,1,,0,1,0,0,0,0,0,,0%
Carlos Thompson LB LA (8),,@ARIW 32-16 ,1,,0,1,0,0,0,0,0,,0%
Kevin Dodd LB TEN (8),,HOUW 24-13 ,1,,0,1,0,0,0,0,0,,0%
De'Vondre Campbell LB ATL (5),,MINL 9-14 ,1,,5,1,0,0,0,0,0,,22%
OUTDevante Bond LB TB (1),,@GBL 20-26 ,1,,0,1,0,0,0,0,0,,0%
Scooby Wright LB ARI (8),,LAL 16-32 ,1,,0,1,0,0,0,0,0,,0%
Haason Reddick LB ARI (8),,LAL 16-32 ,1,,0,1,0,0,0,0,0,,17%
OUTRyan Anderson LB WAS (5),,@DALL 14-38 ,1,,1,1,0,0,0,0,0,,1%
OUTTim Williams LB BAL (10),,DETW 44-20 ,1,,0,1,0,0,0,0,0,,1%
Ben Gedeon LB MIN (9),,@ATLW 14-9 ,1,,0,1,0,0,0,0,0,,2%
