Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
OUTDeMarco Murray RB TEN (8),,@CLEW 12-9 ,7.6,,18,59,0,,3,4,17,0,,0,0,76,,95%
Jalen Richard RB OAK (10),,KCW 31-30 ,7.6,,9,31,0,,4,4,45,0,,0,0,76,,21%
Corey Clement RB PHI (10),,WASW 34-24 ,7.5,,1,6,0,,1,1,9,1,,0,1,15,,20%
Isaiah Crowell RB CLE (9),,TENL 9-12 ,7.1,,17,35,0,,4,6,36,0,,0,0,71,,85%
Duke Johnson RB CLE (9),,TENL 9-12 ,7.1,,7,26,0,,6,7,45,0,,0,0,71,,79%
Tarik Cohen RB CHI (9),,CARW 17-3 ,7,,0,0,0,,1,3,70,0,,0,0,82,,51%
OUTRod Smith RB DAL (6),,@SFW 40-10 ,6.6,,8,61,0,,1,2,5,0,,0,0,66,,20%
Marlon Mack RB IND (11),,JACL 0-27 ,6.6,,5,26,0,,4,6,40,0,,0,0,66,,34%
Jordan Howard RB CHI (9),,CARW 17-3 ,6.5,,21,65,0,,0,0,0,0,,0,0,65,,95%
C.J. Anderson RB DEN (5),,@LACL 0-21 ,6.1,,10,44,0,,1,2,17,0,,0,0,61,,88%
Joe Mixon RB CIN (6),,@PITL 14-29 ,5.8,,7,48,0,,3,3,20,0,,1,0,68,,85%
Jerick McKinnon RB MIN (9),,BALW 24-16 ,5.7,,14,47,0,,3,3,10,0,,0,0,57,,72%
Malcolm Brown RB LA (8),,ARIW 33-0 ,5.5,,11,48,0,,1,1,7,0,,0,0,55,,5%
Javorius Allen RB BAL (10),,@MINL 16-24 ,4.9,,6,20,0,,8,11,29,0,,0,0,49,,46%
Jonathan Stewart RB CAR (11),,@CHIL 3-17 ,4.8,,14,48,0,,0,0,0,0,,0,0,48,,75%
Orleans Darkwa RB NYG (8),,SEAL 7-24 ,4.8,,9,35,0,,3,3,13,0,,0,0,48,,45%
Christian McCaffrey RB CAR (11),,@CHIL 3-17 ,4.6,,7,10,0,,7,9,36,0,,0,0,63,,91%
Melvin Gordon RB LAC (9),,DENW 21-0 ,4.4,,18,38,0,,1,4,6,0,,0,0,44,,96%
OUTEddie Lacy RB SEA (6),,@NYGW 24-7 ,4.3,,11,34,0,,1,1,9,0,,0,0,43,,42%
OUTRex Burkhead RB NE (9),,ATLW 23-7 ,4.2,,6,31,0,,1,1,11,0,,0,0,42,,62%
Wendell Smallwood RB PHI (10),,WASW 34-24 ,3.9,,8,25,0,,2,2,14,0,,0,0,39,,14%
Corey Grant RB JAC (8),,@INDW 27-0 ,3.6,,6,8,0,,1,1,28,0,,0,0,36,,2%
Frank Gore RB IND (11),,JACL 0-27 ,3.4,,9,34,0,,0,0,0,0,,0,0,34,,87%
IRAdrian Peterson RB ARI (8),,@LAL 0-33 ,3.3,,11,21,0,,1,4,12,0,,0,0,33,,73%
J.D. McKissic RB SEA (6),,@NYGW 24-7 ,3.3,,3,10,0,,2,2,23,0,,0,0,33,,14%
Thomas Rawls RB SEA (6),,@NYGW 24-7 ,3.2,,11,36,0,,1,2,16,0,,1-1,0,52,,39%
OUTMike Gillislee RB NE (9),,ATLW 23-7 ,3.1,,8,31,0,,0,0,0,0,,0,0,31,,52%
Mike Tolbert RB BUF (6),,TBW 30-27 ,3,,3,29,0,,1,1,1,0,,0,0,30,,6%
Alex Collins RB BAL (10),,@MINL 16-24 ,3,,10,30,0,,0,0,0,0,,0,0,30,,72%
IRRob Kelley RB WAS (5),,@PHIL 24-34 ,3,,7,16,0,,2,2,14,0,,0,0,30,,44%
LeGarrette Blount RB PHI (10),,WASW 34-24 ,2.9,,14,29,0,,0,0,0,0,,0,0,29,,76%
Wayne Gallman RB NYG (8),,SEAL 7-24 ,2.9,,5,15,0,,2,3,14,0,,0,0,29,,19%
Devontae Booker RB DEN (5),,@LACL 0-21 ,2.8,,2,6,0,,3,4,22,0,,0,0,28,,26%
Kerwynn Williams RB ARI (8),,@LAL 0-33 ,2.7,,0,0,0,,2,4,27,0,,0,0,82,,17%
Alfred Morris RB DAL (6),,@SFW 40-10 ,2.4,,2,15,0,,1,1,9,0,,0,0,24,,48%
Derrick Henry RB TEN (8),,@CLEW 12-9 ,2.4,,13,13,0,,2,3,11,0,,0,0,24,,79%
OUTJamaal Charles RB DEN (5),,@LACL 0-21 ,2.2,,4,2,0,,4,4,20,0,,0,0,22,,41%
OUTDamien Williams RB MIA (1),,NYJW 31-28 ,2,,2,2,0,,2,3,18,0,,0,0,20,,17%
IRJames Conner RB PIT (9),,CINW 29-14 ,1.9,,3,19,0,,0,0,0,0,,0,0,19,,17%
Andy Janovich RB DEN (5),,@LACL 0-21 ,1.7,,1,3,0,,2,2,14,0,,0,0,17,,0%
Tevin Coleman RB ATL (5),,@NEL 7-23 ,1.6,,6,16,0,,0,1,0,0,,0,0,16,,88%
Charles Sims RB TB (1),,@BUFL 27-30 ,1.5,,2,8,0,,2,3,7,0,,0,0,15,,13%
IRTy Montgomery RB GB (8),,NOL 17-26 ,1.5,,4,6,0,,1,2,9,0,,0,0,15,,64%
Tommy Bohanon RB JAC (8),,@INDW 27-0 ,1.4,,1,0,0,,1,1,14,0,,0,0,14,,0%
QC.J. Ham RB MIN (9),,BALW 24-16 ,1.2,,0,0,0,,1,1,12,0,,0,0,12,,0%
IRTaiwan Jones RB BUF (6),,TBW 30-27 ,1.1,,0,0,0,,1,2,11,0,,0,0,11,,0%
Jacquizz Rodgers RB TB (1),,@BUFL 27-30 ,1.1,,1,2,0,,1,1,9,0,,0,0,11,,31%
OUTDan Vitale RB CLE (9),,TENL 9-12 ,1.1,,0,0,0,,1,1,11,0,,0,0,11,,0%
Marshawn Lynch RB OAK (10),,KCW 31-30 ,0.9,,2,9,0,,0,0,0,0,,0,0,9,,91%
Bobby Rainey RB BAL (10),,@MINL 16-24 ,0.8,,0,0,0,,2,2,8,0,,0,0,107,,1%
Giovani Bernard RB CIN (6),,@PITL 14-29 ,0.7,,3,8,0,,1,3,-1,0,,0,0,7,,58%
IRJeremy Hill RB CIN (6),,@PITL 14-29 ,0.7,,4,7,0,,0,0,0,0,,0,0,7,,35%
Elijah McGuire RB NYJ (11),,@MIAL 28-31 ,0.7,,3,7,0,,0,0,0,0,,0,0,7,,16%
Shane Vereen RB NYG (8),,SEAL 7-24 ,0.6,,2,4,0,,3,4,2,0,,0,0,24,,15%
Josh Ferguson RB IND (11),,JACL 0-27 ,0.5,,1,5,0,,0,0,0,0,,0,0,5,,1%
Kenjon Barner RB PHI (10),,WASW 34-24 ,0.4,,2,4,0,,0,0,0,0,,0,0,48,,1%
IRAkeem Hunt RB KC (10),,@OAKL 30-31 ,0.1,,0,0,0,,1,2,1,0,,0,0,18,,1%
OUTC.J. Spiller RB KC (10),,@OAKL 30-31 ,0,,2,0,0,,0,2,0,0,,0,0,0,,3%
Derrick Coleman RB ATL (5),,@NEL 7-23 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Brandon Bolden RB NE (9),,ATLW 23-7 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Jamize Olawale RB OAK (10),,KCW 31-30 ,0,,0,0,0,,0,1,0,0,,0,0,0,,1%
Zach Line RB NO (5),,@GBW 26-17 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Roosevelt Nix RB PIT (9),,CINW 29-14 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
David Fluellen RB TEN (8),,@CLEW 12-9 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
IRRaheem Mostert RB SF (11),,DALL 10-40 ,0,,0,0,0,,0,0,0,0,,0,0,63,,0%
Terrell Watson RB PIT (9),,CINW 29-14 ,0,,1,0,0,,0,0,0,0,,0,0,16,,1%
Kenyan Drake RB MIA (1),,NYJW 31-28 ,0,,0,0,0,,0,0,0,0,,0,0,26,,67%
Derek Watt RB LAC (9),,DENW 21-0 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Peyton Barber RB TB (1),,@BUFL 27-30 ,0,,0,0,0,,0,0,0,0,,0,0,0,,23%
Jamaal Williams RB GB (8),,NOL 17-26 ,0,,0,0,0,,0,0,0,0,,0,0,0,,74%
Matthew Dayes RB CLE (9),,TENL 9-12 ,0,,0,0,0,,0,0,0,0,,0,0,30,,2%
IRDTre Madden RB SEA (6),,@NYGW 24-7 ,-0.1,,0,0,0,,1,1,-1,0,,0,0,-1,,0%
Matt Breida RB SF (11),,DALL 10-40 ,-0.5,,3,5,0,,0,1,0,0,,1,0,5,,17%
