Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Charles Sims RB TB (1),,@ATLL 20-34 ,2.9,,1,3,0,,3,5,26,0,,0,0,29,,13%
Giovani Bernard RB CIN (6),,CLEW 30-16 ,2.7,,3,12,0,,1,1,15,0,,0,0,27,,58%
Shane Vereen RB NYG (8),,@WASL 10-20 ,2.7,,3,18,0,,1,2,9,0,,0,0,66,,15%
IRMatt Forte RB NYJ (11),,CARL 27-35 ,2.6,,10,26,0,,0,1,0,0,,0,0,26,,64%
Alfred Blue RB HOU (7),,@BALL 16-23 ,2.6,,8,15,0,,2,2,11,0,,0,0,26,,4%
Kareem Hunt RB KC (10),,BUFL 10-16 ,2.6,,11,17,0,,1,1,9,0,,0,0,26,,92%
Matt Breida RB SF (11),,SEAL 13-24 ,2.4,,1,12,0,,1,1,12,0,,0,0,24,,17%
OUTJay Ajayi RB PHI (10),,CHIW 31-3 ,2.3,,5,26,0,,1,2,7,0,,1,0,33,,92%
D.J. Foster RB ARI (8),,JACW 27-24 ,2.2,,1,4,0,,3,4,18,0,,0,0,72,,2%
Zach Line RB NO (5),,@LAL 20-26 ,2,,0,0,0,,0,0,0,0,,0,0,0,,0%
Jordan Howard RB CHI (9),,@PHIL 3-31 ,1.9,,7,6,0,,2,2,13,0,,0,0,19,,95%
Kerwynn Williams RB ARI (8),,JACW 27-24 ,1.8,,3,8,0,,1,1,10,0,,0,0,40,,17%
OUTJames White RB NE (9),,MIAW 35-17 ,1.5,,3,13,0,,1,2,2,0,,0,0,15,,62%
C.J. Anderson RB DEN (5),,@OAKL 14-21 ,1.2,,5,12,0,,0,0,0,0,,0,0,12,,88%
Terron Ward RB ATL (5),,TBW 34-20 ,1.2,,7,35,0,,1,1,-3,0,,1-1,0,32,,1%
OUTJamaal Charles RB DEN (5),,@OAKL 14-21 ,1,,1,3,0,,2,3,7,0,,0,0,10,,41%
Kyle Juszczyk RB SF (11),,SEAL 13-24 ,0.8,,0,0,0,,2,2,8,0,,0,0,8,,3%
Benny Cunningham RB CHI (9),,@PHIL 3-31 ,0.8,,1,-1,0,,1,2,9,0,,0,0,8,,3%
Charcandrick West RB KC (10),,BUFL 10-16 ,0.7,,0,0,0,,3,4,7,0,,0,0,44,,15%
OUTZach Zenner RB DET (7),,MINL 23-30 ,0.6,,1,6,0,,0,0,0,0,,0,0,6,,3%
Anthony Sherman RB KC (10),,BUFL 10-16 ,0.4,,0,0,0,,1,1,4,0,,0,0,4,,0%
Aaron Ripkowski RB GB (8),,@PITL 28-31 ,0.4,,1,4,0,,0,0,0,0,,0,0,4,,0%
Andy Janovich RB DEN (5),,@OAKL 14-21 ,0.4,,1,4,0,,0,0,0,0,,0,0,4,,0%
OUTJordan Todman RB HOU (7),,@BALL 16-23 ,0,,0,0,0,,0,0,0,0,,0,0,20,,0%
Derrick Coleman RB ATL (5),,TBW 34-20 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Fozzy Whittaker RB CAR (11),,@NYJW 35-27 ,0,,0,0,0,,0,0,0,0,,0,0,49,,1%
Kenjon Barner RB PHI (10),,CHIW 31-3 ,0,,0,0,0,,0,1,0,0,,0,0,17,,1%
Roosevelt Nix RB PIT (9),,GBW 31-28 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Cameron Artis-Payne RB CAR (11),,@NYJW 35-27 ,0,,1,0,0,,0,0,0,0,,0,0,0,,3%
IRRaheem Mostert RB SF (11),,SEAL 13-24 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Corey Grant RB JAC (8),,@ARIL 24-27 ,0,,0,0,0,,0,0,0,0,,0,0,68,,2%
Paul Perkins RB NYG (8),,@WASL 10-20 ,0,,0,0,0,,0,0,0,0,,0,0,0,,34%
Derek Watt RB LAC (9),,@DALW 28-6 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
OUTDan Vitale RB CLE (9),,@CINL 16-30 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
QC.J. Ham RB MIN (9),,@DETW 30-23 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Matthew Dayes RB CLE (9),,@CINL 16-30 ,0,,0,0,0,,0,0,0,0,,0,0,103,,2%
Trey Edmunds RB NO (5),,@LAL 20-26 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Tarik Cohen RB CHI (9),,@PHIL 3-31 ,-0.3,,2,-11,0,,2,2,8,0,,0,0,68,,51%
IRAkeem Hunt RB KC (10),,BUFL 10-16 ,-0.4,,1,-10,0,,1,1,6,0,,0,0,28,,1%
Chris Ivory RB JAC (8),,@ARIL 24-27 ,-2.6,,1,-6,0,,0,0,0,0,,1-1,0,-6,,28%
