Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Keelan Cole WR JAC (8),,@NYJL 20-23 ,1,,0,0,0,,1,6,10,0,,0,0,10,,29%
Torrey Smith WR PHI (10),,@LACW 26-24 ,0.9,,0,0,0,,1,3,9,0,,0,0,9,,15%
Amari Cooper WR OAK (10),,@DENL 10-16 ,0.9,,0,0,0,,2,8,9,0,,0,0,9,,89%
Mohamed Sanu WR ATL (5),,BUFL 17-23 ,0.7,,1,4,0,,1,3,3,0,,0,0,7,,57%
Dontrelle Inman WR LAC (9),,PHIL 24-26 ,0.7,,0,0,0,,1,1,7,0,,0,0,7,,12%
OUTBreshad Perriman WR BAL (10),,PITL 9-26 ,0.6,,0,0,0,,1,4,6,0,,0,0,6,,16%
Taywan Taylor WR TEN (8),,@HOUL 14-57 ,0.6,,1,6,0,,0,1,0,0,,0,0,6,,9%
Justin Hunter WR PIT (9),,@BALW 26-9 ,0.5,,0,0,0,,1,2,5,0,,0,0,5,,1%
Kamar Aiken WR IND (11),,@SEAL 18-46 ,0.4,,0,0,0,,1,5,4,0,,0,0,4,,4%
Darrius Heyward-Bey WR PIT (9),,@BALW 26-9 ,0.3,,1,3,0,,0,0,0,0,,0,0,3,,1%
QKenny Stills WR MIA (1),,NOL 0-20 ,0.3,,0,0,0,,3,3,13,0,,1,0,13,,66%
Tommylee Lewis WR NO (5),,@MIAW 20-0 ,0.1,,0,0,0,,1,2,1,0,,0,0,1,,1%
IRDwayne Harris WR NYG (8),,@TBL 23-25 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
IRBrittan Golden WR ARI (8),,SFW 18-15 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Markus Wheaton WR CHI (9),,@GBL 14-35 ,0,,0,0,0,,0,3,0,0,,0,0,0,,5%
Jared Abbrederis WR DET (7),,@MINW 14-7 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
IRDe'Anthony Thomas WR KC (10),,WASW 29-20 ,0,,0,0,0,,0,0,0,0,,0,0,18,,2%
Bernard Reedy WR TB (1),,NYGW 25-23 ,0,,0,0,0,,0,0,0,0,,0,0,53,,0%
Taylor Gabriel WR ATL (5),,BUFL 17-23 ,0,,0,0,0,,0,5,0,0,,0,0,0,,18%
Vince Mayle WR BAL (10),,PITL 9-26 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Kaelin Clay WR BUF (6),,@ATLW 23-17 ,0,,0,0,0,,0,2,0,0,,0,0,0,,0%
QJordan Taylor WR DEN (5),,OAKW 16-10 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
QQuan Bray WR IND (11),,@SEAL 18-46 ,0,,0,0,0,,0,0,0,0,,0,0,83,,0%
OUTKasen Williams WR CLE (9),,CINL 7-31 ,0,,0,0,0,,0,2,0,0,,0,0,0,,1%
Laquon Treadwell WR MIN (9),,DETL 7-14 ,0,,0,0,0,,0,2,0,0,,0,0,0,,11%
Pharoh Cooper WR LA (8),,@DALW 35-30 ,0,,0,0,0,,0,0,0,0,,0,0,123,,4%
Jakeem Grant WR MIA (1),,NOL 0-20 ,0,,0,0,0,,0,0,0,0,,0,0,45,,1%
Trevor Davis WR GB (8),,CHIW 35-14 ,0,,0,0,0,,0,0,0,0,,0,0,5,,1%
Rashard Higgins WR CLE (9),,CINL 7-31 ,0,,0,0,0,,0,4,0,0,,0,0,0,,3%
QRoger Lewis WR NYG (8),,@TBL 23-25 ,0,,0,0,0,,0,0,0,0,,0,0,0,,5%
Marcus Johnson WR PHI (10),,@LACW 26-24 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Alex Erickson WR CIN (6),,@CLEW 31-7 ,0,,0,0,0,,0,0,0,0,,0,0,33,,2%
OUTTanner McEvoy WR SEA (6),,INDW 46-18 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
ArDarius Stewart WR NYJ (11),,JACW 23-20 ,0,,0,0,0,,0,0,0,0,,0,0,32,,8%
IRKrishawn Hogan WR IND (11),,@SEAL 18-46 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
IRVictor Bolden WR SF (11),,@ARIL 15-18 ,0,,0,0,0,,0,0,0,0,,0,0,76,,0%
Justin Hardee WR NO (5),,@MIAW 20-0 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Chris Thompson WR HOU (7),,TENW 57-14 ,0,,0,0,0,,0,0,0,0,,0,0,42,,0%
Andre Roberts WR ATL (5),,BUFL 17-23 ,-1,,0,0,0,,0,0,0,0,,1,0,93,,1%
Jamison Crowder WR WAS (5),,@KCL 20-29 ,-1.7,,0,0,0,,1,1,-7,0,,1,0,-7,,74%
Ryan Switzer WR DAL (6),,LAL 30-35 ,-1.7,,1,3,0,,0,0,0,0,,1-1,0,81,,4%
Isaiah McKenzie WR DEN (5),,OAKW 16-10 ,-2,,0,0,0,,0,2,0,0,,2,0,50,,1%
