Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Peyton Barber RB TB (1),,@CARL 19-22 ,5.5,,13,51,0,,2,2,4,0,,0,0,55,,23%
QSamaje Perine RB WAS (5),,DENW 27-11 ,5.4,,17,53,0,,3,3,21,0,,1-1,0,74,,74%
Marlon Mack RB IND (11),,@BALL 16-23 ,5.4,,4,17,0,,2,2,37,0,,0,0,88,,34%
Kapri Bibbs RB WAS (5),,DENW 27-11 ,5.4,,7,26,0,,2,4,28,0,,0,0,54,,4%
Brian Hill RB CIN (6),,DETW 26-17 ,5.1,,4,17,0,,1,1,34,0,,0,0,51,,2%
Jerick McKinnon RB MIN (9),,@GBW 16-0 ,5.1,,7,42,0,,1,2,9,0,,0,0,51,,72%
Devontae Booker RB DEN (5),,@WASL 11-27 ,5.1,,8,47,0,,5,8,24,0,,1-1,0,97,,26%
Javorius Allen RB BAL (10),,INDW 23-16 ,4.7,,8,37,0,,1,1,10,0,,0,0,47,,46%
Isaiah Crowell RB CLE (9),,@CHIL 3-20 ,4.3,,12,44,0,,1,4,-1,0,,0,0,43,,85%
Mike Davis RB SEA (6),,@DALW 21-12 ,4.3,,15,25,0,,4,5,18,0,,0,0,43,,27%
Danny Woodhead RB BAL (10),,INDW 23-16 ,4.1,,1,8,0,,5,6,33,0,,0,0,41,,52%
QTheo Riddick RB DET (7),,@CINL 17-26 ,3.9,,8,16,0,,3,4,23,0,,0,0,39,,65%
Elijhaa Penny RB ARI (8),,NYGW 23-0 ,3.8,,8,24,0,,2,2,14,0,,0,0,38,,2%
Devonta Freeman RB ATL (5),,@NOL 13-23 ,3.6,,11,36,0,,2,3,20,0,,1-1,0,56,,97%
Orson Charles RB KC (10),,MIAW 29-13 ,3.5,,0,0,0,,1,1,35,0,,0,0,35,,0%
OUTRod Smith RB DAL (6),,SEAL 12-21 ,3.3,,2,10,0,,3,3,23,0,,0,0,33,,20%
Joe Mixon RB CIN (6),,DETW 26-17 ,3.2,,3,12,0,,2,3,20,0,,0,0,32,,85%
Derrick Henry RB TEN (8),,LAL 23-27 ,3.1,,8,25,0,,1,1,6,0,,0,0,31,,79%
Stevan Ridley RB PIT (9),,@HOUW 34-6 ,2.8,,9,28,0,,0,0,0,0,,0,0,28,,2%
Charcandrick West RB KC (10),,MIAW 29-13 ,2.8,,0,0,0,,3,4,28,0,,0,0,28,,15%
Ameer Abdullah RB DET (7),,@CINL 17-26 ,2.6,,6,21,0,,1,2,5,0,,0,0,140,,76%
Derek Watt RB LAC (9),,@NYJW 14-7 ,2.6,,1,3,0,,1,1,23,0,,0,0,26,,0%
D.J. Foster RB ARI (8),,NYGW 23-0 ,2.4,,0,0,0,,3,3,24,0,,0,0,24,,2%
Andy Janovich RB DEN (5),,@WASL 11-27 ,2.1,,0,0,0,,2,2,21,0,,0,0,21,,0%
Tarik Cohen RB CHI (9),,CLEW 20-3 ,2.1,,2,9,0,,2,2,12,0,,0,0,48,,51%
Brandon Bolden RB NE (9),,BUFW 37-16 ,2,,2,20,0,,0,0,0,0,,0,0,20,,1%
Thomas Rawls RB SEA (6),,@DALW 21-12 ,2,,5,20,0,,0,0,0,0,,0,0,20,,39%
Corey Clement RB PHI (10),,OAKW 19-10 ,2,,2,14,0,,1,2,6,0,,0,0,20,,20%
Charles Sims RB TB (1),,@CARL 19-22 ,1.9,,1,0,0,,1,1,19,0,,0,0,32,,13%
Jonathan Stewart RB CAR (11),,TBW 22-19 ,1.8,,7,19,0,,1,1,-1,0,,0,0,18,,75%
Jalen Richard RB OAK (10),,@PHIL 10-19 ,1.6,,4,42,0,,2,2,14,0,,2-2,0,104,,21%
LeGarrette Blount RB PHI (10),,OAKW 19-10 ,1.5,,5,12,0,,1,1,3,0,,0,0,15,,76%
OUTAaron Jones RB GB (8),,MINL 0-16 ,1.3,,3,13,0,,0,0,0,0,,0,0,13,,39%
Orleans Darkwa RB NYG (8),,@ARIL 0-23 ,1,,6,10,0,,0,0,0,0,,0,0,10,,45%
Paul Perkins RB NYG (8),,@ARIL 0-23 ,1,,3,10,0,,0,0,0,0,,0,0,10,,34%
Fozzy Whittaker RB CAR (11),,TBW 22-19 ,0.9,,1,5,0,,1,1,4,0,,0,0,28,,1%
Branden Oliver RB LAC (9),,@NYJW 14-7 ,0.9,,8,9,0,,0,1,0,0,,0,0,9,,4%
Mike Tolbert RB BUF (6),,@NEL 16-37 ,0.8,,3,-3,0,,1,2,11,0,,0,0,8,,6%
Doug Martin RB TB (1),,@CARL 19-22 ,0.7,,6,7,0,,0,0,0,0,,0,0,7,,76%
IRMatt Forte RB NYJ (11),,LACL 7-14 ,0.6,,8,19,0,,1,1,7,0,,1-1,0,26,,64%
Aaron Ripkowski RB GB (8),,MINL 0-16 ,0.4,,0,0,0,,1,1,4,0,,0,0,4,,0%
Malcolm Brown RB LA (8),,@TENW 27-23 ,0.4,,1,4,0,,0,0,0,0,,0,0,4,,5%
Matthew Dayes RB CLE (9),,@CHIL 3-20 ,0.4,,1,4,0,,0,0,0,0,,0,0,22,,2%
De'Angelo Henderson RB DEN (5),,@WASL 11-27 ,0.4,,1,-3,0,,1,1,7,0,,0,0,4,,6%
Jacquizz Rodgers RB TB (1),,@CARL 19-22 ,0.2,,1,2,0,,0,0,0,0,,0,0,2,,31%
Shane Vereen RB NYG (8),,@ARIL 0-23 ,0,,0,0,0,,0,0,0,0,,0,0,24,,15%
OUTJordan Todman RB HOU (7),,PITL 6-34 ,0,,0,0,0,,0,0,0,0,,0,0,41,,0%
Derrick Coleman RB ATL (5),,@NOL 13-23 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
IRTravaris Cadet RB BUF (6),,@NEL 16-37 ,0,,1,0,0,,0,1,0,0,,0,0,0,,2%
David Fluellen RB TEN (8),,LAL 23-27 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Senorise Perry RB MIA (1),,@KCL 13-29 ,0,,0,0,0,,0,0,0,0,,0,0,3,,0%
Cameron Artis-Payne RB CAR (11),,TBW 22-19 ,0,,0,0,0,,0,0,0,0,,0,0,0,,3%
Michael Burton RB CHI (9),,CLEW 20-3 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Corey Grant RB JAC (8),,@SFL 33-44 ,0,,0,0,0,,0,0,0,0,,0,0,46,,2%
IRAkeem Hunt RB KC (10),,MIAW 29-13 ,0,,0,0,0,,0,0,0,0,,0,0,76,,1%
QC.J. Ham RB MIN (9),,@GBW 16-0 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
OUTJeremy McNichols RB SF (11),,JACW 44-33 ,0,,0,0,0,,0,0,0,0,,0,0,0,,5%
DeAndre Washington RB OAK (10),,@PHIL 10-19 ,-0.1,,1,-3,0,,1,3,2,0,,0,0,40,,18%
Bronson Hill RB ARI (8),,NYGW 23-0 ,-0.2,,1,-2,0,,0,0,0,0,,0,0,-2,,0%
Patrick DiMarco RB BUF (6),,@NEL 16-37 ,-0.8,,0,0,0,,1,1,-8,0,,0,0,-8,,0%
Kenjon Barner RB PHI (10),,OAKW 19-10 ,-1,,0,0,0,,0,0,0,0,,1,0,18,,1%
Elijah McGuire RB NYJ (11),,LACL 7-14 ,-2,,0,0,0,,0,1,0,0,,1-1,0,0,,16%
