Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Ahmad Brooks LB GB (8),,CINW 27-24 ,4,,0,2,0,1,0,0,0,,2%
Erik Walden LB TEN (8),,SEAW 33-27 ,4,,0,2,0,1,0,0,0,,1%
OUTNigel Bradham LB PHI (10),,NYGW 27-24 ,4,,4,4,0,0,0,0,0,,23%
Luke Kuechly LB CAR (11),,NOL 13-34 ,4,,4,4,0,0,0,0,0,,94%
Lavonte David LB TB (1),,@MINL 17-34 ,4,,3,4,0,0,0,0,0,,76%
Paul Worrilow LB DET (7),,ATLL 26-30 ,4,,0,4,0,0,0,0,0,,4%
Ray-Ray Armstrong LB SF (11),,LAL 39-41 ,4,,2,4,0,0,0,0,0,,21%
Preston Brown LB BUF (6),,DENW 26-16 ,4,,6,4,0,0,0,0,0,,38%
Avery Williamson LB TEN (8),,SEAW 33-27 ,4,,2,4,0,0,0,0,0,,20%
Chris McCain LB LAC (9),,KCL 10-24 ,4,,0,2,0,1,0,0,0,,2%
IRAdarius Glanton LB TB (1),,@MINL 17-34 ,4,,4,4,0,0,0,0,0,,2%
Bud Dupree LB PIT (9),,@CHIL 17-23 ,4,,0,4,0,0,0,0,0,,10%
Preston Smith LB WAS (5),,OAKW 27-10 ,4,,0,2,0,1,0,0,0,,6%
Anthony Chickillo LB PIT (9),,@CHIL 17-23 ,4,,0,2,0,1,0,0,0,,6%
Martrell Spaight LB WAS (5),,OAKW 27-10 ,4,,6,3,0,0,0,1,0,,1%
Mike Hull LB MIA (1),,@NYJL 6-20 ,4,,4,3,0,0,0,1,0,,2%
Myles Jack LB JAC (8),,BALW 44-7 ,4,,0,4,0,0,0,0,0,,68%
Jaylon Smith LB DAL (6),,@ARIW 28-17 ,4,,3,4,0,0,0,0,0,,28%
Antonio Morrison LB IND (11),,CLEW 31-28 ,4,,3,4,0,0,0,0,0,,11%
James Burgess LB CLE (9),,@INDL 28-31 ,4,,1,2,0,0,1,0,0,,5%
IRAlex Anzalone LB NO (5),,@CARW 34-13 ,4,,3,4,0,0,0,0,0,,5%
Jayon Brown LB TEN (8),,SEAW 33-27 ,4,,0,4,0,0,0,0,0,,2%
Karlos Dansby LB ARI (8),,DALL 17-28 ,3,,1,3,0,0,0,0,0,,28%
Paul Posluszny LB JAC (8),,BALW 44-7 ,3,,0,3,0,0,0,0,0,,29%
Navorro Bowman LB SF (11),,LAL 39-41 ,3,,1,3,0,0,0,0,0,,60%
IRWillie Young LB CHI (9),,PITW 23-17 ,3,,1,1,0,1,0,0,0,,1%
Vincent Rey LB CIN (6),,@GBL 24-27 ,3,,3,3,0,0,0,0,0,,9%
Michael Wilhoite LB SEA (6),,@TENL 27-33 ,3,,0,3,0,0,0,0,0,,1%
Bruce Irvin LB OAK (10),,@WASL 10-27 ,3,,3,3,0,0,0,0,0,,12%
Anthony Barr LB MIN (9),,TBW 34-17 ,3,,0,3,0,0,0,0,0,,24%
Devon Kennard LB NYG (8),,@PHIL 24-27 ,3,,2,1,0,1,0,0,0,,2%
IRMarkus Golden LB ARI (8),,DALL 17-28 ,3,,0,3,0,0,0,0,0,,7%
Benardrick McKinney LB HOU (7),,@NEL 33-36 ,3,,2,3,0,0,0,0,0,,48%
IRHau'oli Kikaha LB NO (5),,@CARW 34-13 ,3,,0,1,0,1,0,0,0,,1%
OUTRamik Wilson LB KC (10),,@LACW 24-10 ,3,,0,3,0,0,0,0,0,,4%
IRNick Vigil LB CIN (6),,@GBL 24-27 ,3,,4,3,0,0,0,0,0,,22%
Zach Cunningham LB HOU (7),,@NEL 33-36 ,3,,4,3,0,0,0,0,0,,16%
Nicholas Morrow LB OAK (10),,@WASL 10-27 ,3,,0,3,0,0,0,0,0,,2%
Terrell Suggs LB BAL (10),,@JACL 7-44 ,2,,0,2,0,0,0,0,0,,25%
Brian Orakpo LB TEN (8),,SEAW 33-27 ,2,,0,2,0,0,0,0,0,,8%
Brooks Reed LB ATL (5),,@DETW 30-26 ,2,,0,2,0,0,0,0,0,,4%
Nick Bellore LB DET (7),,ATLL 26-30 ,2,,0,2,0,0,0,0,0,,2%
IRKevin Minter LB CIN (6),,@GBL 24-27 ,2,,3,2,0,0,0,0,0,,6%
Manti Te'o LB NO (5),,@CARW 34-13 ,2,,3,2,0,0,0,0,0,,6%
IRA.J. Klein LB NO (5),,@CARW 34-13 ,2,,4,2,0,0,0,0,0,,8%
Kevin Pierre-Louis LB KC (10),,@LACW 24-10 ,2,,0,2,0,0,0,0,0,,1%
Shaquil Barrett LB DEN (5),,@BUFL 16-26 ,2,,0,2,0,0,0,0,0,,2%
Eric Kendricks LB MIN (9),,TBW 34-17 ,2,,2,2,0,0,0,0,0,,58%
Eli Harold LB SF (11),,LAL 39-41 ,2,,0,2,0,0,0,0,0,,1%
Kyle Emanuel LB LAC (9),,KCL 10-24 ,2,,0,2,0,0,0,0,0,,1%
Marcus Smith LB SEA (6),,@TENL 27-33 ,2,,0,2,0,0,0,0,0,,0%
Darron Lee LB NYJ (11),,MIAW 20-6 ,2,,0,2,0,0,0,0,0,,41%
Kamalei Correa LB BAL (10),,@JACL 7-44 ,2,,0,2,0,0,0,0,0,,3%
De'Vondre Campbell LB ATL (5),,@DETW 30-26 ,2,,1,2,0,0,0,0,0,,22%
OUTRyan Anderson LB WAS (5),,OAKW 27-10 ,2,,0,2,0,0,0,0,0,,1%
Marquel Lee LB OAK (10),,@WASL 10-27 ,2,,3,2,0,0,0,0,0,,3%
B.J. Bello LB CLE (9),,@INDL 28-31 ,2,,0,2,0,0,0,0,0,,0%
Zak DeOssie LB NYG (8),,@PHIL 24-27 ,1,,0,1,0,0,0,0,0,,0%
Clay Matthews LB GB (8),,CINW 27-24 ,1,,2,1,0,0,0,0,0,,19%
Dekoda Watson LB SF (11),,LAL 39-41 ,1,,0,1,0,0,0,0,0,,0%
Junior Galette LB WAS (5),,OAKW 27-10 ,1,,1,0,0,0.5,0,0,0,,1%
Sam Acho LB CHI (9),,PITW 23-17 ,1,,0,1,0,0,0,0,0,,1%
OUTJosh Bynes LB ARI (8),,DALL 17-28 ,1,,0,1,0,0,0,0,0,,2%
Craig Robertson LB NO (5),,@CARW 34-13 ,1,,0,1,0,0,0,0,0,,14%
Julian Stanford LB NYJ (11),,MIAW 20-6 ,1,,0,1,0,0,0,0,0,,0%
Barkevious Mingo LB IND (11),,CLEW 31-28 ,1,,0,1,0,0,0,0,0,,2%
IRWill Compton LB WAS (5),,OAKW 27-10 ,1,,0,1,0,0,0,0,0,,6%
Daren Bates LB TEN (8),,SEAW 33-27 ,1,,0,1,0,0,0,0,0,,0%
IRDee Ford LB KC (10),,@LACW 24-10 ,1,,0,1,0,0,0,0,0,,4%
Jeremiah George LB IND (11),,CLEW 31-28 ,1,,0,1,0,0,0,0,0,,0%
Marquis Flowers LB NE (9),,HOUW 36-33 ,1,,1,1,0,0,0,0,0,,0%
OUTBrock Coyle LB SF (11),,LAL 39-41 ,1,,0,1,0,0,0,0,0,,1%
Keith Smith LB DAL (6),,@ARIW 28-17 ,1,,0,1,0,0,0,0,0,,0%
Geneo Grissom LB NE (9),,HOUW 36-33 ,1,,0,1,0,0,0,0,0,,0%
Damien Wilson LB DAL (6),,@ARIW 28-17 ,1,,0,1,0,0,0,0,0,,1%
John Timu LB CHI (9),,PITW 23-17 ,1,,1,1,0,0,0,0,0,,0%
Nick Dzubnar LB LAC (9),,KCL 10-24 ,1,,0,1,0,0,0,0,0,,0%
IRCurtis Grant LB NYG (8),,@PHIL 24-27 ,1,,0,1,0,0,0,0,0,,0%
Tyrell Adams LB OAK (10),,@WASL 10-27 ,1,,0,1,0,0,0,0,0,,1%
Kevin Dodd LB TEN (8),,SEAW 33-27 ,1,,0,1,0,0,0,0,0,,0%
Cory Littleton LB LA (8),,@SFW 41-39 ,1,,0,1,0,0,0,0,0,,0%
IRBrennan Scarlett LB HOU (7),,@NEL 33-36 ,1,,0,1,0,0,0,0,0,,1%
James Onwualu LB LAC (9),,KCL 10-24 ,1,,1,1,0,0,0,0,0,,0%
Deon Lacey LB BUF (6),,DENW 26-16 ,1,,0,1,0,0,0,0,0,,0%
Haason Reddick LB ARI (8),,DALL 17-28 ,1,,0,1,0,0,0,0,0,,17%
OUTTim Williams LB BAL (10),,@JACL 7-44 ,1,,0,1,0,0,0,0,0,,1%
Ben Gedeon LB MIN (9),,TBW 34-17 ,1,,2,1,0,0,0,0,0,,2%
Blair Brown LB JAC (8),,BALW 44-7 ,1,,0,1,0,0,0,0,0,,1%
Calvin Munson LB NYG (8),,@PHIL 24-27 ,1,,2,1,0,0,0,0,0,,2%
Nigel Harris LB LAC (9),,KCL 10-24 ,1,,0,1,0,0,0,0,0,,0%
Derrick Morgan LB TEN (8),,SEAW 33-27 ,0,,2,0,0,0,0,0,0,,5%
Frank Zombo LB KC (10),,@LACW 24-10 ,0,,2,0,0,0,0,0,0,,1%
Robert Quinn LB LA (8),,@SFW 41-39 ,0,,1,0,0,0,0,0,0,,17%
Bruce Carter LB NYJ (11),,MIAW 20-6 ,0,,2,0,0,0,0,0,0,,1%
Christian Jones LB CHI (9),,PITW 23-17 ,0,,1,0,0,0,0,0,0,,21%
Joe Thomas LB GB (8),,CINW 27-24 ,0,,2,0,0,0,0,0,0,,0%
IRJordan Hicks LB PHI (10),,NYGW 27-24 ,0,,1,0,0,0,0,0,0,,20%
Za'Darius Smith LB BAL (10),,@JACL 7-44 ,0,,0,0,0,0,0,0,0,,0%
QDavid Mayo LB CAR (11),,NOL 13-34 ,0,,1,0,0,0,0,0,0,,0%
IRLeonard Floyd LB CHI (9),,PITW 23-17 ,0,,1,0,0,0,0,0,0,,15%
Kyler Fackrell LB GB (8),,CINW 27-24 ,0,,1,0,0,0,0,0,0,,0%
IRJoe Walker LB PHI (10),,NYGW 27-24 ,0,,1,0,0,0,0,0,0,,0%
Tanner Vallejo LB BUF (6),,DENW 26-16 ,0,,1,0,0,0,0,0,0,,0%
Jordan Evans LB CIN (6),,@GBL 24-27 ,0,,1,0,0,0,0,0,0,,2%
Dylan Cole LB HOU (7),,@NEL 33-36 ,0,,1,0,0,0,0,0,0,,3%
