Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
IROrlando Scandrick DB DAL (6),,GBL 31-35 ,4,,0,4,0,0,0,0,0,,2%
OUTVontae Davis DB IND (11),,SFW 26-23 ,4,,1,4,0,0,0,0,0,,2%
Michael Mitchell DB PIT (9),,JACL 9-30 ,4,,5,4,0,0,0,0,0,,4%
Lardarius Webb DB BAL (10),,@OAKW 30-17 ,4,,0,4,0,0,0,0,0,,7%
Patrick Robinson DB PHI (10),,ARIW 34-7 ,4,,1,4,0,0,0,0,0,,5%
Robert McClain DB TB (1),,NEL 14-19 ,4,,0,4,0,0,0,0,0,,2%
Prince Amukamara DB CHI (9),,MINL 17-20 ,4,,0,4,0,0,0,0,0,,3%
Chris Conte DB TB (1),,NEL 14-19 ,4,,0,4,0,0,0,0,0,,25%
Colin Jones DB CAR (11),,@DETW 27-24 ,4,,1,4,0,0,0,0,0,,0%
Micah Hyde DB BUF (6),,@CINL 16-20 ,4,,4,2,1,0,0,0,0,,46%
Jahleel Addae DB LAC (9),,@NYGW 27-22 ,4,,4,4,0,0,0,0,0,,38%
IRRashaan Melvin DB IND (11),,SFW 26-23 ,4,,1,4,0,0,0,0,0,,8%
Kyle Fuller DB CHI (9),,MINL 17-20 ,4,,0,4,0,0,0,0,0,,10%
Andre Hal DB HOU (7),,KCL 34-42 ,4,,5,4,0,0,0,0,0,,3%
Marcus Williams DB NYJ (11),,@CLEW 17-14 ,4,,0,4,0,0,0,0,0,,0%
IRJaquiski Tartt DB SF (11),,@INDL 23-26 ,4,,4,3,0,0.5,0,0,0,,15%
Tye Smith DB TEN (8),,@MIAL 10-16 ,4,,0,2,1,0,0,0,0,,0%
OUTJalen Mills DB PHI (10),,ARIW 34-7 ,4,,0,4,0,0,0,0,0,,45%
Trevor Williams DB LAC (9),,@NYGW 27-22 ,4,,0,4,0,0,0,0,0,,3%
Adoree' Jackson DB TEN (8),,@MIAL 10-16 ,4,,0,2,0,0,1,0,0,,39%
IRMalik Hooker DB IND (11),,SFW 26-23 ,4,,1,4,0,0,0,0,0,,18%
John Johnson DB LA (8),,SEAL 10-16 ,4,,1,2,1,0,0,0,0,,3%
Sean Smith DB OAK (10),,BALL 17-30 ,3,,1,3,0,0,0,0,0,,1%
Glover Quin DB DET (7),,CARL 24-27 ,3,,1,3,0,0,0,0,0,,61%
QDon Carey DB DET (7),,CARL 24-27 ,3,,0,3,0,0,0,0,0,,0%
Kareem Jackson DB HOU (7),,KCL 34-42 ,3,,2,3,0,0,0,0,0,,6%
IRKam Chancellor DB SEA (6),,@LAW 16-10 ,3,,1,3,0,0,0,0,0,,37%
QAnthony Levine DB BAL (10),,@OAKW 30-17 ,3,,1,1,0,1,0,0,0,,0%
Justin Bethel DB ARI (8),,@PHIL 7-34 ,3,,3,3,0,0,0,0,0,,15%
Casey Hayward DB LAC (9),,@NYGW 27-22 ,3,,0,3,0,0,0,0,0,,14%
IRJanoris Jenkins DB NYG (8),,LACL 22-27 ,3,,1,3,0,0,0,0,0,,11%
Trumaine Johnson DB LA (8),,SEAL 10-16 ,3,,0,3,0,0,0,0,0,,33%
A.J. Bouye DB JAC (8),,@PITW 30-9 ,3,,0,3,0,0,0,0,0,,17%
Ha Ha Clinton-Dix DB GB (8),,@DALW 35-31 ,3,,2,3,0,0,0,0,0,,64%
IRJimmie Ward DB SF (11),,@INDL 23-26 ,3,,1,3,0,0,0,0,0,,4%
Malcolm Butler DB NE (9),,@TBW 19-14 ,3,,1,3,0,0,0,0,0,,17%
Byron Jones DB DAL (6),,GBL 31-35 ,3,,1,3,0,0,0,0,0,,26%
IRQuinten Rollins DB GB (8),,@DALW 35-31 ,3,,4,2,0,0,0,1,0,,1%
Jordan Richards DB NE (9),,@TBW 19-14 ,3,,0,3,0,0,0,0,0,,1%
Ibraheim Campbell DB CLE (9),,NYJL 14-17 ,3,,0,3,0,0,0,0,0,,1%
Bryce Callahan DB CHI (9),,MINL 17-20 ,3,,0,3,0,0,0,0,0,,0%
Sean Davis DB PIT (9),,JACL 9-30 ,3,,2,3,0,0,0,0,0,,42%
James Bradberry DB CAR (11),,@DETW 27-24 ,3,,0,3,0,0,0,0,0,,12%
Xavien Howard DB MIA (1),,TENW 16-10 ,3,,0,3,0,0,0,0,0,,4%
Anthony Brown DB DAL (6),,GBL 31-35 ,3,,2,3,0,0,0,0,0,,2%
DeAndre Houston-Carson DB CHI (9),,MINL 17-20 ,3,,0,1,0,0,1,0,0,,0%
Rasul Douglas DB PHI (10),,ARIW 34-7 ,3,,0,3,0,0,0,0,0,,1%
Josh Jones DB GB (8),,@DALW 35-31 ,3,,0,3,0,0,0,0,0,,14%
Elijah Lee DB SF (11),,@INDL 23-26 ,3,,0,1,0,0,1,0,0,,0%
Terence Newman DB MIN (9),,@CHIW 20-17 ,2,,0,2,0,0,0,0,0,,1%
Dominique Rodgers-Cromartie DB NYG (8),,LACL 22-27 ,2,,2,2,0,0,0,0,0,,7%
Patrick Chung DB NE (9),,@TBW 19-14 ,2,,1,2,0,0,0,0,0,,26%
Darius Butler DB IND (11),,SFW 26-23 ,2,,2,2,0,0,0,0,0,,1%
Marcus Sherels DB MIN (9),,@CHIW 20-17 ,2,,0,2,0,0,0,0,0,,1%
QDavon House DB GB (8),,@DALW 35-31 ,2,,1,2,0,0,0,0,0,,2%
Da'Norris Searcy DB TEN (8),,@MIAL 10-16 ,2,,3,2,0,0,0,0,0,,2%
IRNate Ebner DB NE (9),,@TBW 19-14 ,2,,0,2,0,0,0,0,0,,0%
Eddie Pleasant DB HOU (7),,KCL 34-42 ,2,,0,2,0,0,0,0,0,,1%
Neiko Thorpe DB SEA (6),,@LAW 16-10 ,2,,0,1,0,0,0,1,0,,0%
D.J. Hayden DB DET (7),,CARL 24-27 ,2,,0,2,0,0,0,0,0,,2%
Tyrann Mathieu DB ARI (8),,@PHIL 7-34 ,2,,1,2,0,0,0,0,0,,62%
QShawn Williams DB CIN (6),,BUFW 20-16 ,2,,1,2,0,0,0,0,0,,5%
Logan Ryan DB TEN (8),,@MIAL 10-16 ,2,,1,2,0,0,0,0,0,,18%
Johnthan Banks DB HOU (7),,KCL 34-42 ,2,,2,2,0,0,0,0,0,,0%
Jeff Heath DB DAL (6),,GBL 31-35 ,2,,2,2,0,0,0,0,0,,11%
Darqueze Dennard DB CIN (6),,BUFW 20-16 ,2,,1,2,0,0,0,0,0,,19%
IRPhillip Gaines DB KC (10),,@HOUW 42-34 ,2,,1,2,0,0,0,0,0,,1%
OUTNevin Lawson DB DET (7),,CARL 24-27 ,2,,1,2,0,0,0,0,0,,1%
Marcus Peters DB KC (10),,@HOUW 42-34 ,2,,0,2,0,0,0,0,0,,40%
Quandre Diggs DB DET (7),,CARL 24-27 ,2,,1,2,0,0,0,0,0,,2%
QDexter McDonald DB OAK (10),,BALL 17-30 ,2,,0,2,0,0,0,0,0,,0%
Justin Coleman DB SEA (6),,@LAW 16-10 ,2,,0,2,0,0,0,0,0,,1%
Artie Burns DB PIT (9),,JACL 9-30 ,2,,0,2,0,0,0,0,0,,3%
Daryl Worley DB CAR (11),,@DETW 27-24 ,2,,2,2,0,0,0,0,0,,6%
IRDerrick Kindred DB CLE (9),,NYJL 14-17 ,2,,0,2,0,0,0,0,0,,3%
IRLeShaun Sims DB TEN (8),,@MIAL 10-16 ,2,,0,2,0,0,0,0,0,,1%
Blake Countess DB LA (8),,SEAL 10-16 ,2,,0,2,0,0,0,0,0,,1%
QClayton Fejedelem DB CIN (6),,BUFW 20-16 ,2,,1,2,0,0,0,0,0,,0%
Isaiah Johnson DB TB (1),,NEL 14-19 ,2,,0,2,0,0,0,0,0,,0%
IRKentrell Brice DB GB (8),,@DALW 35-31 ,2,,1,2,0,0,0,0,0,,0%
Tre'Davious White DB BUF (6),,@CINL 16-20 ,2,,0,2,0,0,0,0,0,,41%
Marlon Humphrey DB BAL (10),,@OAKW 30-17 ,2,,1,2,0,0,0,0,0,,3%
Cordrea Tankersley DB MIA (1),,TENW 16-10 ,2,,0,2,0,0,0,0,0,,1%
IRKevin King DB GB (8),,@DALW 35-31 ,2,,0,2,0,0,0,0,0,,3%
Eddie Jackson DB CHI (9),,MINL 17-20 ,2,,2,2,0,0,0,0,0,,29%
Michael Davis DB LAC (9),,@NYGW 27-22 ,2,,0,2,0,0,0,0,0,,0%
Brent Grimes DB TB (1),,NEL 14-19 ,1,,0,1,0,0,0,0,0,,7%
William Gay DB PIT (9),,JACL 9-30 ,1,,0,1,0,0,0,0,0,,1%
Corey Graham DB PHI (10),,ARIW 34-7 ,1,,0,1,0,0,0,0,0,,8%
Brandon Carr DB BAL (10),,@OAKW 30-17 ,1,,1,1,0,0,0,0,0,,4%
Jairus Byrd DB CAR (11),,@DETW 27-24 ,1,,0,1,0,0,0,0,0,,2%
IRNate Allen DB MIA (1),,TENW 16-10 ,1,,2,1,0,0,0,0,0,,2%
Patrick Peterson DB ARI (8),,@PHIL 7-34 ,1,,0,1,0,0,0,0,0,,12%
Dre Kirkpatrick DB CIN (6),,BUFW 20-16 ,1,,0,1,0,0,0,0,0,,4%
Robert Golden DB PIT (9),,JACL 9-30 ,1,,0,1,0,0,0,0,0,,0%
Leonard Johnson DB BUF (6),,@CINL 16-20 ,1,,1,1,0,0,0,0,0,,1%
Johnson Bademosi DB NE (9),,@TBW 19-14 ,1,,0,1,0,0,0,0,0,,0%
J.J. Wilcox DB PIT (9),,JACL 9-30 ,1,,1,1,0,0,0,0,0,,2%
IRKayvon Webster DB LA (8),,SEAL 10-16 ,1,,1,1,0,0,0,0,0,,0%
Shamarko Thomas DB BUF (6),,@CINL 16-20 ,1,,0,1,0,0,0,0,0,,0%
Brynden Trawick DB TEN (8),,@MIAL 10-16 ,1,,0,1,0,0,0,0,0,,0%
Terrance Mitchell DB KC (10),,@HOUW 42-34 ,1,,1,1,0,0,0,0,0,,26%
Ross Cockrell DB NYG (8),,LACL 22-27 ,1,,1,1,0,0,0,0,0,,0%
Josh Shaw DB CIN (6),,BUFW 20-16 ,1,,0,1,0,0,0,0,0,,0%
Bobby McCain DB MIA (1),,TENW 16-10 ,1,,0,1,0,0,0,0,0,,1%
OUTCurtis Riley DB TEN (8),,@MIAL 10-16 ,1,,1,1,0,0,0,0,0,,0%
IRCorey Moore DB HOU (7),,KCL 34-42 ,1,,0,1,0,0,0,0,0,,0%
Erik Harris DB OAK (10),,BALL 17-30 ,1,,0,1,0,0,0,0,0,,0%
William Jackson DB CIN (6),,BUFW 20-16 ,1,,1,1,0,0,0,0,0,,1%
Ryan Smith DB TB (1),,NEL 14-19 ,1,,0,1,0,0,0,0,0,,1%
Eric Murray DB KC (10),,@HOUW 42-34 ,1,,1,1,0,0,0,0,0,,0%
Miles Killebrew DB DET (7),,CARL 24-27 ,1,,1,1,0,0,0,0,0,,11%
OUTRashard Robinson DB SF (11),,@INDL 23-26 ,1,,2,1,0,0,0,0,0,,2%
QKevon Seymour DB CAR (11),,@DETW 27-24 ,1,,0,1,0,0,0,0,0,,0%
Mike Hilton DB PIT (9),,JACL 9-30 ,1,,1,1,0,0,0,0,0,,1%
Briean Boddy-Calhoun DB CLE (9),,NYJL 14-17 ,1,,0,1,0,0,0,0,0,,1%
Michael Jordan DB CLE (9),,NYJL 14-17 ,1,,0,1,0,0,0,0,0,,0%
Jonathan Jones DB NE (9),,@TBW 19-14 ,1,,0,1,0,0,0,0,0,,0%
Josh Hawkins DB GB (8),,@DALW 35-31 ,1,,1,1,0,0,0,0,0,,0%
QChidobe Awuzie DB DAL (6),,GBL 31-35 ,1,,1,1,0,0,0,0,0,,2%
Budda Baker DB ARI (8),,@PHIL 7-34 ,1,,0,1,0,0,0,0,0,,31%
Ahkello Witherspoon DB SF (11),,@INDL 23-26 ,1,,0,1,0,0,0,0,0,,0%
Desmond King DB LAC (9),,@NYGW 27-22 ,1,,1,1,0,0,0,0,0,,39%
Rayshawn Jenkins DB LAC (9),,@NYGW 27-22 ,1,,1,1,0,0,0,0,0,,0%
Xavier Woods DB DAL (6),,GBL 31-35 ,1,,0,1,0,0,0,0,0,,1%
Lorenzo Jerome DB SF (11),,@INDL 23-26 ,1,,0,1,0,0,0,0,0,,0%
QKenny Moore DB IND (11),,SFW 26-23 ,1,,0,1,0,0,0,0,0,,0%
Dominique Hatfield DB LA (8),,SEAL 10-16 ,1,,0,1,0,0,0,0,0,,0%
IRAdam Jones DB CIN (6),,BUFW 20-16 ,0,,1,0,0,0,0,0,0,,4%
IRChris Maragos DB PHI (10),,ARIW 34-7 ,0,,2,0,0,0,0,0,0,,0%
Peyton Thompson DB JAC (8),,@PITW 30-9 ,0,,1,0,0,0,0,0,0,,0%
QXavier Rhodes DB MIN (9),,@CHIW 20-17 ,0,,1,0,0,0,0,0,0,,11%
Duron Harmon DB NE (9),,@TBW 19-14 ,0,,1,0,0,0,0,0,0,,0%
Terrence Brooks DB NYJ (11),,@CLEW 17-14 ,0,,1,0,0,0,0,0,0,,0%
Dexter McDougle DB PHI (10),,ARIW 34-7 ,0,,1,0,0,0,0,0,0,,0%
IRPierre Desir DB IND (11),,SFW 26-23 ,0,,1,0,0,0,0,0,0,,0%
Anthony Harris DB MIN (9),,@CHIW 20-17 ,0,,1,0,0,0,0,0,0,,0%
IRMarqui Christian DB LA (8),,SEAL 10-16 ,0,,1,0,0,0,0,0,0,,0%
OUTTrae Elston DB BUF (6),,@CINL 16-20 ,0,,1,0,0,0,0,0,0,,0%
Jabrill Peppers DB CLE (9),,NYJL 14-17 ,0,,2,1,0,0,0,0,0,,32%
Jamal Agnew DB DET (7),,CARL 24-27 ,0,,0,0,0,0,0,0,0,,6%
Greg Mabin DB BUF (6),,@CINL 16-20 ,0,,0,0,0,0,0,0,0,,0%
