Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Eric Ebron TE DET (7),,@MINW 14-7 ,2.7,,0,0,0,,2,4,27,0,,0,0,27,,63%
IRCoby Fleener TE NO (5),,@MIAW 20-0 ,2.1,,0,0,0,,2,4,21,0,,0,0,21,,44%
IRJordan Reed TE WAS (5),,@KCL 20-29 ,2.1,,0,0,0,,3,5,21,0,,0,0,21,,71%
Levine Toilolo TE ATL (5),,BUFL 17-23 ,2.1,,0,0,0,,3,3,21,0,,0,0,21,,1%
Antonio Gates TE LAC (9),,PHIL 24-26 ,1.8,,0,0,0,,3,5,18,0,,0,0,18,,33%
Lee Smith TE OAK (10),,@DENL 10-16 ,1.5,,0,0,0,,2,2,15,0,,0,0,15,,0%
OUTMichael Roberts TE DET (7),,@MINW 14-7 ,1.5,,0,0,0,,1,1,15,0,,0,0,15,,1%
Michael Hoomanawanui TE NO (5),,@MIAW 20-0 ,1.3,,0,0,0,,1,2,13,0,,0,0,13,,0%
IRRyan Griffin TE HOU (7),,TENW 57-14 ,1.3,,0,0,0,,2,5,13,0,,0,0,13,,4%
OUTJermaine Gresham TE ARI (8),,SFW 18-15 ,1.2,,0,0,0,,2,3,12,0,,0,0,12,,7%
IRBlake Bell TE MIN (9),,DETL 7-14 ,1.2,,0,0,0,,1,1,12,0,,0,0,12,,0%
C.J. Uzomah TE CIN (6),,@CLEW 31-7 ,1.1,,0,0,0,,1,1,11,0,,0,0,11,,0%
David Njoku TE CLE (9),,CINL 7-31 ,1.1,,0,0,0,,2,2,11,0,,0,0,11,,26%
Jason Witten TE DAL (6),,LAL 30-35 ,0.9,,0,0,0,,1,2,9,0,,0,0,9,,86%
Dion Sims TE CHI (9),,@GBL 14-35 ,0.8,,0,0,0,,1,1,8,0,,0,0,8,,2%
Gerald Everett TE LA (8),,@DALW 35-30 ,0.8,,0,0,0,,1,3,8,0,,0,0,8,,11%
Seth DeValve TE CLE (9),,CINL 7-31 ,0.2,,0,0,0,,1,4,2,0,,0,0,2,,4%
Marcedes Lewis TE JAC (8),,@NYJL 20-23 ,0,,0,0,0,,0,4,0,0,,0,0,0,,16%
Brent Celek TE PHI (10),,@LACW 26-24 ,0,,0,0,0,,0,1,0,0,,0,0,0,,2%
Logan Paulsen TE SF (11),,@ARIL 15-18 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Lance Kendricks TE GB (8),,CHIW 35-14 ,0,,0,0,0,,1,1,0,0,,0,0,0,,4%
Niles Paul TE WAS (5),,@KCL 20-29 ,0,,0,0,0,,0,1,0,0,,0,0,0,,1%
Dwayne Allen TE NE (9),,CARL 30-33 ,0,,0,0,0,,0,1,0,0,,0,0,0,,9%
Phillip Supernaw TE TEN (8),,@HOUL 14-57 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Vance McDonald TE PIT (9),,@BALW 26-9 ,0,,0,0,0,,0,1,0,0,,0,0,0,,6%
Demetrius Harris TE KC (10),,WASW 29-20 ,0,,0,0,0,,0,3,0,0,,0,0,0,,1%
James O'Shaughnessy TE JAC (8),,@NYJL 20-23 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Eric Tomlinson TE NYJ (11),,JACW 23-20 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
David Morgan TE MIN (9),,DETL 7-14 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Jacob Hollister TE NE (9),,CARL 30-33 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Darrell Daniels TE IND (11),,@SEAL 18-46 ,0,,0,0,0,,0,2,0,0,,0,0,0,,0%
