Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Avery Williamson LB TEN (8),,@INDW 20-16 ,4,,7,2,0,1,0,0,0,,20%
Devon Kennard LB NYG (8),,@WASL 10-20 ,4,,2,2,0,1,0,0,0,,2%
Benardrick McKinney LB HOU (7),,@BALL 16-23 ,4,,1,4,0,0,0,0,0,,48%
Denzel Perryman LB LAC (9),,@DALW 28-6 ,4,,3,4,0,0,0,0,0,,19%
Antonio Morrison LB IND (11),,TENL 16-20 ,4,,2,4,0,0,0,0,0,,11%
James Burgess LB CLE (9),,@CINL 16-30 ,4,,2,4,0,0,0,0,0,,5%
IRBrennan Scarlett LB HOU (7),,@BALL 16-23 ,4,,0,4,0,0,0,0,0,,1%
Paul Posluszny LB JAC (8),,@ARIL 24-27 ,3,,3,3,0,0,0,0,0,,29%
Derrick Morgan LB TEN (8),,@INDW 20-16 ,3,,3,1,0,1,0,0,0,,5%
Frank Zombo LB KC (10),,BUFL 10-16 ,3,,1,3,0,0,0,0,0,,1%
Brandon Marshall LB DEN (5),,@OAKL 14-21 ,3,,4,3,0,0,0,0,0,,52%
Mychal Kendricks LB PHI (10),,CHIW 31-3 ,3,,0,3,0,0,0,0,0,,19%
QKiko Alonso LB MIA (1),,@NEL 17-35 ,3,,6,3,0,0,0,0,0,,51%
Vince Williams LB PIT (9),,GBW 31-28 ,3,,1,3,0,0,0,0,0,,39%
Josh Martin LB NYJ (11),,CARL 27-35 ,3,,3,3,0,0,0,0,0,,2%
Kevin Pierre-Louis LB KC (10),,BUFL 10-16 ,3,,1,3,0,0,0,0,0,,1%
Christian Jones LB CHI (9),,@PHIL 3-31 ,3,,2,3,0,0,0,0,0,,21%
OUTBrock Coyle LB SF (11),,SEAL 13-24 ,3,,3,3,0,0,0,0,0,,1%
Todd Davis LB DEN (5),,@OAKL 14-21 ,3,,5,3,0,0,0,0,0,,7%
Bud Dupree LB PIT (9),,GBW 31-28 ,3,,1,3,0,0,0,0,0,,10%
Eli Harold LB SF (11),,SEAL 13-24 ,3,,0,3,0,0,0,0,0,,1%
Jake Ryan LB GB (8),,@PITL 28-31 ,3,,5,3,0,0,0,0,0,,7%
Myles Jack LB JAC (8),,@ARIL 24-27 ,3,,0,3,0,0,0,0,0,,68%
IRCory James LB OAK (10),,DENW 21-14 ,3,,1,3,0,0,0,0,0,,10%
Haason Reddick LB ARI (8),,JACW 27-24 ,3,,0,1,0,0,1,0,0,,17%
Zach Cunningham LB HOU (7),,@BALL 16-23 ,3,,1,3,0,0,0,0,0,,16%
Blair Brown LB JAC (8),,@ARIL 24-27 ,3,,1,3,0,0,0,0,0,,1%
Chase Allen LB MIA (1),,@NEL 17-35 ,3,,0,3,0,0,0,0,0,,0%
IRIsaiah Irving LB CHI (9),,@PHIL 3-31 ,3,,0,2,0,0,0,1,0,,0%
OUTDavid Harris LB NE (9),,MIAW 35-17 ,2,,0,2,0,0,0,0,0,,8%
IRJonathan Casillas LB NYG (8),,@WASL 10-20 ,2,,4,2,0,0,0,0,0,,5%
Ramon Humber LB BUF (6),,@KCW 16-10 ,2,,1,2,0,0,0,0,0,,23%
Jabaal Sheard LB IND (11),,TENL 16-20 ,2,,0,2,0,0,0,0,0,,9%
Sam Acho LB CHI (9),,@PHIL 3-31 ,2,,2,2,0,0,0,0,0,,1%
IRPernell McPhee LB CHI (9),,@PHIL 3-31 ,2,,0,2,0,0,0,0,0,,2%
Nick Bellore LB DET (7),,MINL 23-30 ,2,,0,2,0,0,0,0,0,,2%
Michael Wilhoite LB SEA (6),,@SFW 24-13 ,2,,0,2,0,0,0,0,0,,1%
Najee Goode LB PHI (10),,CHIW 31-3 ,2,,0,2,0,0,0,0,0,,0%
QTerence Garvin LB SEA (6),,@SFW 24-13 ,2,,0,2,0,0,0,0,0,,1%
Brian Peters LB HOU (7),,@BALL 16-23 ,2,,2,2,0,0,0,0,0,,0%
Shaq Thompson LB CAR (11),,@NYJW 35-27 ,2,,2,2,0,0,0,0,0,,14%
Za'Darius Smith LB BAL (10),,HOUW 23-16 ,2,,0,2,0,0,0,0,0,,0%
John Timu LB CHI (9),,@PHIL 3-31 ,2,,0,2,0,0,0,0,0,,0%
IRCurtis Grant LB NYG (8),,@WASL 10-20 ,2,,0,2,0,0,0,0,0,,0%
Zach Vigil LB WAS (5),,NYGW 20-10 ,2,,2,2,0,0,0,0,0,,3%
Kyler Fackrell LB GB (8),,@PITL 28-31 ,2,,0,2,0,0,0,0,0,,0%
Jordan Jenkins LB NYJ (11),,CARL 27-35 ,2,,3,2,0,0,0,0,0,,1%
De'Vondre Campbell LB ATL (5),,TBW 34-20 ,2,,2,2,0,0,0,0,0,,22%
Kamu Grugier-Hill LB PHI (10),,CHIW 31-3 ,2,,0,2,0,0,0,0,0,,0%
Duke Riley LB ATL (5),,TBW 34-20 ,2,,0,2,0,0,0,0,0,,3%
Ben Gedeon LB MIN (9),,@DETW 30-23 ,2,,1,2,0,0,0,0,0,,2%
Jayon Brown LB TEN (8),,@INDW 20-16 ,2,,1,1,0,0.5,0,0,0,,2%
Dylan Cole LB HOU (7),,@BALL 16-23 ,2,,0,2,0,0,0,0,0,,3%
Nicholas Morrow LB OAK (10),,DENW 21-14 ,2,,1,2,0,0,0,0,0,,2%
Derrick Johnson LB KC (10),,BUFL 10-16 ,1,,2,1,0,0,0,0,0,,35%
Ahmad Brooks LB GB (8),,@PITL 28-31 ,1,,0,1,0,0,0,0,0,,2%
Brooks Reed LB ATL (5),,TBW 34-20 ,1,,1,1,0,0,0,0,0,,4%
K.J. Wright LB SEA (6),,@SFW 24-13 ,1,,1,1,0,0,0,0,0,,49%
Kyle Wilber LB DAL (6),,LACL 6-28 ,1,,0,1,0,0,0,0,0,,1%
L.J. Fort LB PIT (9),,GBW 31-28 ,1,,1,1,0,0,0,0,0,,0%
Barkevious Mingo LB IND (11),,TENL 16-20 ,1,,2,1,0,0,0,0,0,,2%
IRJohn Simon LB IND (11),,TENL 16-20 ,1,,0,1,0,0,0,0,0,,9%
QJelani Jenkins LB HOU (7),,@BALL 16-23 ,1,,0,1,0,0,0,0,0,,3%
Gerald Hodges LB NO (5),,@LAL 20-26 ,1,,0,1,0,0,0,0,0,,1%
Lerentee McCray LB JAC (8),,@ARIL 24-27 ,1,,0,1,0,0,0,0,0,,0%
LaRoy Reynolds LB ATL (5),,TBW 34-20 ,1,,0,1,0,0,0,0,0,,0%
Jeremiah George LB IND (11),,TENL 16-20 ,1,,0,1,0,0,0,0,0,,0%
Marquis Flowers LB NE (9),,MIAW 35-17 ,1,,0,1,0,0,0,0,0,,0%
IRShane Ray LB DEN (5),,@OAKL 14-21 ,1,,1,1,0,0,0,0,0,,8%
Eric Kendricks LB MIN (9),,@DETW 30-23 ,1,,1,1,0,0,0,0,0,,58%
Damien Wilson LB DAL (6),,LACL 6-28 ,1,,1,1,0,0,0,0,0,,1%
Zaire Anderson LB DEN (5),,@OAKL 14-21 ,1,,1,1,0,0,0,0,0,,0%
OUTCameron Lynch LB TB (1),,@ATLL 20-34 ,1,,0,1,0,0,0,0,0,,0%
Deion Jones LB ATL (5),,TBW 34-20 ,1,,5,1,0,0,0,0,0,,77%
Nick Kwiatkoski LB CHI (9),,@PHIL 3-31 ,1,,0,1,0,0,0,0,0,,4%
OUTDevante Bond LB TB (1),,@ATLL 20-34 ,1,,1,1,0,0,0,0,0,,0%
Steve Longa LB DET (7),,MINL 23-30 ,1,,0,1,0,0,0,0,0,,0%
QPete Robertson LB WAS (5),,NYGW 20-10 ,1,,1,1,0,0,0,0,0,,0%
OUTRyan Anderson LB WAS (5),,NYGW 20-10 ,1,,0,1,0,0,0,0,0,,1%
Tyus Bowser LB BAL (10),,HOUW 23-16 ,1,,0,1,0,0,0,0,0,,4%
OUTMatt Milano LB BUF (6),,@KCW 16-10 ,1,,1,1,0,0,0,0,0,,6%
Vince Biegel LB GB (8),,@PITL 28-31 ,1,,0,1,0,0,0,0,0,,1%
Elvis Dumervil LB SF (11),,SEAL 13-24 ,0,,1,0,0,0,0,0,0,,3%
Connor Barwin LB LA (8),,NOW 26-20 ,0,,0,0,0,0,0,0,0,,6%
Bruce Carter LB NYJ (11),,CARL 27-35 ,0,,1,0,0,0,0,0,0,,1%
OUTNigel Bradham LB PHI (10),,CHIW 31-3 ,0,,1,0,0,0,0,0,0,,23%
IRNick Perry LB GB (8),,@PITL 28-31 ,0,,1,0,0,0,0,0,0,,9%
Julian Stanford LB NYJ (11),,CARL 27-35 ,0,,1,0,0,0,0,0,0,,0%
IRKevin Minter LB CIN (6),,CLEW 30-16 ,0,,2,0,0,0,0,0,0,,6%
Deone Bucannon LB ARI (8),,JACW 27-24 ,0,,1,0,0,0,0,0,0,,34%
OUTTrevor Reilly LB NE (9),,MIAW 35-17 ,0,,1,0,0,0,0,0,0,,0%
Stephone Anthony LB MIA (1),,@NEL 17-35 ,0,,1,0,0,0,0,0,0,,4%
QDavid Mayo LB CAR (11),,@NYJW 35-27 ,0,,1,0,0,0,0,0,0,,0%
Hayes Pullard LB LAC (9),,@DALW 28-6 ,0,,1,0,0,0,0,0,0,,13%
Nick Dzubnar LB LAC (9),,@DALW 28-6 ,0,,1,0,0,0,0,0,0,,0%
Kevin Dodd LB TEN (8),,@INDW 20-16 ,0,,1,0,0,0,0,0,0,,0%
IRNick Vigil LB CIN (6),,CLEW 30-16 ,0,,1,0,0,0,0,0,0,,22%
Jatavis Brown LB LAC (9),,@DALW 28-6 ,0,,1,0,0,0,0,0,0,,38%
