Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Anthony Fasano TE MIA (1),,NEW 27-20 ,1.7,,0,0,0,,1,1,17,0,,0,0,17,,1%
James Hanna TE DAL (6),,@NYGW 30-10 ,1.6,,0,0,0,,1,1,16,0,,0,0,16,,0%
Seth DeValve TE CLE (9),,GBL 21-27 ,1.6,,0,0,0,,2,3,16,0,,0,0,16,,4%
Stephen Anderson TE HOU (7),,SFL 16-26 ,1.6,,0,0,0,,2,6,16,0,,0,0,16,,10%
Niles Paul TE WAS (5),,@LACL 13-30 ,1.5,,0,0,0,,1,1,15,0,,0,0,33,,1%
Josh Hill TE NO (5),,@ATLL 17-20 ,1.4,,0,0,0,,2,3,14,0,,0,0,14,,1%
IRClive Walford TE OAK (10),,@KCL 15-26 ,1.3,,0,0,0,,2,4,13,0,,0,0,13,,3%
Luke Willson TE SEA (6),,@JACL 24-30 ,1.2,,0,0,0,,1,1,12,0,,0,0,28,,2%
MarQueis Gray TE MIA (1),,NEW 27-20 ,1.2,,1,2,0,,1,1,10,0,,0,0,12,,0%
Randall Telfer TE CLE (9),,GBL 21-27 ,1.2,,0,0,0,,1,2,12,0,,0,0,12,,0%
Lance Kendricks TE GB (8),,@CLEW 27-21 ,1.1,,0,0,0,,2,5,11,0,,0,0,11,,4%
QCharles Clay TE BUF (6),,INDW 13-7 ,1.1,,0,0,0,,2,5,11,0,,0,0,11,,44%
Cameron Brate TE TB (1),,DETL 21-24 ,1.1,,0,0,0,,1,1,11,0,,0,0,11,,76%
Dwayne Allen TE NE (9),,@MIAL 20-27 ,1,,0,0,0,,2,5,10,0,,0,0,10,,9%
George Kittle TE SF (11),,@HOUW 26-16 ,1,,0,0,0,,2,2,10,0,,0,0,10,,13%
Nick O'Leary TE BUF (6),,INDW 13-7 ,0.9,,0,0,0,,1,1,9,0,,0,0,9,,2%
Daniel Brown TE CHI (9),,@CINW 33-7 ,0.9,,0,0,0,,2,2,9,0,,0,0,9,,0%
IRBrandon Williams TE IND (11),,@BUFL 7-13 ,0.8,,0,0,0,,2,3,8,0,,0,0,8,,0%
OUTMichael Roberts TE DET (7),,@TBW 24-21 ,0.8,,0,0,0,,2,2,8,0,,0,0,8,,1%
Levine Toilolo TE ATL (5),,NOW 20-17 ,0.7,,0,0,0,,1,1,7,0,,0,0,7,,1%
Troy Niklas TE ARI (8),,TENW 12-7 ,0.7,,0,0,0,,1,2,7,0,,0,0,7,,0%
IRChris Manhertz TE CAR (11),,MINW 31-24 ,0.6,,0,0,0,,1,1,6,0,,0,0,6,,0%
Gerald Everett TE LA (8),,PHIL 35-43 ,0.6,,0,0,0,,1,1,6,0,,0,0,6,,11%
Jeff Heuerman TE DEN (5),,NYJW 23-0 ,0.5,,0,0,0,,1,2,5,0,,0,0,5,,1%
David Njoku TE CLE (9),,GBL 21-27 ,0.3,,0,0,0,,1,2,3,0,,0,0,3,,26%
IRJulius Thomas TE MIA (1),,NEW 27-20 ,0.1,,0,0,0,,2,4,11,0,,1,0,11,,45%
OUTAustin Seferian-Jenkins TE NYJ (11),,@DENL 0-23 ,0.1,,0,0,0,,1,4,1,0,,0,0,1,,40%
Nick Boyle TE BAL (10),,@PITL 38-39 ,0.1,,0,0,0,,1,1,1,0,,0,0,1,,1%
Antonio Gates TE LAC (9),,WASW 30-13 ,0,,0,0,0,,0,1,0,0,,0,0,0,,33%
Benjamin Watson TE BAL (10),,@PITL 38-39 ,0,,0,0,0,,0,1,0,0,,0,0,0,,28%
Marcedes Lewis TE JAC (8),,SEAW 30-24 ,0,,0,0,0,,0,2,0,0,,0,0,0,,16%
Greg Olsen TE CAR (11),,MINW 31-24 ,0,,0,0,0,,0,1,0,0,,0,0,0,,84%
Ed Dickson TE CAR (11),,MINW 31-24 ,0,,0,0,0,,0,1,0,0,,0,0,0,,15%
Jimmy Graham TE SEA (6),,@JACL 24-30 ,0,,0,0,0,,0,2,0,0,,0,0,0,,96%
Michael Hoomanawanui TE NO (5),,@ATLL 17-20 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Jeff Cumberland TE LAC (9),,WASW 30-13 ,0,,0,0,0,,1,2,0,0,,0,0,0,,0%
Phillip Supernaw TE TEN (8),,@ARIL 7-12 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Derek Carrier TE LA (8),,PHIL 35-43 ,0,,0,0,0,,0,0,0,0,,0,0,28,,0%
OUTRichard Rodgers TE GB (8),,@CLEW 27-21 ,0,,0,0,0,,0,1,0,0,,0,0,0,,3%
Xavier Grimble TE PIT (9),,BALW 39-38 ,0,,0,0,0,,0,2,0,0,,0,0,0,,0%
Tyler Kroft TE CIN (6),,CHIL 7-33 ,0,,0,0,0,,0,1,0,0,,0,0,0,,39%
C.J. Uzomah TE CIN (6),,CHIL 7-33 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
James O'Shaughnessy TE JAC (8),,SEAW 30-24 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Ross Travis TE IND (11),,@BUFL 7-13 ,0,,0,0,0,,0,2,0,0,,0,0,0,,0%
OUTNick Vannett TE SEA (6),,@JACL 24-30 ,0,,0,0,0,,0,1,0,0,,0,0,0,,1%
Jerell Adams TE NYG (8),,DALL 10-30 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Ben Braunecker TE CHI (9),,@CINW 33-7 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
OUTJason Vander Laan TE IND (11),,@BUFL 7-13 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Jonnu Smith TE TEN (8),,@ARIL 7-12 ,0,,0,0,0,,0,0,0,0,,0,0,0,,8%
Jacob Hollister TE NE (9),,@MIAL 20-27 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Antony Auclair TE TB (1),,DETL 21-24 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
