Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
QJordan Leslie WR CLE (9),,@INDL 28-31 ,2.6,,0,0,0,,1,1,26,0,,0,0,26,,0%
Kenny Golladay WR DET (7),,ATLL 26-30 ,2.5,,0,0,0,,2,5,25,0,,0,0,25,,27%
Marvin Jones WR DET (7),,ATLL 26-30 ,2.4,,0,0,0,,3,6,24,0,,0,0,24,,91%
ArDarius Stewart WR NYJ (11),,MIAW 20-6 ,2.4,,0,0,0,,1,1,24,0,,0,0,24,,8%
Aldrick Robinson WR SF (11),,LAL 39-41 ,2.3,,0,0,0,,2,4,23,0,,0,0,23,,2%
Tommylee Lewis WR NO (5),,@CARW 34-13 ,2.3,,1,8,0,,3,3,15,0,,0,0,23,,1%
QQuan Bray WR IND (11),,CLEW 31-28 ,2.2,,0,0,0,,1,1,22,0,,0,0,38,,0%
IRBrittan Golden WR ARI (8),,DALL 17-28 ,2.1,,0,0,0,,1,3,21,0,,0,0,21,,0%
Nelson Agholor WR PHI (10),,NYGW 27-24 ,2,,0,0,0,,2,3,20,0,,0,0,20,,74%
IRVictor Bolden WR SF (11),,LAL 39-41 ,2,,0,0,0,,0,0,0,0,,0,0,36,,0%
IRTerrelle Pryor WR WAS (5),,OAKW 27-10 ,1.9,,0,0,0,,2,4,19,0,,0,0,19,,49%
Cooper Kupp WR LA (8),,@SFW 41-39 ,1.7,,0,0,0,,2,2,17,0,,0,0,17,,61%
Tyrell Williams WR LAC (9),,KCL 10-24 ,1.5,,0,0,0,,2,7,15,0,,0,0,15,,54%
Braxton Miller WR HOU (7),,@NEL 33-36 ,1.5,,0,0,0,,1,4,15,0,,0,0,15,,5%
Taywan Taylor WR TEN (8),,SEAW 33-27 ,1.5,,1,-1,0,,2,3,16,0,,0,0,15,,9%
IRDe'Anthony Thomas WR KC (10),,@LACW 24-10 ,1.4,,0,0,0,,1,1,14,0,,0,0,14,,2%
Noah Brown WR DAL (6),,@ARIW 28-17 ,1.3,,0,0,0,,1,1,13,0,,0,0,13,,1%
Keelan Cole WR JAC (8),,BALW 44-7 ,1.3,,0,0,0,,1,4,13,0,,0,0,25,,29%
Andre Roberts WR ATL (5),,@DETW 30-26 ,1.2,,0,0,0,,1,1,12,0,,0,0,104,,1%
Cordarrelle Patterson WR OAK (10),,@WASL 10-27 ,1.2,,2,5,0,,1,2,7,0,,0,0,39,,11%
Tyler Boyd WR CIN (6),,@GBL 24-27 ,1.1,,0,0,0,,1,1,11,0,,0,0,11,,8%
Mike Wallace WR BAL (10),,@JACL 7-44 ,1,,1,4,0,,1,5,6,0,,0,0,10,,60%
Michael Campanaro WR BAL (10),,@JACL 7-44 ,1,,1,7,0,,1,2,3,0,,0,0,10,,1%
OUTKasen Williams WR CLE (9),,@INDL 28-31 ,1,,0,0,0,,1,2,10,0,,0,0,10,,1%
Ricardo Louis WR CLE (9),,@INDL 28-31 ,1,,0,0,0,,1,6,10,0,,0,0,10,,4%
Rashard Higgins WR CLE (9),,@INDL 28-31 ,1,,0,0,0,,2,6,10,0,,0,0,10,,3%
Bernard Reedy WR TB (1),,@MINL 17-34 ,0.9,,1,3,0,,1,1,6,0,,0,0,88,,0%
Kamar Aiken WR IND (11),,CLEW 31-28 ,0.9,,0,0,0,,1,1,9,0,,0,0,9,,4%
Deonte Thompson WR CHI (9),,PITW 23-17 ,0.9,,0,0,0,,1,2,9,0,,0,0,78,,8%
Demarcus Robinson WR KC (10),,@LACW 24-10 ,0.9,,0,0,0,,2,2,9,0,,0,0,9,,3%
OUTJeremy Maclin WR BAL (10),,@JACL 7-44 ,0.8,,0,0,0,,1,5,8,0,,0,0,8,,64%
Chris Matthews WR BAL (10),,@JACL 7-44 ,0.8,,0,0,0,,1,1,8,0,,0,0,8,,0%
Kelvin Benjamin WR CAR (11),,NOL 13-34 ,0.8,,0,0,0,,2,2,8,0,,0,0,8,,73%
OUTChad Williams WR ARI (8),,DALL 17-28 ,0.8,,0,0,0,,1,1,8,0,,0,0,8,,6%
Michael Crabtree WR OAK (10),,@WASL 10-27 ,0.7,,0,0,0,,1,3,7,0,,0,0,7,,95%
Amari Cooper WR OAK (10),,@WASL 10-27 ,0.6,,0,0,0,,1,5,6,0,,0,0,6,,89%
QRoger Lewis WR NYG (8),,@PHIL 24-27 ,0.6,,0,0,0,,1,1,6,0,,0,0,6,,5%
Brandon LaFell WR CIN (6),,@GBL 24-27 ,0.5,,0,0,0,,1,2,5,0,,0,0,5,,17%
OUTCole Beasley WR DAL (6),,@ARIW 28-17 ,0.4,,0,0,0,,1,1,4,0,,0,0,4,,30%
Isaiah McKenzie WR DEN (5),,@BUFL 16-26 ,0.4,,1,4,0,,0,0,0,0,,0,0,20,,1%
Ryan Switzer WR DAL (6),,@ARIW 28-17 ,0.3,,1,3,0,,0,0,0,0,,0,0,64,,4%
Jakeem Grant WR MIA (1),,@NYJL 6-20 ,0.2,,0,0,0,,1,1,12,0,,1,0,40,,1%
Dontrelle Inman WR LAC (9),,KCL 10-24 ,0.2,,0,0,0,,1,1,2,0,,0,0,2,,12%
Laquon Treadwell WR MIN (9),,TBW 34-17 ,0.2,,0,0,0,,1,1,2,0,,0,0,2,,11%
Eric Weems WR TEN (8),,SEAW 33-27 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Darrius Heyward-Bey WR PIT (9),,@CHIL 17-23 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Brandon Tate WR BUF (6),,DENW 26-16 ,0,,0,0,0,,0,0,0,0,,0,0,61,,1%
IRDwayne Harris WR NYG (8),,@PHIL 24-27 ,0,,0,0,0,,0,0,0,0,,0,0,41,,1%
Markus Wheaton WR CHI (9),,PITW 23-17 ,0,,0,0,0,,0,2,0,0,,0,0,0,,5%
Russell Shepard WR CAR (11),,NOL 13-34 ,0,,0,0,0,,0,1,0,0,,0,0,0,,4%
OUTCody Latimer WR DEN (5),,@BUFL 16-26 ,0,,0,0,0,,0,1,0,0,,0,0,81,,3%
Jared Abbrederis WR DET (7),,ATLL 26-30 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Jeff Janis WR GB (8),,CINW 27-24 ,0,,0,0,0,,0,0,0,0,,0,0,0,,2%
OUTMatt Hazel WR IND (11),,CLEW 31-28 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Seth Roberts WR OAK (10),,@WASL 10-27 ,0,,0,0,0,,4,5,20,0,,1-1,0,20,,7%
OUTBreshad Perriman WR BAL (10),,@JACL 7-44 ,0,,0,0,0,,0,1,0,0,,0,0,0,,16%
IRChris Conley WR KC (10),,@LACW 24-10 ,0,,0,0,0,,0,1,0,0,,0,0,0,,7%
J.J. Nelson WR ARI (8),,DALL 17-28 ,0,,0,0,0,,0,3,0,0,,0,0,0,,27%
IRDamiere Byrd WR CAR (11),,NOL 13-34 ,0,,0,0,0,,0,1,0,0,,0,0,9,,3%
PUPLeonte Carroo WR MIA (1),,@NYJL 6-20 ,0,,0,0,0,,0,2,0,0,,0,0,0,,4%
QChris Moore WR BAL (10),,@JACL 7-44 ,0,,0,0,0,,0,1,0,0,,0,0,0,,2%
Trevor Davis WR GB (8),,CINW 27-24 ,0,,0,0,0,,0,0,0,0,,0,0,70,,1%
Alex Erickson WR CIN (6),,@GBL 24-27 ,0,,0,0,0,,0,0,0,0,,0,0,51,,2%
Johnny Holton WR OAK (10),,@WASL 10-27 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Zay Jones WR BUF (6),,DENW 26-16 ,0,,0,0,0,,0,2,0,0,,0,0,0,,35%
Amara Darboh WR SEA (6),,@TENL 27-33 ,0,,0,0,0,,0,1,0,0,,0,0,0,,3%
Tavon Austin WR LA (8),,@SFW 41-39 ,-0.6,,3,14,0,,0,0,0,0,,1-1,0,14,,13%
Pharoh Cooper WR LA (8),,@SFW 41-39 ,-1.6,,0,0,0,,1,1,4,0,,1-1,0,87,,4%
Eli Rogers WR PIT (9),,@CHIL 17-23 ,-2,,0,0,0,,0,0,0,0,,1-1,0,15,,5%
