Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Justin Hunter WR PIT (9),,@DETW 20-15 ,0.7,,0,0,0,,1,3,7,0,,0,0,7,,1%
Mike Williams WR LAC (9),,@NEL 13-21 ,0.7,,0,0,0,,1,2,7,0,,0,0,7,,19%
Ryan Switzer WR DAL (6),,@WASW 33-19 ,0.7,,0,0,0,,1,1,7,0,,0,0,32,,4%
Deonte Thompson WR BUF (6),,OAKW 34-14 ,0.5,,0,0,0,,1,1,5,0,,0,0,5,,8%
Demarcus Robinson WR KC (10),,DENW 29-19 ,0.5,,0,0,0,,1,1,5,0,,0,0,5,,3%
Matt Slater WR NE (9),,LACW 21-13 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Darrius Heyward-Bey WR PIT (9),,@DETW 20-15 ,0,,0,0,0,,0,1,0,0,,0,0,0,,1%
Torrey Smith WR PHI (10),,SFW 33-10 ,0,,0,0,0,,0,2,0,0,,0,0,0,,15%
Aldrick Robinson WR SF (11),,@PHIL 10-33 ,0,,0,0,0,,0,2,0,0,,0,0,0,,2%
IRTerrelle Pryor WR WAS (5),,DALL 19-33 ,0,,0,0,0,,0,1,0,0,,0,0,0,,49%
Jarius Wright WR MIN (9),,@CLEW 33-16 ,0,,0,0,0,,0,1,0,0,,0,0,0,,1%
Griff Whalen WR BAL (10),,MIAW 40-0 ,0,,0,0,0,,0,0,0,0,,0,0,2,,0%
Josh Bellamy WR CHI (9),,@NOL 12-20 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
QMarquise Goodwin WR SF (11),,@PHIL 10-33 ,0,,0,0,0,,0,3,0,0,,0,0,0,,52%
Brice Butler WR DAL (6),,@WASW 33-19 ,0,,0,0,0,,0,1,0,0,,0,0,0,,5%
OUTDonte Moncrief WR IND (11),,@CINL 23-24 ,0,,0,0,0,,0,1,0,0,,0,0,0,,50%
IRDe'Anthony Thomas WR KC (10),,DENW 29-19 ,0,,0,0,0,,0,0,0,0,,0,0,0,,2%
Bernard Reedy WR TB (1),,CARL 3-17 ,0,,0,0,0,,0,0,0,0,,0,0,36,,0%
Albert Wilson WR KC (10),,DENW 29-19 ,0,,0,0,0,,0,1,0,0,,0,0,0,,6%
C.J. Goodwin WR ATL (5),,@NYJW 25-20 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
OUTBreshad Perriman WR BAL (10),,MIAW 40-0 ,0,,0,0,0,,0,2,0,0,,0,0,0,,16%
Vince Mayle WR BAL (10),,MIAW 40-0 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Kaelin Clay WR CAR (11),,@TBW 17-3 ,0,,0,0,0,,0,0,0,0,,0,0,22,,0%
Eli Rogers WR PIT (9),,@DETW 20-15 ,0,,0,0,0,,0,1,0,0,,0,0,0,,5%
QQuan Bray WR IND (11),,@CINL 23-24 ,0,,0,0,0,,0,0,0,0,,0,0,39,,0%
Jakeem Grant WR MIA (1),,@BALL 0-40 ,0,,0,0,0,,0,2,0,0,,0,0,1,,1%
Johnny Holton WR OAK (10),,@BUFL 14-34 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Tommylee Lewis WR NO (5),,CHIW 20-12 ,0,,0,0,0,,0,0,0,0,,0,0,19,,1%
IRJohn Ross WR CIN (6),,INDW 24-23 ,0,,0,0,0,,0,1,0,0,,0,0,0,,17%
Jehu Chesson WR KC (10),,DENW 29-19 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Chad Hansen WR NYJ (11),,ATLL 20-25 ,0,,0,0,0,,0,0,0,0,,0,0,0,,2%
OUTStacy Coley WR MIN (9),,@CLEW 33-16 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Tanner Gentry WR CHI (9),,@NOL 12-20 ,0,,0,0,0,,0,1,0,0,,0,0,0,,1%
Kendrick Bourne WR SF (11),,@PHIL 10-33 ,0,,0,0,0,,0,2,0,0,,0,0,0,,1%
Justin Hardee WR NO (5),,CHIW 20-12 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Cordarrelle Patterson WR OAK (10),,@BUFL 14-34 ,-0.3,,0,0,0,,3,4,7,0,,1,0,50,,11%
Taylor Gabriel WR ATL (5),,@NYJW 25-20 ,-0.3,,0,0,0,,1,1,-3,0,,0,0,-3,,18%
Bryce Treggs WR CLE (9),,MINL 16-33 ,-0.8,,0,0,0,,1,3,12,0,,1-1,0,23,,0%
Andre Roberts WR ATL (5),,@NYJW 25-20 ,-1,,0,0,0,,0,0,0,0,,1,0,55,,1%
Chris Thompson WR HOU (7),,@SEAL 38-41 ,-1,,0,0,0,,0,0,0,0,,1,0,76,,0%
Jeremy Kerley WR NYJ (11),,ATLL 20-25 ,-1.3,,0,0,0,,1,3,7,0,,1-1,0,13,,5%
Alex Erickson WR CIN (6),,INDW 24-23 ,-1.6,,1,14,0,,0,0,0,0,,2-1,0,73,,2%
Isaiah McKenzie WR DEN (5),,@KCL 19-29 ,-2,,0,0,0,,0,1,0,0,,1-1,0,24,,1%
