Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Martavis Bryant WR PIT (9),,NEL 24-27 ,11.9,,0,0,0,,4,6,59,1,,0,1,59,,73%
Nelson Agholor WR PHI (10),,@NYGW 34-29 ,11.9,,0,0,0,,7,9,59,1,,0,1,59,,74%
OUTDavante Adams WR GB (8),,@CARL 24-31 ,11.7,,0,0,0,,5,7,57,1,,0,1,57,,91%
Jamison Crowder WR WAS (5),,ARIW 20-15 ,11.5,,0,0,0,,5,7,55,1,,0,1,73,,74%
JuJu Smith-Schuster WR PIT (9),,NEL 24-27 ,11.4,,0,0,0,,6,6,114,0,,0,0,163,,78%
Alshon Jeffery WR PHI (10),,@NYGW 34-29 ,10.9,,0,0,0,,4,10,49,1,,0,1,49,,96%
Adam Humphries WR TB (1),,ATLL 21-24 ,10.9,,1,6,0,,5,5,43,1,,0,1,79,,9%
Robert Woods WR LA (8),,@SEAW 42-7 ,10.5,,0,0,0,,6,7,45,1,,0,1,45,,68%
Stefon Diggs WR MIN (9),,CINW 34-7 ,9.7,,1,7,0,,5,6,30,1,,0,1,37,,92%
Justin Hardy WR ATL (5),,@TBW 24-21 ,9.3,,0,0,0,,2,4,33,1,,0,1,33,,2%
Mike Wallace WR BAL (10),,@CLEW 27-10 ,8.9,,0,0,0,,6,10,89,0,,0,0,89,,60%
DeVante Parker WR MIA (1),,@BUFL 16-24 ,8.9,,0,0,0,,6,12,89,0,,0,0,89,,67%
IRT.J. Jones WR DET (7),,CHIW 20-10 ,8.6,,0,0,0,,3,3,26,1,,0,1,26,,3%
Marvin Jones WR DET (7),,CHIW 20-10 ,8.5,,0,0,0,,3,5,85,0,,0,0,85,,91%
Kendrick Bourne WR SF (11),,TENW 25-23 ,8.5,,0,0,0,,4,6,85,0,,0,0,85,,1%
Kendall Wright WR CHI (9),,@DETL 10-20 ,8.1,,0,0,0,,7,13,81,0,,0,0,81,,19%
Eli Rogers WR PIT (9),,NEL 24-27 ,7.8,,0,0,0,,1,2,18,1,,0,1,20,,5%
QRoger Lewis WR NYG (8),,PHIL 29-34 ,7.4,,0,0,0,,4,10,74,0,,0,0,74,,5%
Josh Bellamy WR CHI (9),,@DETL 10-20 ,7,,0,0,0,,5,7,70,0,,0,0,70,,1%
Demaryius Thomas WR DEN (5),,@INDW 25-13 ,6.9,,0,0,0,,5,8,69,0,,0,0,69,,94%
OUTEmmanuel Sanders WR DEN (5),,@INDW 25-13 ,6.8,,0,0,0,,7,9,68,0,,0,0,68,,79%
Eric Decker WR TEN (8),,@SFL 23-25 ,6.3,,0,0,0,,5,5,63,0,,0,0,63,,47%
Larry Fitzgerald WR ARI (8),,@WASL 15-20 ,6,,0,0,0,,5,10,60,0,,0,0,60,,96%
Dez Bryant WR DAL (6),,@OAKW 20-17 ,5.5,,1,-4,0,,2,4,59,0,,0,0,55,,97%
Julio Jones WR ATL (5),,@TBW 24-21 ,5.4,,0,0,0,,3,8,54,0,,0,0,54,,98%
Keenan Allen WR LAC (9),,@KCL 13-30 ,5.4,,0,0,0,,5,8,54,0,,0,0,54,,95%
Brandon LaFell WR CIN (6),,@MINL 7-34 ,5.3,,0,0,0,,2,6,53,0,,0,0,53,,17%
J.J. Nelson WR ARI (8),,@WASL 15-20 ,5.3,,1,7,0,,1,3,46,0,,0,0,53,,27%
Seth Roberts WR OAK (10),,DALL 17-20 ,5.2,,0,0,0,,3,5,52,0,,0,0,52,,7%
Josh Gordon WR CLE (9),,BALL 10-27 ,4.7,,0,0,0,,5,10,47,0,,0,0,47,,65%
Tavon Austin WR LA (8),,@SEAW 42-7 ,4.4,,10,44,0,,0,0,0,0,,0,0,44,,13%
QWill Fuller WR HOU (7),,@JACL 7-45 ,4.4,,0,0,0,,5,5,44,0,,0,0,60,,50%
Markus Wheaton WR CHI (9),,@DETL 10-20 ,4.2,,0,0,0,,2,4,42,0,,0,0,42,,5%
QRobby Anderson WR NYJ (11),,@NOL 19-31 ,4,,0,0,0,,5,12,40,0,,0,0,40,,79%
Trent Taylor WR SF (11),,TENW 25-23 ,4,,0,0,0,,4,5,40,0,,0,0,52,,10%
JoJo Natson WR NYJ (11),,@NOL 19-31 ,3.4,,1,15,0,,1,2,19,0,,0,0,140,,0%
Golden Tate WR DET (7),,CHIW 20-10 ,3.3,,0,0,0,,3,5,33,0,,0,0,32,,94%
T.Y. Hilton WR IND (11),,DENL 13-25 ,3.1,,0,0,0,,5,7,41,0,,1,0,41,,95%
Tyrell Williams WR LAC (9),,@KCL 13-30 ,3.1,,0,0,0,,3,7,31,0,,0,0,31,,54%
A.J. Green WR CIN (6),,@MINL 7-34 ,3,,0,0,0,,2,4,30,0,,0,0,30,,98%
Adam Thielen WR MIN (9),,CINW 34-7 ,3,,0,0,0,,3,5,30,0,,0,0,30,,91%
Kenny Golladay WR DET (7),,CHIW 20-10 ,2.9,,0,0,0,,4,5,29,0,,0,0,29,,27%
OUTJordy Nelson WR GB (8),,@CARL 24-31 ,2.8,,0,0,0,,3,6,28,0,,0,0,28,,92%
Jermaine Kearse WR NYJ (11),,@NOL 19-31 ,2.8,,0,0,0,,3,5,28,0,,0,0,28,,49%
Corey Davis WR TEN (8),,@SFL 23-25 ,2.8,,0,0,0,,3,5,28,0,,0,0,28,,50%
Mohamed Sanu WR ATL (5),,@TBW 24-21 ,2.6,,1,3,0,,2,5,23,0,,0,0,26,,57%
OUTAntonio Brown WR PIT (9),,NEL 24-27 ,2.4,,0,0,0,,2,3,24,0,,0,0,24,,95%
Danny Amendola WR NE (9),,@PITW 27-24 ,2.3,,0,0,0,,2,4,23,0,,0,0,34,,42%
Willie Snead WR NO (5),,NYJW 31-19 ,2.3,,0,0,0,,1,3,23,0,,0,0,23,,44%
OUTJeremy Maclin WR BAL (10),,@CLEW 27-10 ,2.2,,0,0,0,,1,1,22,0,,0,0,22,,64%
Brandon Tate WR BUF (6),,MIAW 24-16 ,2.1,,0,0,0,,1,1,21,0,,0,0,61,,1%
Cooper Kupp WR LA (8),,@SEAW 42-7 ,2.1,,0,0,0,,2,3,21,0,,0,0,21,,61%
Chad Hansen WR NYJ (11),,@NOL 19-31 ,2.1,,0,0,0,,3,4,21,0,,0,0,21,,2%
Dede Westbrook WR JAC (8),,HOUW 45-7 ,2.1,,0,0,0,,2,2,21,0,,0,0,40,,32%
Kelvin Benjamin WR BUF (6),,MIAW 24-16 ,2,,0,0,0,,2,2,20,0,,0,0,20,,73%
Ryan Grant WR WAS (5),,ARIW 20-15 ,2,,0,0,0,,2,3,20,0,,0,0,20,,9%
Jakeem Grant WR MIA (1),,@BUFL 16-24 ,2,,1,7,0,,1,1,13,0,,0,0,96,,1%
Taylor Gabriel WR ATL (5),,@TBW 24-21 ,1.9,,1,3,0,,2,2,16,0,,0,0,19,,18%
Terrance Williams WR DAL (6),,@OAKW 20-17 ,1.9,,0,0,0,,3,5,19,0,,0,0,19,,15%
QDevin Funchess WR CAR (11),,GBW 31-24 ,1.9,,0,0,0,,1,4,19,0,,0,0,19,,82%
OUTDeSean Jackson WR TB (1),,ATLL 21-24 ,1.8,,1,7,0,,1,1,11,0,,0,0,18,,79%
Paul Richardson WR SEA (6),,LAL 7-42 ,1.8,,0,0,0,,2,7,18,0,,0,0,18,,50%
Chris Godwin WR TB (1),,ATLL 21-24 ,1.8,,0,0,0,,1,2,18,0,,0,0,18,,11%
Torrey Smith WR PHI (10),,@NYGW 34-29 ,1.7,,0,0,0,,2,3,17,0,,0,0,17,,15%
Michael Campanaro WR BAL (10),,@CLEW 27-10 ,1.7,,0,0,0,,1,1,17,0,,0,0,17,,1%
Corey Coleman WR CLE (9),,BALL 10-27 ,1.6,,0,0,0,,1,4,16,0,,0,0,16,,51%
Deonte Thompson WR BUF (6),,MIAW 24-16 ,1.6,,0,0,0,,1,4,16,0,,0,0,16,,8%
OUTCole Beasley WR DAL (6),,@OAKW 20-17 ,1.5,,0,0,0,,1,5,15,0,,0,0,15,,30%
Albert Wilson WR KC (10),,LACW 30-13 ,1.5,,0,0,0,,1,2,15,0,,0,0,15,,6%
Travis Benjamin WR LAC (9),,@KCL 13-30 ,1.4,,1,7,0,,1,4,7,0,,0,0,20,,28%
Sammy Watkins WR LA (8),,@SEAW 42-7 ,1.4,,0,0,0,,2,5,14,0,,0,0,14,,85%
QGeronimo Allison WR GB (8),,@CARL 24-31 ,1.3,,0,0,0,,5,8,33,0,,1-1,0,33,,5%
Jarius Wright WR MIN (9),,CINW 34-7 ,1.1,,0,0,0,,1,1,11,0,,0,0,11,,1%
Freddie Martino WR TB (1),,ATLL 21-24 ,1.1,,0,0,0,,1,1,11,0,,0,0,11,,0%
Rashard Higgins WR CLE (9),,BALL 10-27 ,1,,0,0,0,,2,2,10,0,,0,0,10,,3%
Jaron Brown WR ARI (8),,@WASL 15-20 ,0.9,,0,0,0,,1,3,9,0,,0,0,9,,11%
OUTBreshad Perriman WR BAL (10),,@CLEW 27-10 ,0.9,,0,0,0,,1,2,9,0,,0,0,9,,16%
QKenny Stills WR MIA (1),,@BUFL 16-24 ,0.8,,0,0,0,,1,6,8,0,,0,0,8,,66%
Sammie Coates WR CLE (9),,BALL 10-27 ,0.8,,0,0,0,,1,1,8,0,,0,0,8,,4%
Tyler Lockett WR SEA (6),,LAL 7-42 ,0.8,,0,0,0,,2,3,8,0,,0,0,144,,49%
Taywan Taylor WR TEN (8),,@SFL 23-25 ,0.8,,1,8,0,,0,0,0,0,,0,0,8,,9%
Amara Darboh WR SEA (6),,LAL 7-42 ,0.8,,0,0,0,,1,1,8,0,,0,0,8,,3%
Noah Brown WR DAL (6),,@OAKW 20-17 ,0.8,,0,0,0,,1,1,8,0,,0,0,8,,1%
Kenny Britt WR NE (9),,@PITW 27-24 ,0.7,,0,0,0,,1,1,7,0,,0,0,7,,36%
Chester Rogers WR IND (11),,DENL 13-25 ,0.7,,1,7,0,,0,3,0,0,,0,0,7,,4%
Doug Baldwin WR SEA (6),,LAL 7-42 ,0.6,,0,0,0,,1,4,6,0,,0,0,6,,96%
IRDe'Anthony Thomas WR KC (10),,LACW 30-13 ,0.6,,0,0,0,,2,2,6,0,,0,0,6,,2%
Tommylee Lewis WR NO (5),,NYJW 31-19 ,0.6,,1,6,0,,0,0,0,0,,0,0,66,,1%
Dontrelle Inman WR CHI (9),,@DETL 10-20 ,0.5,,0,0,0,,1,2,5,0,,0,0,5,,12%
Phillip Dorsett WR NE (9),,@PITW 27-24 ,0.4,,0,0,0,,1,1,4,0,,0,0,4,,8%
QJosh Malone WR CIN (6),,@MINL 7-34 ,0.4,,1,4,0,,0,3,0,0,,0,0,4,,2%
Darrius Heyward-Bey WR PIT (9),,NEL 24-27 ,0.3,,0,0,0,,1,1,3,0,,0,0,3,,1%
Aldrick Robinson WR SF (11),,TENW 25-23 ,0.3,,0,0,0,,1,2,3,0,,0,0,3,,2%
Josh Doctson WR WAS (5),,ARIW 20-15 ,0.2,,1,-14,0,,2,4,16,0,,0,0,2,,50%
Alex Erickson WR CIN (6),,@MINL 7-34 ,0.1,,0,0,0,,1,2,11,0,,1,0,67,,2%
Matt Slater WR NE (9),,@PITW 27-24 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Andre Roberts WR ATL (5),,@TBW 24-21 ,0,,0,0,0,,0,0,0,0,,0,0,125,,1%
Kamar Aiken WR IND (11),,DENL 13-25 ,0,,0,0,0,,0,1,0,0,,0,0,0,,4%
Michael Floyd WR MIN (9),,CINW 34-7 ,0,,0,0,0,,0,1,0,0,,0,0,0,,8%
Brian Quick WR WAS (5),,ARIW 20-15 ,0,,0,0,0,,0,0,0,0,,0,0,0,,3%
IRBrittan Golden WR ARI (8),,@WASL 15-20 ,0,,0,0,0,,0,0,0,0,,0,0,65,,0%
Andrew DePaola WR CHI (9),,@DETL 10-20 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Cobi Hamilton WR HOU (7),,@JACL 7-45 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Kaelin Clay WR CAR (11),,GBW 31-24 ,0,,0,0,0,,0,2,0,0,,0,0,5,,0%
OUTDeAndrew White WR HOU (7),,@JACL 7-45 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Ricardo Louis WR CLE (9),,BALL 10-27 ,0,,0,0,0,,0,1,0,0,,0,0,0,,4%
Pharoh Cooper WR LA (8),,@SEAW 42-7 ,0,,0,0,0,,0,0,0,0,,0,0,180,,4%
QChris Moore WR BAL (10),,@CLEW 27-10 ,0,,0,0,0,,0,3,0,0,,0,0,0,,2%
Trevor Davis WR GB (8),,@CARL 24-31 ,0,,0,0,0,,0,0,0,0,,0,0,15,,1%
Kalif Raymond WR NYG (8),,PHIL 29-34 ,0,,0,0,0,,0,0,0,0,,0,0,107,,0%
Maurice Harris WR WAS (5),,ARIW 20-15 ,0,,0,0,0,,0,0,0,0,,0,0,34,,1%
Mike Williams WR LAC (9),,@KCL 13-30 ,0,,0,0,0,,0,1,0,0,,0,0,0,,19%
Zay Jones WR BUF (6),,MIAW 24-16 ,0,,0,0,0,,0,2,0,0,,0,0,0,,35%
ArDarius Stewart WR NYJ (11),,@NOL 19-31 ,0,,0,0,0,,0,1,0,0,,0,0,0,,8%
Ryan Switzer WR DAL (6),,@OAKW 20-17 ,0,,0,0,0,,0,0,0,0,,0,0,37,,4%
Mack Hollins WR PHI (10),,@NYGW 34-29 ,0,,0,0,0,,0,1,0,0,,0,0,0,,7%
Justin Hardee WR NO (5),,NYJW 31-19 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Chris Thompson WR HOU (7),,@JACL 7-45 ,0,,0,0,0,,0,0,0,0,,0,0,25,,0%
OUTTanner McEvoy WR SEA (6),,LAL 7-42 ,-0.1,,0,0,0,,1,1,19,0,,1-1,0,19,,0%
QJordan Taylor WR DEN (5),,@INDW 25-13 ,-1,,0,0,0,,0,0,0,0,,1,0,0,,0%
Cordarrelle Patterson WR OAK (10),,DALL 17-20 ,-1.7,,1,-4,0,,1,2,7,0,,2,0,106,,11%
Brandon Coleman WR NO (5),,NYJW 31-19 ,-2.4,,0,0,0,,3,5,16,0,,2-2,0,16,,12%
