Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
OUTZach Zenner RB DET (7),,ATLL 26-30 ,0.5,,3,5,0,,0,0,0,0,,0,0,5,,3%
Alan Cross RB TB (1),,@MINL 17-34 ,0.5,,0,0,0,,1,1,5,0,,0,0,5,,0%
Jerick McKinnon RB MIN (9),,TBW 34-17 ,0.4,,2,5,0,,2,2,-1,0,,0,0,24,,72%
Kerwynn Williams RB ARI (8),,DALL 17-28 ,0.3,,1,3,0,,0,0,0,0,,0,0,47,,17%
Matt Jones RB IND (11),,CLEW 31-28 ,0.3,,1,3,0,,0,0,0,0,,0,0,3,,5%
Terrell Watson RB PIT (9),,@CHIL 17-23 ,0.3,,1,3,0,,0,0,0,0,,0,0,27,,1%
Charcandrick West RB KC (10),,@LACW 24-10 ,0.3,,2,-1,0,,2,2,14,0,,1,0,13,,15%
Kenyan Drake RB MIA (1),,@NYJL 6-20 ,0.2,,1,0,0,,1,2,2,0,,0,0,2,,67%
Andy Janovich RB DEN (5),,@BUFL 16-26 ,0.2,,1,2,0,,0,0,0,0,,0,0,2,,0%
De'Angelo Henderson RB DEN (5),,@BUFL 16-26 ,0.1,,1,1,0,,0,0,0,0,,0,0,1,,6%
OUTJordan Todman RB HOU (7),,@NEL 33-36 ,0,,0,0,0,,0,0,0,0,,0,0,23,,0%
Derrick Coleman RB ATL (5),,@DETW 30-26 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Brandon Bolden RB NE (9),,HOUW 36-33 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Jamize Olawale RB OAK (10),,@WASL 10-27 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Ryan Hewitt RB CIN (6),,@GBL 24-27 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Michael Burton RB CHI (9),,PITW 23-17 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
OUTRod Smith RB DAL (6),,@ARIW 28-17 ,0,,0,0,0,,0,0,0,0,,0,0,0,,20%
IRAkeem Hunt RB KC (10),,@LACW 24-10 ,0,,0,0,0,,0,0,0,0,,0,0,66,,1%
IRDTre Madden RB SEA (6),,@TENL 27-33 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Elijhaa Penny RB ARI (8),,DALL 17-28 ,0,,0,0,0,,0,0,0,0,,0,0,0,,2%
IRRaheem Mostert RB SF (11),,LAL 39-41 ,-0.9,,4,11,0,,0,0,0,0,,1-1,0,31,,0%
