Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
A'Shawn Robinson DL DET (7),,@NYGW 24-10 ,1,,1,1,0,0,0,0,0,,12%
Jonathan Bullard DL CHI (9),,@TBL 7-29 ,1,,0,1,0,0,0,0,0,,1%
QMatt Ioannidis DL WAS (5),,@LAW 27-20 ,1,,0,1,0,0,0,0,0,,0%
IRCharles Tapper DL DAL (6),,@DENL 17-42 ,1,,0,1,0,0,0,0,0,,1%
IRD.J. Reader DL HOU (7),,@CINW 13-9 ,1,,4,1,0,0,0,0,0,,3%
Roy Robertson-Harris DL CHI (9),,@TBL 7-29 ,1,,1,1,0,0,0,0,0,,0%
Morgan Fox DL LA (8),,WASL 20-27 ,1,,1,0,0,0.5,0,0,0,,1%
James Cowser DL OAK (10),,NYJW 45-20 ,1,,1,1,0,0,0,0,0,,0%
Taco Charlton DL DAL (6),,@DENL 17-42 ,1,,0,1,0,0,0,0,0,,11%
OUTDerek Barnett DL PHI (10),,@KCL 20-27 ,1,,0,1,0,0,0,0,0,,21%
Charles Harris DL MIA (1),,@LACW 19-17 ,1,,0,1,0,0,0,0,0,,5%
OUTEddie Vanderdoes DL OAK (10),,NYJW 45-20 ,1,,1,1,0,0,0,0,0,,0%
QTrey Hendrickson DL NO (5),,NEL 20-36 ,1,,2,1,0,0,0,0,0,,1%
Jordan Willis DL CIN (6),,HOUL 9-13 ,1,,4,1,0,0,0,0,0,,2%
Dawuane Smoot DL JAC (8),,TENL 16-37 ,1,,0,1,0,0,0,0,0,,1%
