Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
OUTJordy Nelson WR GB (8),,BALL 0-23 ,2.4,,0,0,0,,2,6,24,0,,0,0,24,,92%
Keelan Cole WR JAC (8),,@CLEW 19-7 ,2.4,,0,0,0,,3,6,24,0,,0,0,24,,29%
Jarius Wright WR MIN (9),,LAW 24-7 ,2.3,,0,0,0,,1,1,23,0,,0,0,23,,1%
Jaron Brown WR ARI (8),,@HOUL 21-31 ,2.2,,0,0,0,,1,3,22,0,,0,0,22,,11%
OUTCody Latimer WR DEN (5),,CINL 17-20 ,2.1,,0,0,0,,1,3,21,0,,0,0,21,,3%
Kelvin Benjamin WR BUF (6),,@LACL 24-54 ,2,,0,0,0,,1,1,20,0,,0,0,20,,73%
Brice Butler WR DAL (6),,PHIL 9-37 ,1.9,,0,0,0,,2,2,19,0,,0,0,19,,5%
John Brown WR ARI (8),,@HOUL 21-31 ,1.8,,0,0,0,,3,6,18,0,,0,0,18,,42%
Bennie Fowler WR DEN (5),,CINL 17-20 ,1.8,,0,0,0,,1,1,18,0,,0,0,18,,7%
Michael Floyd WR MIN (9),,LAW 24-7 ,1.6,,0,0,0,,2,2,16,0,,0,0,16,,8%
Seth Roberts WR OAK (10),,NEL 8-33 ,1.6,,0,0,0,,5,9,36,0,,1-1,0,36,,7%
OUTEmmanuel Sanders WR DEN (5),,CINL 17-20 ,1.5,,0,0,0,,2,8,15,0,,0,0,13,,79%
Ricardo Louis WR CLE (9),,JACL 7-19 ,1.5,,0,0,0,,1,4,15,0,,0,0,15,,4%
J.J. Nelson WR ARI (8),,@HOUL 21-31 ,1.4,,0,0,0,,1,3,14,0,,0,0,14,,27%
OUTTre McBride WR CHI (9),,DETL 24-27 ,1.4,,0,0,0,,2,2,14,0,,0,0,14,,1%
QJordan Taylor WR DEN (5),,CINL 17-20 ,1.4,,0,0,0,,1,1,14,0,,0,0,29,,0%
Braxton Miller WR HOU (7),,ARIW 31-21 ,1.4,,0,0,0,,2,3,14,0,,0,0,14,,5%
Noah Brown WR DAL (6),,PHIL 9-37 ,1.4,,0,0,0,,1,1,14,0,,0,0,14,,1%
Willie Snead WR NO (5),,WASW 34-31 ,1.2,,0,0,0,,1,2,12,0,,0,0,30,,44%
OUTMike Thomas WR LA (8),,@MINL 7-24 ,1.2,,0,0,0,,1,1,12,0,,0,0,12,,1%
Tyrell Williams WR LAC (9),,BUFW 54-24 ,1.1,,0,0,0,,1,1,11,0,,0,0,11,,54%
Adam Humphries WR TB (1),,@MIAW 30-20 ,1.1,,0,0,0,,2,4,11,0,,0,0,18,,9%
Laquon Treadwell WR MIN (9),,LAW 24-7 ,1,,0,0,0,,2,3,10,0,,0,0,10,,11%
Brandon Tate WR BUF (6),,@LACL 24-54 ,0.7,,0,0,0,,1,5,7,0,,0,0,154,,1%
IRAndre Holmes WR BUF (6),,@LACL 24-54 ,0.7,,0,0,0,,1,3,7,0,,0,0,7,,3%
OUTCole Beasley WR DAL (6),,PHIL 9-37 ,0.7,,0,0,0,,2,4,7,0,,0,0,7,,30%
Taylor Gabriel WR ATL (5),,@SEAW 34-31 ,0.7,,0,0,0,,2,2,7,0,,0,0,7,,18%
Demarcus Robinson WR KC (10),,@NYGL 9-12 ,0.7,,0,0,0,,1,3,7,0,,0,0,7,,3%
Mack Hollins WR PHI (10),,@DALW 37-9 ,0.7,,0,0,0,,1,1,7,0,,0,0,7,,7%
Brandon Coleman WR NO (5),,WASW 34-31 ,0.6,,0,0,0,,1,2,6,0,,0,0,6,,12%
Kenny Britt WR CLE (9),,JACL 7-19 ,0.5,,0,0,0,,2,2,5,0,,0,0,5,,36%
Tyler Boyd WR CIN (6),,@DENW 20-17 ,0.5,,0,0,0,,1,1,5,0,,0,0,5,,8%
IRDe'Anthony Thomas WR KC (10),,@NYGL 9-12 ,0.1,,0,0,0,,2,2,11,0,,1,0,58,,2%
Kalif Raymond WR NYG (8),,KCW 12-9 ,0.1,,1,-1,0,,1,1,12,0,,1,0,25,,0%
Eric Weems WR TEN (8),,@PITL 17-40 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
IRBrittan Golden WR ARI (8),,@HOUL 21-31 ,0,,0,0,0,,0,1,0,0,,0,0,26,,0%
Markus Wheaton WR CHI (9),,DETL 24-27 ,0,,0,0,0,,0,2,0,0,,0,0,0,,5%
Michael Campanaro WR BAL (10),,@GBW 23-0 ,0,,0,0,0,,0,0,0,0,,0,0,28,,1%
Freddie Martino WR TB (1),,@MIAW 30-20 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
C.J. Goodwin WR ATL (5),,@SEAW 34-31 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Vince Mayle WR BAL (10),,@GBW 23-0 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
QLarry Pinkard WR JAC (8),,@CLEW 19-7 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Pharoh Cooper WR LA (8),,@MINL 7-24 ,0,,0,0,0,,0,1,0,0,,0,0,72,,4%
QChris Moore WR BAL (10),,@GBW 23-0 ,0,,0,0,0,,0,0,0,0,,0,0,35,,2%
Trevor Davis WR GB (8),,BALL 0-23 ,0,,0,0,0,,0,0,0,0,,0,0,57,,1%
Rashard Higgins WR CLE (9),,JACL 7-19 ,0,,0,0,0,,0,2,0,0,,0,0,0,,3%
Johnny Holton WR OAK (10),,NEL 8-33 ,0,,0,0,0,,0,2,0,0,,0,0,0,,1%
Tommylee Lewis WR NO (5),,WASW 34-31 ,0,,0,0,0,,0,0,0,0,,0,0,100,,1%
OUTMarvin Hall WR ATL (5),,@SEAW 34-31 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Taywan Taylor WR TEN (8),,@PITL 17-40 ,0,,0,0,0,,0,1,0,0,,0,0,0,,9%
Ryan Switzer WR DAL (6),,PHIL 9-37 ,0,,0,0,0,,0,0,0,0,,0,0,147,,4%
Josh Reynolds WR LA (8),,@MINL 7-24 ,0,,0,0,0,,0,1,0,0,,0,0,0,,6%
Chris Thompson WR HOU (7),,ARIW 31-21 ,0,,0,0,0,,0,0,0,0,,0,0,20,,0%
Nelson Agholor WR PHI (10),,@DALW 37-9 ,-0.2,,0,0,0,,1,5,-2,0,,0,0,-2,,74%
QGeronimo Allison WR GB (8),,BALL 0-23 ,-1,,0,0,0,,0,0,0,0,,1,0,0,,5%
Jaydon Mickens WR JAC (8),,@CLEW 19-7 ,-1,,0,0,0,,0,0,0,0,,1,0,38,,2%
Andre Roberts WR ATL (5),,@SEAW 34-31 ,-2,,0,0,0,,0,0,0,0,,1-1,0,107,,1%
Jakeem Grant WR MIA (1),,TBL 20-30 ,-2,,0,0,0,,0,0,0,0,,1-1,0,81,,1%
