Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
James Bradberry DB CAR (11),,TBW 22-19 ,6,,1,6,0,0,0,0,0,,12%
Daryl Worley DB CAR (11),,TBW 22-19 ,6,,1,4,0,1,0,0,0,,6%
Marshon Lattimore DB NO (5),,ATLW 23-13 ,6,,1,4,1,0,0,0,0,,27%
John Johnson DB LA (8),,@TENW 27-23 ,6,,2,6,0,0,0,0,0,,3%
Shaquill Griffin DB SEA (6),,@DALW 21-12 ,6,,1,4,0,1,0,0,0,,7%
Adrian Colbert DB SF (11),,JACW 44-33 ,6,,0,6,0,0,0,0,0,,1%
Leon Hall DB SF (11),,JACW 44-33 ,5,,0,5,0,0,0,0,0,,0%
Glover Quin DB DET (7),,@CINL 17-26 ,5,,4,5,0,0,0,0,0,,61%
Devin McCourty DB NE (9),,BUFW 37-16 ,5,,1,5,0,0,0,0,0,,74%
Earl Thomas DB SEA (6),,@DALW 21-12 ,5,,6,5,0,0,0,0,0,,36%
QT.J. Ward DB TB (1),,@CARL 19-22 ,5,,4,5,0,0,0,0,0,,27%
Darian Stewart DB DEN (5),,@WASL 11-27 ,5,,1,5,0,0,0,0,0,,5%
Stephon Gilmore DB NE (9),,BUFW 37-16 ,5,,0,5,0,0,0,0,0,,4%
George Iloka DB CIN (6),,DETW 26-17 ,5,,1,5,0,0,0,0,0,,4%
Casey Hayward DB LAC (9),,@NYJW 14-7 ,5,,0,2,0,0,1,1,0,,14%
QXavier Rhodes DB MIN (9),,@GBW 16-0 ,5,,0,5,0,0,0,0,0,,11%
Eric Reid DB SF (11),,JACW 44-33 ,5,,0,5,0,0,0,0,0,,21%
Tyrann Mathieu DB ARI (8),,NYGW 23-0 ,5,,2,5,0,0,0,0,0,,62%
QShawn Williams DB CIN (6),,DETW 26-17 ,5,,1,5,0,0,0,0,0,,5%
D.J. Swearinger DB WAS (5),,DENW 27-11 ,5,,1,3,1,0,0,0,0,,13%
Jeff Heath DB DAL (6),,SEAL 12-21 ,5,,0,5,0,0,0,0,0,,11%
Darqueze Dennard DB CIN (6),,DETW 26-17 ,5,,2,5,0,0,0,0,0,,19%
Andre Hal DB HOU (7),,PITL 6-34 ,5,,2,5,0,0,0,0,0,,3%
Aaron Colvin DB JAC (8),,@SFL 33-44 ,5,,0,3,0,0,0,0,0,,1%
Ross Cockrell DB NYG (8),,@ARIL 0-23 ,5,,1,1,2,0,0,0,0,,0%
K'Waun Williams DB SF (11),,JACW 44-33 ,5,,2,3,1,0,0,0,0,,1%
Marcus Peters DB KC (10),,MIAW 29-13 ,5,,0,2,0,0,1,1,0,,40%
Trae Waynes DB MIN (9),,@GBW 16-0 ,5,,0,3,0,1,0,0,0,,30%
Ronald Darby DB PHI (10),,OAKW 19-10 ,5,,3,3,1,0,0,0,0,,10%
Quandre Diggs DB DET (7),,@CINL 17-26 ,5,,1,3,1,0,0,0,0,,2%
Bryce Callahan DB CHI (9),,CLEW 20-3 ,5,,0,3,1,0,0,0,0,,0%
Deshazor Everett DB WAS (5),,DENW 27-11 ,5,,1,3,0,0,1,0,0,,1%
T.J. Green DB IND (11),,@BALL 16-23 ,5,,1,5,0,0,0,0,0,,1%
Andrew Adams DB NYG (8),,@ARIL 0-23 ,5,,0,5,0,0,0,0,0,,0%
Marcus Williams DB NO (5),,ATLW 23-13 ,5,,1,5,0,0,0,0,0,,4%
QMarcus Maye DB NYJ (11),,LACL 7-14 ,5,,1,5,0,0,0,0,0,,15%
Josh Jones DB GB (8),,MINL 0-16 ,5,,1,5,0,0,0,0,0,,14%
Terence Newman DB MIN (9),,@GBW 16-0 ,4,,0,4,0,0,0,0,0,,1%
Tramon Williams DB ARI (8),,NYGW 23-0 ,4,,1,4,0,0,0,0,0,,2%
Patrick Chung DB NE (9),,BUFW 37-16 ,4,,2,4,0,0,0,0,0,,26%
Patrick Robinson DB PHI (10),,OAKW 19-10 ,4,,1,2,1,0,0,0,0,,5%
Josh Norman DB WAS (5),,DENW 27-11 ,4,,1,4,0,0,0,0,0,,17%
Trumaine Johnson DB LA (8),,@TENW 27-23 ,4,,1,4,0,0,0,0,0,,33%
Tashaun Gipson DB JAC (8),,@SFL 33-44 ,4,,1,4,0,0,0,0,0,,15%
OUTRodney McLeod DB PHI (10),,OAKW 19-10 ,4,,3,4,0,0,0,0,0,,15%
Tony Jefferson DB BAL (10),,INDW 23-16 ,4,,1,4,0,0,0,0,0,,42%
Bradley McDougald DB SEA (6),,@DALW 21-12 ,4,,1,4,0,0,0,0,0,,12%
Ha Ha Clinton-Dix DB GB (8),,MINL 0-16 ,4,,0,4,0,0,0,0,0,,64%
Tre Boston DB LAC (9),,@NYJW 14-7 ,4,,0,4,0,0,0,0,0,,9%
Daniel Sorensen DB KC (10),,MIAW 29-13 ,4,,0,4,0,0,0,0,0,,39%
Justin Currie DB CLE (9),,@CHIL 3-20 ,4,,1,2,0,1,0,0,0,,0%
QKarl Joseph DB OAK (10),,@PHIL 10-19 ,4,,0,4,0,0,0,0,0,,51%
Jalen Ramsey DB JAC (8),,@SFL 33-44 ,4,,3,4,0,0,0,0,0,,26%
Kevin Byard DB TEN (8),,LAL 23-27 ,4,,1,4,0,0,0,0,0,,54%
Darian Thompson DB NYG (8),,@ARIL 0-23 ,4,,0,4,0,0,0,0,0,,5%
Ken Crawley DB NO (5),,ATLW 23-13 ,4,,1,4,0,0,0,0,0,,3%
Ahkello Witherspoon DB SF (11),,JACW 44-33 ,4,,1,2,1,0,0,0,0,,0%
QTeez Tabor DB DET (7),,@CINL 17-26 ,4,,1,4,0,0,0,0,0,,1%
Aqib Talib DB DEN (5),,@WASL 11-27 ,3,,2,3,0,0,0,0,0,,12%
Brandon Carr DB BAL (10),,INDW 23-16 ,3,,0,3,0,0,0,0,0,,4%
Jason McCourty DB CLE (9),,@CHIL 3-20 ,3,,0,3,0,0,0,0,0,,26%
Kareem Jackson DB HOU (7),,PITL 6-34 ,3,,2,3,0,0,0,0,0,,6%
QAnthony Levine DB BAL (10),,INDW 23-16 ,3,,0,3,0,0,0,0,0,,0%
Andrew Sendejo DB MIN (9),,@GBW 16-0 ,3,,2,3,0,0,0,0,0,,14%
Prince Amukamara DB CHI (9),,CLEW 20-3 ,3,,0,2,0,0,0,1,0,,3%
Ron Parker DB KC (10),,MIAW 29-13 ,3,,1,2,0,0,0,1,0,,14%
Jeremy Lane DB SEA (6),,@DALW 21-12 ,3,,0,3,0,0,0,0,0,,0%
Desmond Trufant DB ATL (5),,@NOL 13-23 ,3,,0,3,0,0,0,0,0,,7%
Robert Alford DB ATL (5),,@NOL 13-23 ,3,,0,3,0,0,0,0,0,,10%
Jamar Taylor DB CLE (9),,@CHIL 3-20 ,3,,1,2,0,0.5,0,0,0,,2%
T.J. McDonald DB MIA (1),,@KCL 13-29 ,3,,0,3,0,0,0,0,0,,11%
A.J. Bouye DB JAC (8),,@SFL 33-44 ,3,,0,3,0,0,0,0,0,,17%
Kyle Fuller DB CHI (9),,CLEW 20-3 ,3,,0,1,1,0,0,0,0,,10%
T.J. Carrie DB OAK (10),,@PHIL 10-19 ,3,,0,2,0,0,0,1,0,,17%
Brandon Dixon DB NYG (8),,@ARIL 0-23 ,3,,2,3,0,0,0,0,0,,0%
Steven Nelson DB KC (10),,MIAW 29-13 ,3,,2,3,0,0,0,0,0,,2%
IRCorey Moore DB HOU (7),,PITL 6-34 ,3,,0,3,0,0,0,0,0,,0%
Artie Burns DB PIT (9),,@HOUW 34-6 ,3,,1,1,1,0,0,0,0,,3%
Sean Davis DB PIT (9),,@HOUW 34-6 ,3,,1,3,0,0,0,0,0,,42%
QWill Parks DB DEN (5),,@WASL 11-27 ,3,,1,1,1,0,0,0,0,,0%
DeAndre Houston-Carson DB CHI (9),,CLEW 20-3 ,3,,0,1,0,0,1,0,0,,0%
Matthias Farley DB IND (11),,@BALL 16-23 ,3,,2,3,0,0,0,0,0,,33%
Tre'Davious White DB BUF (6),,@NEL 16-37 ,3,,2,3,0,0,0,0,0,,41%
Desmond King DB LAC (9),,@NYJW 14-7 ,3,,2,3,0,0,0,0,0,,39%
Eddie Jackson DB CHI (9),,CLEW 20-3 ,3,,2,3,0,0,0,0,0,,29%
Mike Adams DB CAR (11),,TBW 22-19 ,2,,4,2,0,0,0,0,0,,11%
Johnathan Joseph DB HOU (7),,PITL 6-34 ,2,,0,2,0,0,0,0,0,,5%
Darrelle Revis DB KC (10),,MIAW 29-13 ,2,,0,2,0,0,0,0,0,,2%
Eric Weddle DB BAL (10),,INDW 23-16 ,2,,0,2,0,0,0,0,0,,58%
Darius Butler DB IND (11),,@BALL 16-23 ,2,,0,2,0,0,0,0,0,,1%
Michael Mitchell DB PIT (9),,@HOUW 34-6 ,2,,2,2,0,0,0,0,0,,4%
Joe Haden DB PIT (9),,@HOUW 34-6 ,2,,0,2,0,0,0,0,0,,5%
Morgan Burnett DB GB (8),,MINL 0-16 ,2,,1,2,0,0,0,0,0,,41%
Robert McClain DB TB (1),,@CARL 19-22 ,2,,1,2,0,0,0,0,0,,2%
Buster Skrine DB NYJ (11),,LACL 7-14 ,2,,1,2,0,0,0,0,0,,8%
Dre Kirkpatrick DB CIN (6),,DETW 26-17 ,2,,1,2,0,0,0,0,0,,4%
Morris Claiborne DB NYJ (11),,LACL 7-14 ,2,,0,2,0,0,0,0,0,,2%
Leonard Johnson DB BUF (6),,@NEL 16-37 ,2,,1,2,0,0,0,0,0,,1%
Micah Hyde DB BUF (6),,@NEL 16-37 ,2,,4,2,0,0,0,0,0,,46%
Nickell Robey DB LA (8),,@TENW 27-23 ,2,,0,2,0,0,0,0,0,,2%
Bradley Roby DB DEN (5),,@WASL 11-27 ,2,,1,2,0,0,0,0,0,,3%
OUTNevin Lawson DB DET (7),,@CINL 17-26 ,2,,0,2,0,0,0,0,0,,1%
Bashaud Breeland DB WAS (5),,DENW 27-11 ,2,,2,2,0,0,0,0,0,,11%
Kevin Johnson DB HOU (7),,PITL 6-34 ,2,,2,2,0,0,0,0,0,,1%
Adrian Amos DB CHI (9),,CLEW 20-3 ,2,,0,2,0,0,0,0,0,,45%
Derron Smith DB CLE (9),,@CHIL 3-20 ,2,,0,1,0,0,0,0,0,,0%
Quinton Dunbar DB WAS (5),,DENW 27-11 ,2,,0,2,0,0,0,0,0,,2%
Kendall Fuller DB WAS (5),,DENW 27-11 ,2,,0,2,0,0,0,0,0,,2%
Xavien Howard DB MIA (1),,@KCL 13-29 ,2,,0,2,0,0,0,0,0,,4%
Eric Murray DB KC (10),,MIAW 29-13 ,2,,1,2,0,0,0,0,0,,0%
Juston Burris DB NYJ (11),,LACL 7-14 ,2,,0,2,0,0,0,0,0,,0%
OUTJalen Mills DB PHI (10),,OAKW 19-10 ,2,,0,2,0,0,0,0,0,,45%
Trevor Williams DB LAC (9),,@NYJW 14-7 ,2,,0,2,0,0,0,0,0,,3%
