Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Brandon Coleman WR NO (5),,@GBW 26-17 ,9.1,,0,0,0,,2,3,31,1,,0,1,31,,12%
QChris Moore WR BAL (10),,@MINL 16-24 ,9.1,,1,-5,0,,2,8,36,1,,0,1,31,,2%
Jermaine Kearse WR NYJ (11),,@MIAL 28-31 ,8.9,,0,0,0,,1,4,29,1,,0,1,29,,49%
Brandon LaFell WR CIN (6),,@PITL 14-29 ,8.8,,0,0,0,,4,7,28,1,,0,1,28,,17%
Michael Crabtree WR OAK (10),,KCW 31-30 ,8.4,,0,0,0,,3,7,24,1,,0,1,24,,95%
Michael Thomas WR NO (5),,@GBW 26-17 ,8.2,,0,0,0,,7,11,82,0,,0,0,82,,95%
QMarquise Goodwin WR SF (11),,DALL 10-40 ,8,,0,0,0,,4,8,80,0,,0,0,80,,52%
OUTDeSean Jackson WR TB (1),,@BUFL 27-30 ,7.3,,0,0,0,,5,8,73,0,,0,0,73,,79%
OUTChris Hogan WR NE (9),,ATLW 23-7 ,7.1,,0,0,0,,4,6,71,0,,0,0,71,,69%
Demarcus Robinson WR KC (10),,@OAKL 30-31 ,6.9,,0,0,0,,5,8,69,0,,0,0,69,,3%
Mohamed Sanu WR ATL (5),,@NEL 7-23 ,6.5,,0,0,0,,6,10,65,0,,0,0,65,,57%
Kelvin Benjamin WR CAR (11),,@CHIL 3-17 ,6.5,,0,0,0,,3,6,65,0,,0,0,65,,73%
Keelan Cole WR JAC (8),,@INDW 27-0 ,6.4,,0,0,0,,2,3,64,0,,0,0,64,,29%
Robert Woods WR LA (8),,ARIW 33-0 ,6.3,,1,4,0,,5,7,59,0,,0,0,63,,68%
Marqise Lee WR JAC (8),,@INDW 27-0 ,6.2,,0,0,0,,4,6,72,0,,1,0,72,,50%
Jarius Wright WR MIN (9),,BALW 24-16 ,5.4,,0,0,0,,3,4,54,0,,0,0,54,,1%
Michael Campanaro WR BAL (10),,@MINL 16-24 ,5,,1,19,0,,3,3,31,0,,0,0,50,,1%
IRPierre Garcon WR SF (11),,DALL 10-40 ,4.9,,0,0,0,,5,7,49,0,,0,0,49,,50%
Bennie Fowler WR DEN (5),,@LACL 0-21 ,4.5,,0,0,0,,5,5,45,0,,0,0,45,,7%
Taywan Taylor WR TEN (8),,@CLEW 12-9 ,4.5,,0,0,0,,3,4,45,0,,0,0,45,,9%
Darrius Heyward-Bey WR PIT (9),,CINW 29-14 ,4.4,,0,0,0,,1,1,44,0,,0,0,44,,1%
Tyler Lockett WR SEA (6),,@NYGW 24-7 ,4.4,,3,15,0,,4,7,29,0,,0,0,124,,49%
Tavon Austin WR LA (8),,ARIW 33-0 ,4.2,,3,27,0,,2,2,15,0,,0,0,42,,13%
Sammy Watkins WR LA (8),,ARIW 33-0 ,4.2,,0,0,0,,3,5,42,0,,0,0,42,,85%
A.J. Green WR CIN (6),,@PITL 14-29 ,4.1,,0,0,0,,3,6,41,0,,0,0,41,,98%
Keenan Allen WR LAC (9),,DENW 21-0 ,4.1,,0,0,0,,3,7,41,0,,0,0,41,,95%
Adam Thielen WR MIN (9),,BALW 24-16 ,4.1,,0,0,0,,5,12,41,0,,0,0,41,,91%
QDevin Funchess WR CAR (11),,@CHIL 3-17 ,4.1,,0,0,0,,4,8,41,0,,0,0,41,,82%
Rishard Matthews WR TEN (8),,@CLEW 12-9 ,4,,0,0,0,,3,6,40,0,,0,0,40,,73%
J.J. Nelson WR ARI (8),,@LAL 0-33 ,3.9,,0,0,0,,2,5,39,0,,0,0,39,,27%
Josh Doctson WR WAS (5),,@PHIL 24-34 ,3.9,,0,0,0,,3,5,39,0,,0,0,39,,50%
Alshon Jeffery WR PHI (10),,WASW 34-24 ,3.7,,0,0,0,,2,6,37,0,,0,0,37,,96%
Jaron Brown WR ARI (8),,@LAL 0-33 ,3.7,,0,0,0,,2,5,37,0,,0,0,37,,11%
Travis Rudolph WR NYG (8),,SEAL 7-24 ,3.2,,0,0,0,,3,6,32,0,,0,0,32,,0%
OUTDonte Moncrief WR IND (11),,JACL 0-27 ,3,,0,0,0,,2,4,30,0,,0,0,30,,50%
Larry Fitzgerald WR ARI (8),,@LAL 0-33 ,2.9,,0,0,0,,3,3,29,0,,0,0,29,,96%
Amara Darboh WR SEA (6),,@NYGW 24-7 ,2.9,,0,0,0,,2,2,29,0,,0,0,29,,3%
Laquon Treadwell WR MIN (9),,BALW 24-16 ,2.8,,0,0,0,,3,4,28,0,,0,0,28,,11%
T.Y. Hilton WR IND (11),,JACL 0-27 ,2.7,,0,0,0,,2,8,27,0,,0,0,27,,95%
Bryce Treggs WR CLE (9),,TENL 9-12 ,2.5,,1,6,0,,1,2,19,0,,0,0,38,,0%
OUTCole Beasley WR DAL (6),,@SFW 40-10 ,2.4,,0,0,0,,1,2,24,0,,0,0,24,,30%
Griff Whalen WR BAL (10),,@MINL 16-24 ,2.3,,0,0,0,,4,6,23,0,,0,0,23,,0%
Alex Erickson WR CIN (6),,@PITL 14-29 ,2.2,,0,0,0,,1,1,22,0,,0,0,102,,2%
Jamison Crowder WR WAS (5),,@PHIL 24-34 ,2.1,,1,3,0,,2,6,28,0,,1,0,55,,74%
Justin Hardy WR ATL (5),,@NEL 7-23 ,2.1,,0,0,0,,2,2,21,0,,0,0,21,,2%
PUPLeonte Carroo WR MIA (1),,NYJW 31-28 ,2.1,,0,0,0,,1,1,21,0,,0,0,21,,4%
Ricardo Louis WR CLE (9),,TENL 9-12 ,2.1,,0,0,0,,3,4,21,0,,0,0,21,,4%
Chester Rogers WR IND (11),,JACL 0-27 ,2.1,,0,0,0,,2,2,21,0,,0,0,21,,4%
IRBrittan Golden WR ARI (8),,@LAL 0-33 ,2,,0,0,0,,3,3,20,0,,0,0,20,,0%
Russell Shepard WR CAR (11),,@CHIL 3-17 ,2,,0,0,0,,2,3,20,0,,0,0,20,,4%
IRCurtis Samuel WR CAR (11),,@CHIL 3-17 ,2,,0,0,0,,1,1,20,0,,0,0,63,,14%
Taylor Gabriel WR ATL (5),,@NEL 7-23 ,1.9,,1,-5,0,,2,2,24,0,,0,0,19,,18%
Trent Taylor WR SF (11),,DALL 10-40 ,1.9,,0,0,0,,5,5,39,0,,1-1,0,49,,10%
Ryan Grant WR WAS (5),,@PHIL 24-34 ,1.9,,0,0,0,,3,3,19,0,,0,0,19,,9%
Danny Amendola WR NE (9),,ATLW 23-7 ,1.7,,0,0,0,,3,4,17,0,,0,0,16,,42%
QQuan Bray WR IND (11),,JACL 0-27 ,1.7,,0,0,0,,2,2,17,0,,0,0,92,,0%
Zay Jones WR BUF (6),,TBW 30-27 ,1.7,,0,0,0,,2,9,17,0,,0,0,17,,35%
Aldrick Robinson WR SF (11),,DALL 10-40 ,1.5,,0,0,0,,1,1,15,0,,0,0,15,,2%
Seth Roberts WR OAK (10),,KCW 31-30 ,1.5,,0,0,0,,1,6,15,0,,0,0,15,,7%
IRTerrelle Pryor WR WAS (5),,@PHIL 24-34 ,1.4,,0,0,0,,2,4,14,0,,0,0,14,,49%
QGeronimo Allison WR GB (8),,NOL 17-26 ,1.4,,0,0,0,,1,2,14,0,,0,0,14,,5%
OUTJordy Nelson WR GB (8),,NOL 17-26 ,1.3,,0,0,0,,1,4,13,0,,0,0,13,,92%
OUTDavante Adams WR GB (8),,NOL 17-26 ,1.2,,0,0,0,,2,5,12,0,,0,0,12,,91%
QRoger Lewis WR NYG (8),,SEAL 7-24 ,1.2,,0,0,0,,1,6,12,0,,0,0,12,,5%
IRAndre Holmes WR BUF (6),,TBW 30-27 ,1.1,,0,0,0,,2,3,11,0,,0,0,11,,3%
Tyrell Williams WR LAC (9),,DENW 21-0 ,1.1,,0,0,0,,1,1,11,0,,0,0,11,,54%
Rashard Higgins WR CLE (9),,TENL 9-12 ,1.1,,0,0,0,,1,3,11,0,,0,0,11,,3%
IRJordan Matthews WR BUF (6),,TBW 30-27 ,1,,0,0,0,,2,3,10,0,,0,0,10,,42%
Bernard Reedy WR TB (1),,@BUFL 27-30 ,1,,1,10,0,,0,0,0,0,,0,0,10,,0%
Eli Rogers WR PIT (9),,CINW 29-14 ,1,,0,0,0,,1,2,10,0,,0,0,10,,5%
Mike Wallace WR BAL (10),,@MINL 16-24 ,0.9,,0,0,0,,1,1,9,0,,0,0,9,,60%
Demaryius Thomas WR DEN (5),,@LACL 0-21 ,0.9,,0,0,0,,2,6,9,0,,0,0,9,,94%
Cordarrelle Patterson WR OAK (10),,KCW 31-30 ,0.9,,0,0,0,,1,3,9,0,,0,0,28,,11%
Kamar Aiken WR IND (11),,JACL 0-27 ,0.8,,0,0,0,,2,3,8,0,,0,0,8,,4%
Tanner Gentry WR CHI (9),,CARW 17-3 ,0.8,,0,0,0,,1,1,8,0,,0,0,8,,1%
Kenny Britt WR CLE (9),,TENL 9-12 ,0.7,,0,0,0,,2,5,7,0,,0,0,7,,36%
QJordan Taylor WR DEN (5),,@LACL 0-21 ,0.7,,0,0,0,,1,2,7,0,,0,0,7,,0%
John Brown WR ARI (8),,@LAL 0-33 ,0.6,,0,0,0,,1,4,6,0,,0,0,6,,42%
Eric Weems WR TEN (8),,@CLEW 12-9 ,0.5,,0,0,0,,1,1,5,0,,0,0,5,,0%
Randall Cobb WR GB (8),,NOL 17-26 ,0.5,,0,0,0,,2,4,15,0,,1,0,15,,68%
Martavis Bryant WR PIT (9),,CINW 29-14 ,0.5,,1,2,0,,1,2,3,0,,0,0,5,,73%
Chris Godwin WR TB (1),,@BUFL 27-30 ,0.5,,0,0,0,,1,1,5,0,,0,0,5,,11%
Ryan Switzer WR DAL (6),,@SFW 40-10 ,0.5,,1,3,0,,1,1,2,0,,0,0,5,,4%
IRDe'Anthony Thomas WR KC (10),,@OAKL 30-31 ,0.2,,0,0,0,,1,1,2,0,,0,0,2,,2%
Matt Slater WR NE (9),,ATLW 23-7 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Brandon Tate WR BUF (6),,TBW 30-27 ,0,,0,0,0,,0,0,0,0,,0,0,49,,1%
IRArrelious Benn WR JAC (8),,@INDW 27-0 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Eric Decker WR TEN (8),,@CLEW 12-9 ,0,,0,0,0,,0,2,0,0,,0,0,0,,47%
Andre Roberts WR ATL (5),,@NEL 7-23 ,0,,0,0,0,,0,1,0,0,,0,0,82,,1%
Torrey Smith WR PHI (10),,WASW 34-24 ,0,,0,0,0,,0,1,0,0,,0,0,0,,15%
Terrance Williams WR DAL (6),,@SFW 40-10 ,0,,0,0,0,,0,3,0,0,,0,0,0,,15%
Jeff Janis WR GB (8),,NOL 17-26 ,0,,0,0,0,,0,0,0,0,,0,0,0,,2%
Sammie Coates WR CLE (9),,TENL 9-12 ,0,,0,0,0,,0,0,0,0,,0,0,0,,4%
Vince Mayle WR BAL (10),,@MINL 16-24 ,0,,1,0,0,,0,0,0,0,,0,0,14,,0%
OUTKasen Williams WR CLE (9),,TENL 9-12 ,0,,0,0,0,,0,1,0,0,,0,0,0,,1%
Pharoh Cooper WR LA (8),,ARIW 33-0 ,0,,0,0,0,,0,0,0,0,,0,0,48,,4%
OUTCody Core WR CIN (6),,@PITL 14-29 ,0,,0,0,0,,0,2,0,0,,0,0,0,,0%
Jakeem Grant WR MIA (1),,NYJW 31-28 ,0,,0,0,0,,0,0,0,0,,0,0,47,,1%
Trevor Davis WR GB (8),,NOL 17-26 ,0,,0,0,0,,0,0,0,0,,0,0,52,,1%
Marcus Johnson WR PHI (10),,WASW 34-24 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Hunter Sharp WR DEN (5),,@LACL 0-21 ,0,,0,0,0,,0,1,0,0,,0,0,55,,0%
Tommylee Lewis WR NO (5),,@GBW 26-17 ,0,,0,0,0,,0,1,0,0,,0,0,57,,1%
Ed Eagan WR NYG (8),,SEAL 7-24 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Jaydon Mickens WR JAC (8),,@INDW 27-0 ,0,,0,0,0,,0,0,0,0,,0,0,0,,2%
Mike Williams WR LAC (9),,DENW 21-0 ,0,,0,0,0,,0,2,0,0,,0,0,0,,19%
ArDarius Stewart WR NYJ (11),,@MIAL 28-31 ,0,,0,0,0,,0,0,0,0,,0,0,30,,8%
Jehu Chesson WR KC (10),,@OAKL 30-31 ,0,,0,0,0,,0,0,0,0,,0,0,20,,1%
Josh Reynolds WR LA (8),,ARIW 33-0 ,0,,0,0,0,,0,0,0,0,,0,0,0,,6%
QJosh Malone WR CIN (6),,@PITL 14-29 ,0,,0,0,0,,0,1,0,0,,0,0,0,,2%
Kendrick Bourne WR SF (11),,DALL 10-40 ,0,,0,0,0,,0,2,0,0,,0,0,0,,1%
IRTavarres King WR NYG (8),,SEAL 7-24 ,-0.7,,1,-8,0,,1,3,1,0,,0,0,-7,,1%
Adam Humphries WR TB (1),,@BUFL 27-30 ,-0.7,,0,0,0,,2,3,13,0,,1-1,0,13,,9%
Jeremy Kerley WR NYJ (11),,@MIAL 28-31 ,-1.3,,0,0,0,,2,4,17,0,,2-1,0,41,,5%
