Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
OUTDonte Moncrief WR IND (11),,SFW 26-23 ,3.2,,0,0,0,,3,3,32,0,,0,0,32,,50%
Travis Benjamin WR LAC (9),,@NYGW 27-22 ,3.2,,1,14,0,,2,3,18,0,,0,0,67,,28%
Rishard Matthews WR TEN (8),,@MIAL 10-16 ,3.1,,1,-3,0,,3,6,34,0,,0,0,31,,73%
Alshon Jeffery WR PHI (10),,ARIW 34-7 ,3.1,,0,0,0,,3,4,31,0,,0,0,31,,96%
IRBruce Ellington WR HOU (7),,KCL 34-42 ,3,,0,0,0,,2,3,30,0,,0,0,30,,6%
Randall Cobb WR GB (8),,@DALW 35-31 ,2.9,,0,0,0,,4,5,29,0,,0,0,29,,68%
Bryce Treggs WR CLE (9),,NYJL 14-17 ,2.8,,0,0,0,,2,6,28,0,,0,0,28,,0%
Kamar Aiken WR IND (11),,SFW 26-23 ,2.2,,0,0,0,,2,7,22,0,,0,0,22,,4%
Tyrell Williams WR LAC (9),,@NYGW 27-22 ,2.2,,0,0,0,,1,2,22,0,,0,0,22,,54%
Pharoh Cooper WR LA (8),,SEAL 10-16 ,2.2,,0,0,0,,2,4,22,0,,0,0,74,,4%
Allen Hurns WR JAC (8),,@PITW 30-9 ,2.1,,0,0,0,,2,3,21,0,,0,0,21,,32%
Michael Floyd WR MIN (9),,@CHIW 20-17 ,1.9,,0,0,0,,1,1,19,0,,0,0,19,,8%
Chris Thompson WR HOU (7),,KCL 34-42 ,1.9,,0,0,0,,1,1,19,0,,0,0,70,,0%
Albert Wilson WR KC (10),,@HOUW 42-34 ,1.8,,0,0,0,,2,3,18,0,,0,0,18,,6%
OUTTre McBride WR CHI (9),,MINL 17-20 ,1.8,,0,0,0,,1,1,18,0,,0,0,18,,1%
Demarcus Robinson WR KC (10),,@HOUW 42-34 ,1.6,,0,0,0,,1,1,16,0,,0,0,16,,3%
QRobby Anderson WR NYJ (11),,@CLEW 17-14 ,1.6,,0,0,0,,2,5,16,0,,0,0,16,,79%
IRBrandon Marshall WR NYG (8),,LACL 22-27 ,1.5,,0,0,0,,2,3,15,0,,0,0,15,,40%
Russell Shepard WR CAR (11),,@DETW 27-24 ,1.5,,0,0,0,,2,2,15,0,,0,0,15,,4%
OUTBreshad Perriman WR BAL (10),,@OAKW 30-17 ,1.5,,0,0,0,,2,3,15,0,,0,0,15,,16%
Terrance Williams WR DAL (6),,GBL 31-35 ,1.4,,0,0,0,,2,3,14,0,,0,0,14,,15%
QKenny Stills WR MIA (1),,TENW 16-10 ,1.3,,0,0,0,,1,2,13,0,,0,0,13,,66%
IRT.J. Jones WR DET (7),,CARL 24-27 ,1.2,,0,0,0,,2,4,12,0,,0,0,12,,3%
ArDarius Stewart WR NYJ (11),,@CLEW 17-14 ,1.2,,2,12,0,,0,0,0,0,,0,0,26,,8%
Markus Wheaton WR CHI (9),,MINL 17-20 ,0.9,,0,0,0,,1,4,9,0,,0,0,9,,5%
OUTSterling Shepard WR NYG (8),,LACL 22-27 ,0.9,,0,0,0,,1,2,9,0,,0,0,9,,70%
Zay Jones WR BUF (6),,@CINL 16-20 ,0.9,,0,0,0,,1,6,9,0,,0,0,9,,35%
Michael Campanaro WR BAL (10),,@OAKW 30-17 ,0.8,,0,0,0,,1,1,8,0,,0,0,27,,1%
Amari Cooper WR OAK (10),,BALL 17-30 ,0.8,,0,0,0,,1,2,8,0,,0,0,8,,89%
Chris Godwin WR TB (1),,NEL 14-19 ,0.8,,0,0,0,,1,2,8,0,,0,0,8,,11%
Rashard Higgins WR CLE (9),,NYJL 14-17 ,0.7,,0,0,0,,2,4,7,0,,0,0,7,,3%
Justin Hunter WR PIT (9),,JACL 9-30 ,0.6,,0,0,0,,1,3,6,0,,0,0,6,,1%
DeVante Parker WR MIA (1),,TENW 16-10 ,0.6,,0,0,0,,1,1,6,0,,0,0,6,,67%
Tyler Boyd WR CIN (6),,BUFW 20-16 ,0.6,,0,0,0,,2,2,6,0,,0,0,6,,8%
Marcus Johnson WR PHI (10),,ARIW 34-7 ,0.6,,0,0,0,,1,1,6,0,,0,0,6,,0%
Trent Taylor WR SF (11),,@INDL 23-26 ,0.6,,0,0,0,,1,2,6,0,,0,0,6,,10%
Aldrick Robinson WR SF (11),,@INDL 23-26 ,0.5,,0,0,0,,1,1,5,0,,0,0,5,,2%
Taywan Taylor WR TEN (8),,@MIAL 10-16 ,0.5,,1,5,0,,0,1,0,0,,0,0,5,,9%
Stefon Diggs WR MIN (9),,@CHIW 20-17 ,0.4,,0,0,0,,1,4,4,0,,0,0,4,,92%
OUTMax McCaffrey WR JAC (8),,@PITW 30-9 ,0.4,,0,0,0,,1,1,4,0,,0,0,4,,0%
Keelan Cole WR JAC (8),,@PITW 30-9 ,0.4,,0,0,0,,1,1,4,0,,0,0,4,,29%
Eric Weems WR TEN (8),,@MIAL 10-16 ,0,,0,0,0,,0,0,0,0,,0,0,18,,0%
IRDwayne Harris WR NYG (8),,LACL 22-27 ,0,,0,0,0,,0,0,0,0,,0,0,122,,1%
IRAndre Holmes WR BUF (6),,@CINL 16-20 ,0,,0,0,0,,0,1,0,0,,0,0,0,,3%
Deonte Thompson WR CHI (9),,MINL 17-20 ,0,,0,0,0,,0,0,0,0,,0,0,43,,8%
IRBrittan Golden WR ARI (8),,@PHIL 7-34 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Cordarrelle Patterson WR OAK (10),,BALL 17-30 ,0,,0,0,0,,0,1,0,0,,0,0,31,,11%
Sammy Watkins WR LA (8),,SEAL 10-16 ,0,,0,0,0,,0,4,0,0,,0,0,0,,85%
Jeff Janis WR GB (8),,@DALW 35-31 ,0,,0,0,0,,0,0,0,0,,0,0,17,,2%
Bernard Reedy WR TB (1),,NEL 14-19 ,0,,0,0,0,,0,0,0,0,,0,0,45,,0%
Kaelin Clay WR BUF (6),,@CINL 16-20 ,0,,1,0,0,,0,1,0,0,,0,0,0,,0%
QQuan Bray WR IND (11),,SFW 26-23 ,0,,0,0,0,,0,0,0,0,,0,0,7,,0%
QGeronimo Allison WR GB (8),,@DALW 35-31 ,0,,0,0,0,,0,2,0,0,,0,0,0,,5%
IRCurtis Samuel WR CAR (11),,@DETW 27-24 ,0,,0,0,0,,0,2,0,0,,0,0,44,,14%
Ryan Switzer WR DAL (6),,GBL 31-35 ,0,,0,0,0,,0,0,0,0,,0,0,24,,4%
IRVictor Bolden WR SF (11),,@INDL 23-26 ,0,,0,0,0,,0,0,0,0,,0,0,59,,0%
Jakeem Grant WR MIA (1),,TENW 16-10 ,-0.1,,0,0,0,,1,2,-1,0,,0,0,62,,1%
Alex Erickson WR CIN (6),,BUFW 20-16 ,-0.4,,1,-6,0,,1,1,12,0,,1,0,87,,2%
IRKrishawn Hogan WR IND (11),,SFW 26-23 ,-1,,0,0,0,,0,0,0,0,,1,0,-8,,1%
OUTTanner McEvoy WR SEA (6),,@LAW 16-10 ,-2,,0,0,0,,0,0,0,0,,0,0,0,,0%
