Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
David Morgan TE - MIN,@WAS,-,-,-,0.09,-,6.92,0.04,-,-,0.01,0.92
Jeremy Sprinkle TE - WAS,MIN,-,-,-,0.16,-,5.84,0.05,-,-,0.01,0.88
Michael Hoomanawanui TE - NO,@BUF,-,-,-,-,-,5.91,0.05,-,-,0.01,0.87
Adam Shaheen TE - CHI,GB,-,-,-,0.15,-,5.79,0.05,-,-,0.01,0.87
Anthony Fasano TE - MIA,@CAR,-,-,-,-,-,5.31,0.04,-,0.01,-,0.79
Logan Thomas TE - BUF,NO,-,-,-,-,-,4.78,0.05,-,-,0.01,0.76
Nick Vannett TE - SEA,@ARI,-,-,-,-,-,5.67,0.03,-,-,0.01,0.73
Dwayne Allen TE - NE,@DEN,-,-,-,-,-,5.04,0.04,-,-,0.01,0.72
Phillip Supernaw TE - TEN,CIN,-,-,-,-,-,4.02,0.04,-,0.01,-,0.66
Ben Koyack TE - JAX,LAC,-,-,-,-,-,4.77,0.03,-,-,0.01,0.64
Jerell Adams TE - NYG,@SF,-,-,-,-,-,4.44,0.03,-,-,0.01,0.60
Brandon Williams TE - IND,PIT,-,-,-,-,-,3.67,0.04,-,-,0.01,0.59
Jacob Hollister TE - NE,@DEN,-,-,-,0.17,-,4,0.03,-,-,0.01,0.58
Michael Roberts TE - DET,CLE,-,-,-,0.19,0.01,3.44,0.03,-,-,0.01,0.58
Ben Braunecker TE - CHI,GB,-,-,-,0.22,-,3.9,0.03,-,-,0.01,0.57
James Hanna TE - DAL,@ATL,-,-,-,-,-,4.12,0.03,-,-,0.01,0.57
James O'Shaughnessy TE - JAX View News,LAC,-,-,-,-,-,4.09,0.03,-,-,0.01,0.57
Luke Stocker TE - TEN,CIN,-,-,-,-,-,3.69,0.03,-,-,-,0.55
Randall Telfer TE - CLE View News,@DET,-,-,-,0.06,-,3.58,0.03,-,-,0.01,0.52
Chris Manhertz TE - CAR,MIA,-,-,-,-,-,3.49,0.03,-,-,0.01,0.51
Daniel Brown TE - CHI,GB,-,-,-,0.08,-,3.32,0.03,-,-,0.01,0.50
Ifeanyi Momah TE - ARI,SEA,-,-,-,-,-,3.21,0.03,-,-,-,0.50
Xavier Grimble TE - PIT,@IND,-,-,-,0.03,-,3.24,0.02,-,-,0.01,0.43
Ryan Hewitt TE - CIN,@TEN,-,-,-,-,-,3.33,0.02,-,-,0.01,0.43
Neal Sterling TE - NYJ,@TB,-,-,-,-,-,2.81,0.01,-,-,0.01,0.32
Eric Saubert TE - ATL,DAL,-,-,-,0.15,-,1.98,0.02,-,-,0.01,0.31
Blake Bell TE - MIN,@WAS,-,-,-,-,-,2.21,0.01,-,-,0.01,0.26
Logan Paulsen TE - SF,NYG,-,-,-,-,-,1.91,0.01,-,-,-,0.25
Sean McGrath TE - LAC,@JAX,-,-,-,-,-,1.52,-,-,-,-,0.15
MarQueis Gray TE - MIA,@CAR,-,-,-,0.56,-,0.78,-,-,-,0.01,0.11
Mo Alie-Cox TE - IND,PIT,-,-,-,-,-,-,-,-,-,-,0.00
RaShaun Allen TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jace Amaro TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Rory Anderson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Antony Auclair TE - TB,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
David Ausberry TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Kennard Backman TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Gary Barnidge TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Martellus Bennett TE - NE,@DEN,-,-,-,-,-,-,-,-,-,-,0.00
E.J. Bibbs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Brandon Bostick TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Nick Boyle TE - BAL,Bye,-,-,-,-,-,-,-,-,-,-,-
Chris Briggs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Trey Burton TE - PHI,Bye,-,-,-,-,-,-,-,-,-,-,-
Jake Butt TE - DEN,NE,-,-,-,-,-,-,-,-,-,-,0.00
Derek Carrier TE - LA,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Brent Celek TE - PHI,Bye,-,-,-,-,-,-,-,-,-,-,-
Gerald Christian TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Asante Cleveland TE - LAC,@JAX,-,-,-,-,-,-,-,-,-,-,0.00
Jared Cook TE - OAK,Bye,-,-,-,-,-,-,-,-,-,-,-
Sean Culkin TE - LAC,@JAX,-,-,-,-,-,-,-,-,-,-,0.00
Jeff Cumberland TE - LAC,@JAX,-,-,-,-,-,-,-,-,-,-,0.00
Jerome Cunningham TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Kellen Davis TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Dorin Dickerson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Larry Donnell TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jim Dray TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Thomas Duarte TE - MIA,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Tyler Eifert TE - CIN,@TEN,-,-,-,-,-,-,-,-,-,-,0.00
Zach Ertz TE - PHI,Bye,-,-,-,-,-,-,-,-,-,-,-
Gavin Escobar TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Rico Gathers TE - DAL,@ATL,-,-,-,-,-,-,-,-,-,-,0.00
Crockett Gillmore TE - BAL,Bye,-,-,-,-,-,-,-,-,-,-,-
Chris Gragg TE - NYJ,@TB,-,-,-,-,-,-,-,-,-,-,0.00
Ladarius Green TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Garrett Griffin TE - NO,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Ryan Griffin TE - HOU,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Clay Harbor TE - NO,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Cory Harkey TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Demetrius Harris TE - KC View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Cooper Helfet TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Temarrick Hemingway TE - LA,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Bucky Hodges TE,Bye,-,-,-,-,-,-,-,-,-,-,-
David Johnson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Dominique Jones TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Travis Kelce TE - KC View News View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
George Kittle TE - SF,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Jordan Leggett TE - NYJ,@TB,-,-,-,-,-,-,-,-,-,-,0.00
Matt Lengel TE - CLE,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Brian Leonhardt TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jake McGee TE - PIT,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Zach Miller TE - CHI,GB,-,-,-,-,-,-,-,-,-,-,0.00
Matthew Mulligan TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Brandon Myers TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan O'Malley TE - NYG,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Greg Olsen TE - CAR,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Niles Paul TE - WAS,MIN,-,-,-,-,-,-,-,-,-,-,0.00
Justin Perillo TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Perkins TE - ATL,DAL,-,-,-,-,-,-,-,-,-,-,0.00
John Phillips TE - NO,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Dennis Pitta TE,Bye,-,-,-,-,-,-,-,-,-,-,-
MyCole Pruitt TE - HOU,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Mychal Rivera TE - JAX,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Beau Sandland TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Wes Saxton TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Mason Schreck TE - CIN,@TEN,-,-,-,-,-,-,-,-,-,-,0.00
Greg Scruggs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Ricky Seals-Jones TE - ARI,SEA,-,-,-,-,-,-,-,-,-,-,0.00
Lee Smith TE - OAK,Bye,-,-,-,-,-,-,-,-,-,-,-
Jake Stoneburner TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Geoff Swaim TE - DAL,@ATL,-,-,-,-,-,-,-,-,-,-,0.00
Erik Swoope TE - IND,PIT,-,-,-,-,-,-,-,-,-,-,0.00
Jacob Tamme TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Ross Travis TE - IND,PIT,-,-,-,-,-,-,-,-,-,-,0.00
Austin Traylor TE - DEN,NE,-,-,-,-,-,-,-,-,-,-,0.00
Nick Truesdell TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Will Tye TE - NE,@DEN,-,-,-,-,-,-,-,-,-,-,0.00
Hakeem Valles TE - DET,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Clive Walford TE - OAK,Bye,-,-,-,-,-,-,-,-,-,-,-
Eric Wallace TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Darren Waller TE - BAL,Bye,-,-,-,-,-,-,-,-,-,-,-
Benjamin Watson TE - BAL View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Cole Wick TE - SF,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Maxx Williams TE - BAL,Bye,-,-,-,-,-,-,-,-,-,-,-
Michael Williams TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Travis Wilson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Timothy Wright TE,Bye,-,-,-,-,-,-,-,-,-,-,-
