Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
40,Josh Doctson,WR,8,WAS,DAL,4.3,2.8,75.0,39.3,0.3,0.0,9.8,13.0,0.0,0.1,0.0,0.0,0.0,5.74
41,Marquise Goodwin,WR,8,SF,PHI,4.4,2.8,75.0,39.8,0.2,0.0,10.0,13.3,0.1,0.2,0.0,0.0,0.0,5.20
42,Jamison Crowder,WR,8,WAS,DAL,6.5,3.7,57.1,38.4,0.2,0.0,5.4,9.5,0.2,0.9,0.0,0.0,0.0,5.13
43,Jordan Matthews,WR,8,BUF,OAK,5.8,3.3,50.0,38.9,0.2,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,5.09
44,Donte Moncrief,WR,8,IND,CIN,5.1,3.1,60.0,38.8,0.2,0.0,7.8,13.0,0.0,0.0,0.0,0.0,0.0,5.08
45,Brandon LaFell,WR,8,CIN,IND,5.5,3.8,80.0,38.7,0.2,0.0,7.8,9.8,0.0,0.0,0.0,0.0,0.0,5.07
46,Cole Beasley,WR,8,DAL,WAS,4.6,3.1,60.0,32.3,0.3,0.0,6.4,10.7,0.0,0.0,0.0,0.0,0.0,5.03
47,Adam Humphries,WR,8,TB,CAR,5.0,3.3,60.0,37.8,0.2,0.0,7.6,12.7,0.0,0.1,0.0,0.0,0.0,4.99
48,Terrelle Pryor,WR,8,WAS,DAL,3.3,2.3,66.7,31.3,0.3,0.0,10.3,15.5,0.0,0.0,0.0,0.0,0.0,4.93
49,Ricardo Louis,WR,8,CLE,MIN,4.3,3.1,75.0,36.9,0.2,0.0,9.2,12.3,0.0,0.0,0.0,0.0,0.0,4.89
50,Bennie Fowler,WR,8,DEN,KC,4.8,2.9,60.0,35.4,0.2,0.0,7.0,11.7,0.0,0.0,0.0,0.0,0.0,4.74
