Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
16,Vernon Davis,TE,8,WAS,DAL,4.3,2.6,75.0,36.0,0.2,0.0,9.0,12.0,0.0,0.0,0.0,0.1,0.1,4.60
17,Ryan Griffin,TE,8,HOU,SEA,4.4,3.1,75.0,32.7,0.2,0.0,8.2,11.0,0.0,0.0,0.0,0.0,0.0,4.47
18,George Kittle,TE,8,SF,PHI,5.0,3.0,60.0,31.8,0.2,0.0,6.4,10.7,0.0,0.0,0.0,0.0,0.0,4.38
19,Nick O'Leary,TE,8,BUF,OAK,4.0,2.3,50.0,31.1,0.2,0.0,7.8,15.5,0.0,0.0,0.0,0.0,0.0,4.31
20,Coby Fleener,TE,8,NO,CHI,3.0,2.2,66.7,24.9,0.3,0.0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,4.29
21,Benjamin Watson,TE,8,BAL,MIA,4.7,3.2,60.0,30.6,0.2,0.0,6.2,10.3,0.0,0.0,0.0,0.0,0.0,4.26
22,Austin Hooper,TE,8,ATL,NYJ,3.3,2.5,66.7,28.8,0.2,0.0,9.7,14.5,0.0,0.0,0.0,0.0,0.0,4.08
23,David Njoku,TE,8,CLE,MIN,3.7,2.8,75.0,28.7,0.2,0.0,7.2,9.7,0.0,0.0,0.0,0.0,0.0,4.07
24,Julius Thomas,TE,8,MIA,BAL,4.0,2.7,75.0,27.0,0.2,0.0,6.8,9.0,0.0,0.0,0.0,0.0,0.0,3.90
25,Eric Ebron,TE,8,DET,PIT,3.6,2.6,75.0,26.8,0.2,0.0,6.8,9.0,0.0,0.0,0.0,0.0,0.0,3.88
26,OJ Howard,TE,8,TB,CAR,2.9,2.2,66.7,26.6,0.2,0.0,9.0,13.5,0.0,0.0,0.0,0.0,0.0,3.86
27,Jesse James,TE,8,PIT,DET,3.3,2.4,66.7,23.9,0.2,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,3.59
28,AJ Derby,TE,8,DEN,KC,3.8,2.8,75.0,30.2,0.1,0.0,7.5,10.0,0.0,0.0,0.0,0.1,0.1,3.42
29,Darren Fells,TE,8,DET,PIT,2.3,1.7,100.0,18.9,0.2,0.0,9.5,9.5,0.0,0.0,0.0,0.0,0.0,3.09
30,Dion Sims,TE,8,CHI,NO,2.3,1.6,100.0,18.0,0.2,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,3.00
31,Antonio Gates,TE,8,LAC,NE,2.8,1.8,66.7,17.8,0.2,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2.98
32,Virgil Green,TE,8,DEN,KC,2.6,1.6,66.7,17.8,0.1,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2.38
33,Seth DeValve,TE,8,CLE,MIN,2.5,1.8,100.0,17.7,0.1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2.37
34,Stephen Anderson,TE,8,HOU,SEA,2.1,1.5,100.0,15.3,0.1,0.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,2.13
35,Nick Boyle,TE,8,BAL,MIA,2.8,1.6,66.7,14.0,0.1,0.0,4.7,7.0,0.0,0.0,0.0,0.0,0.0,2.00
36,Trey Burton,TE,8,PHI,SF,1.4,1.0,100.0,11.7,0.1,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.77
37,Luke Willson,TE,8,SEA,HOU,1.6,1.0,50.0,11.7,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.77
38,Anthony Fasano,TE,8,MIA,BAL,1.9,1.1,50.0,10.8,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.68
39,Demetrius Harris,TE,8,KC,DEN,1.7,1.1,50.0,10.6,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.66
40,Xavier Grimble,TE,8,PIT,DET,1.4,0.8,100.0,8.5,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.45
41,Eric Tomlinson,TE,8,NYJ,ATL,1.1,0.7,100.0,8.2,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.42
42,Michael Hoomanawanui,TE,8,NO,CHI,1.6,0.9,50.0,10.1,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.1,0.1,1.41
43,Adam Shaheen,TE,8,CHI,NO,1.0,0.6,100.0,6.8,0.1,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.28
44,Chris Manhertz,TE,8,CAR,TB,0.8,0.6,100.0,6.2,0.1,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.22
45,CJ Uzomah,TE,8,CIN,IND,0.8,0.5,0.0,6.1,0.1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21
46,Josh Hill,TE,8,NO,CHI,0.8,0.5,0.0,4.7,0.1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07
47,Jeff Heuerman,TE,8,DEN,KC,1.0,0.7,100.0,7.9,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.79
48,Garrett Celek,TE,8,SF,PHI,1.2,0.7,100.0,6.7,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.67
49,James Hanna,TE,8,DAL,WAS,0.8,0.6,100.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.60
50,Brent Celek,TE,8,PHI,SF,0.9,0.5,0.0,5.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
