Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
16,Ted Ginn,WR,10,NO,BUF,5.7,3.4,50.0,54.7,0.4,0.0,9.2,18.3,0.6,0.8,0.0,0.0,0.0,7.95
17,Robby Anderson,WR,10,NYJ,TB,5.2,3.9,80.0,54.5,0.4,0.0,10.8,13.5,0.2,0.3,0.0,0.0,0.0,7.88
18,TY Hilton,WR,10,IND,PIT,5.6,3.9,66.7,60.0,0.3,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,7.80
19,Jarvis Landry,WR,10,MIA,CAR,9.4,5.3,55.6,59.7,0.3,0.0,6.7,12.0,0.1,0.2,0.0,0.0,0.0,7.79
20,Keenan Allen,WR,10,LAC,JAX,8.7,5.1,55.6,59.6,0.3,0.0,6.7,12.0,0.0,0.0,0.0,0.0,0.0,7.76
21,Davante Adams,WR,10,GB,CHI,5.6,4.2,66.7,52.4,0.4,0.0,8.7,13.0,0.0,0.1,0.0,0.0,0.0,7.65
22,Jordy Nelson,WR,10,GB,CHI,7.0,4.0,57.1,51.7,0.4,0.0,7.4,13.0,0.0,0.0,0.0,0.0,0.0,7.57
23,Mohamed Sanu,WR,10,ATL,DAL,8.1,4.6,62.5,51.0,0.4,0.0,6.4,10.2,0.1,0.2,0.0,0.0,0.0,7.52
24,Devante Parker,WR,10,MIA,CAR,5.9,3.9,66.7,56.5,0.3,0.0,9.3,14.0,0.0,0.0,0.0,0.0,0.0,7.45
25,Larry Fitzgerald,WR,10,ARI,SEA,7.1,5.2,71.4,56.0,0.3,0.0,8.0,11.2,0.0,0.0,0.0,0.0,0.0,7.40
26,Rishard Matthews,WR,10,TEN,CIN,7.2,4.1,57.1,53.5,0.3,0.0,7.7,13.5,0.0,0.1,0.0,0.0,0.0,7.16
27,Robert Woods,WR,10,LAR,HOU,7.8,4.7,62.5,58.7,0.2,0.0,7.4,11.8,0.1,0.4,0.0,0.0,0.0,7.11
28,Juju Smith-Schuster,WR,10,PIT,IND,6.4,3.9,66.7,52.5,0.3,0.0,8.7,13.0,0.0,0.2,0.0,0.0,0.0,7.07
29,DeSean Jackson,WR,10,TB,NYJ,6.3,3.9,66.7,56.5,0.2,0.0,9.3,14.0,0.1,0.3,0.0,0.0,0.0,6.88
30,Cooper Kupp,WR,10,LAR,HOU,5.2,3.8,80.0,49.2,0.3,0.0,9.8,12.2,0.0,0.2,0.0,0.0,0.0,6.74
31,Emmanuel Sanders,WR,10,DEN,NE,5.5,3.8,66.7,49.3,0.3,0.0,8.2,12.2,0.0,0.0,0.0,0.0,0.0,6.73
32,Tyler Lockett,WR,10,SEA,ARI,5.3,3.9,80.0,52.0,0.2,0.0,10.4,13.0,0.8,1.8,0.0,0.1,0.1,6.38
33,Will Fuller,WR,10,HOU,LAR,4.6,3.0,60.0,44.6,0.3,0.0,9.0,15.0,0.2,0.4,0.0,0.0,0.0,6.30
34,Corey Davis,WR,10,TEN,CIN,5.2,3.3,60.0,44.2,0.3,0.0,8.8,14.7,0.0,0.2,0.0,0.0,0.0,6.24
35,Marqise Lee,WR,10,JAX,LAC,5.8,4.0,66.7,49.5,0.2,0.0,8.3,12.5,0.3,0.3,0.0,0.0,0.0,6.18
36,Kelvin Benjamin,WR,10,BUF,NO,5.4,3.1,60.0,42.9,0.3,0.0,8.6,14.3,0.0,0.0,0.0,0.0,0.0,6.09
37,Kenny Stills,WR,10,MIA,CAR,4.8,3.1,60.0,42.7,0.3,0.0,8.6,14.3,0.0,0.0,0.0,0.0,0.0,6.07
38,Marquise Goodwin,WR,10,SF,NYG,4.7,3.0,60.0,47.8,0.2,0.0,9.6,16.0,0.1,0.2,0.0,0.0,0.0,6.00
39,Martavis Bryant,WR,10,PIT,IND,5.3,3.1,60.0,39.8,0.3,0.0,8.0,13.3,0.2,1.1,0.0,0.0,0.0,5.89
40,Paul Richardson,WR,10,SEA,ARI,3.8,2.8,75.0,40.7,0.3,0.0,10.2,13.7,0.0,0.0,0.0,0.0,0.0,5.87
41,Jamison Crowder,WR,10,WAS,MIN,6.7,3.8,57.1,44.9,0.2,0.0,6.4,11.2,0.3,1.5,0.0,0.0,0.0,5.84
42,Randall Cobb,WR,10,GB,CHI,6.9,4.0,57.1,39.7,0.3,0.0,5.7,10.0,0.3,0.6,0.0,0.0,0.0,5.83
43,Jermaine Kearse,WR,10,NYJ,TB,5.5,3.1,50.0,39.8,0.3,0.0,6.7,13.3,0.0,0.0,0.0,0.0,0.0,5.78
44,Josh Doctson,WR,10,WAS,MIN,4.3,2.8,75.0,39.6,0.3,0.0,10.0,13.3,0.0,0.0,0.0,0.0,0.0,5.76
45,Allen Hurns,WR,10,JAX,LAC,5.4,3.3,60.0,42.3,0.2,0.0,8.4,14.0,0.0,0.0,0.0,0.0,0.0,5.43
46,Jordan Matthews,WR,10,BUF,NO,6.7,3.8,57.1,41.7,0.2,0.0,6.0,10.5,0.0,0.0,0.0,0.0,0.0,5.37
47,Curtis Samuel,WR,10,CAR,MIA,4.0,2.9,75.0,36.1,0.2,0.0,9.0,12.0,0.5,4.3,0.0,0.0,0.0,5.24
48,Terrance Williams,WR,10,DAL,ATL,4.4,3.3,75.0,40.0,0.2,0.0,10.0,13.3,0.0,0.0,0.0,0.0,0.0,5.20
49,Brandon LaFell,WR,10,CIN,TEN,5.5,3.8,80.0,39.7,0.2,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,5.17
50,Sammy Watkins,WR,10,LAR,HOU,3.1,2.3,66.7,39.0,0.2,0.0,13.0,19.5,0.0,0.0,0.0,0.0,0.0,5.10
