Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
28,Gerald Everett,TE,9,LAR,NYG,2.4,1.4,50.0,16.8,0.1,0.0,8.5,17.0,0.0,0.0,0.0,0.0,0.0,2.28
29,Stephen Anderson,TE,9,HOU,IND,2.0,1.4,50.0,16.1,0.1,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,2.21
30,Trey Burton,TE,9,PHI,DEN,2.0,1.4,50.0,14.2,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,2.02
31,Richard Rodgers,TE,9,GB,DET,1.7,1.3,50.0,13.7,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.97
32,Virgil Green,TE,9,DEN,PHI,2.2,1.4,50.0,13.6,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.96
33,Rhett Ellison,TE,9,NYG,LAR,1.8,1.3,50.0,12.4,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.84
34,Jonnu Smith,TE,9,TEN,BAL,1.7,1.1,50.0,12.1,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.81
35,Troy Niklas,TE,9,ARI,SF,1.5,1.1,100.0,11.9,0.1,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.79
36,Demetrius Harris,TE,9,KC,DAL,1.7,1.1,50.0,11.1,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.71
37,Garrett Celek,TE,9,SF,ARI,1.7,1.0,50.0,10.8,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.68
38,Luke Willson,TE,9,SEA,WAS,1.4,0.9,100.0,10.6,0.1,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.66
39,Eric Tomlinson,TE,9,NYJ,BUF,1.2,0.8,100.0,9.6,0.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.56
40,Michael Hoomanawanui,TE,9,NO,TB,1.6,0.9,50.0,10.9,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.1,0.1,1.49
41,Josh Hill,TE,9,NO,TB,1.4,0.9,100.0,8.9,0.1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.49
42,Anthony Fasano,TE,9,MIA,OAK,1.4,0.8,100.0,7.8,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.38
43,Jeremy Sprinkle,TE,9,WAS,SEA,1.2,0.7,100.0,7.1,0.1,0.0,7.0,7.0,0.0,0.1,0.0,0.0,0.0,1.32
44,James O'Shaughnessy,TE,9,JAX,CIN,1.2,0.7,100.0,7.0,0.1,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.30
45,Maxx Williams,TE,9,BAL,TEN,1.9,1.1,50.0,8.4,0.1,0.0,4.0,8.0,0.0,0.0,0.0,0.1,0.1,1.24
46,Jordan Leggett,TE,9,NYJ,BUF,0.9,0.6,100.0,6.1,0.1,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.21
47,CJ Uzomah,TE,9,CIN,JAX,1.0,0.6,100.0,5.7,0.1,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.17
48,Jeff Heuerman,TE,9,DEN,PHI,1.0,0.7,100.0,7.2,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.72
49,Brent Celek,TE,9,PHI,DEN,1.0,0.6,100.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.70
50,Brandon Williams,TE,9,IND,HOU,0.7,0.5,0.0,5.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
