Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
19,Dez Bryant,WR,13,DAL,WAS,6.7,4.4,57.1,58.4,0.5,0.0,8.3,14.5,0.0,0.0,0.0,0.0,0.0,8.84
20,Demaryius Thomas,WR,13,DEN,MIA,7.4,5.1,71.4,63.9,0.4,0.0,9.1,12.8,0.0,0.0,0.0,0.0,0.0,8.79
21,Cooper Kupp,WR,13,LAR,ARI,6.9,5.0,71.4,62.3,0.4,0.0,8.9,12.4,0.0,0.1,0.0,0.0,0.0,8.64
22,Tyreek Hill,WR,13,KC,NYJ,6.9,4.9,71.4,61.1,0.3,0.0,8.7,12.2,1.5,8.0,0.0,0.1,0.1,8.51
23,Jarvis Landry,WR,13,MIA,DEN,9.4,5.3,55.6,61.5,0.3,0.0,6.9,12.4,0.1,0.0,0.0,0.0,0.0,7.95
24,Emmanuel Sanders,WR,13,DEN,MIA,5.8,4.0,66.7,55.2,0.4,0.0,9.2,13.8,0.0,0.0,0.0,0.0,0.0,7.92
25,Golden Tate,WR,13,DET,BAL,8.2,5.1,62.5,60.2,0.3,0.0,7.5,12.0,0.2,0.9,0.0,0.0,0.0,7.91
26,Sterling Shepard,WR,13,NYG,OAK,6.5,5.0,83.3,58.1,0.3,0.0,9.7,11.6,0.1,0.4,0.0,0.0,0.0,7.65
27,Juju Smith-Schuster,WR,13,PIT,CIN,6.6,4.0,57.1,52.3,0.4,0.0,7.4,13.0,0.0,0.1,0.0,0.0,0.0,7.64
28,Marqise Lee,WR,13,JAX,IND,6.7,4.6,71.4,58.0,0.3,0.0,8.3,11.6,0.2,0.1,0.0,0.0,0.0,7.61
29,Ted Ginn,WR,13,NO,CAR,6.7,4.0,57.1,57.0,0.3,0.0,8.1,14.2,0.3,0.5,0.0,0.0,0.0,7.55
30,Paul Richardson,WR,13,SEA,PHI,5.1,3.8,80.0,51.3,0.4,0.0,10.2,12.8,0.0,0.0,0.0,0.0,0.0,7.53
31,Josh Doctson,WR,13,WAS,DAL,5.6,3.6,66.7,50.2,0.4,0.0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,7.42
32,DeSean Jackson,WR,13,TB,GB,6.3,3.9,66.7,55.1,0.3,0.0,9.2,13.8,0.0,0.1,0.0,0.0,0.0,7.32
33,Corey Davis,WR,13,TEN,HOU,6.2,3.9,66.7,52.9,0.3,0.0,8.8,13.2,0.0,0.1,0.0,0.0,0.0,7.10
34,Sammy Watkins,WR,13,LAR,ARI,4.2,3.1,75.0,46.5,0.4,0.0,11.5,15.3,0.0,0.0,0.0,0.0,0.0,7.05
35,Mohamed Sanu,WR,13,ATL,MIN,7.3,4.1,57.1,45.4,0.4,0.0,6.4,11.2,0.1,0.2,0.0,0.0,0.0,6.96
36,Devante Parker,WR,13,MIA,DEN,5.9,3.9,66.7,47.3,0.3,0.0,7.8,11.8,0.0,0.0,0.0,0.0,0.0,6.53
37,Kenny Stills,WR,13,MIA,DEN,5.1,3.3,60.0,47.0,0.3,0.0,9.4,15.7,0.0,0.0,0.0,0.0,0.0,6.50
38,Marquise Goodwin,WR,13,SF,CHI,4.6,2.9,60.0,52.5,0.2,0.0,10.4,17.3,0.1,0.4,0.0,0.0,0.0,6.49
39,Dontrelle Inman,WR,13,CHI,SF,6.7,3.9,57.1,52.1,0.2,0.0,7.4,13.0,0.0,0.0,0.0,0.0,0.0,6.41
40,Randall Cobb,WR,13,GB,TB,6.7,3.9,57.1,44.4,0.3,0.0,6.3,11.0,0.7,1.5,0.0,0.0,0.0,6.39
41,Jeremy Maclin,WR,13,BAL,DET,6.3,3.9,66.7,45.4,0.3,0.0,7.5,11.2,0.0,0.0,0.0,0.0,0.0,6.34
42,Dede Westbrook,WR,13,JAX,IND,6.3,3.9,66.7,51.0,0.2,0.0,8.5,12.8,0.0,0.1,0.0,0.0,0.0,6.31
43,Seth Roberts,WR,13,OAK,NYG,5.7,3.3,50.0,43.3,0.3,0.0,7.2,14.3,0.0,0.0,0.0,0.0,0.0,6.13
44,Nelson Agholor,WR,13,PHI,SEA,4.7,3.0,60.0,36.4,0.4,0.0,7.2,12.0,0.0,0.1,0.0,0.0,0.0,6.05
45,Mike Wallace,WR,13,BAL,DET,4.8,3.1,60.0,42.3,0.3,0.0,8.4,14.0,0.1,0.1,0.0,0.0,0.0,6.04
46,Zay Jones,WR,13,BUF,NE,4.9,3.6,80.0,41.8,0.3,0.0,8.4,10.5,0.0,0.1,0.0,0.0,0.0,5.99
47,TY Hilton,WR,13,IND,JAX,4.8,3.3,60.0,47.5,0.2,0.0,9.6,16.0,0.0,0.0,0.0,0.0,0.0,5.95
48,Jordy Nelson,WR,13,GB,TB,5.7,3.3,50.0,40.7,0.3,0.0,6.8,13.7,0.0,0.0,0.0,0.0,0.0,5.87
49,Jermaine Kearse,WR,13,NYJ,KC,6.8,3.8,57.1,46.3,0.2,0.0,6.6,11.5,0.0,0.0,0.0,0.0,0.0,5.83
50,Martavis Bryant,WR,13,PIT,CIN,5.3,3.1,60.0,37.8,0.3,0.0,7.6,12.7,0.3,1.2,0.0,0.0,0.0,5.70
