Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
23,Austin Seferian-Jenkins,TE,15,NYJ,NO,4.0,2.9,75.0,30.0,0.2,0.0,7.5,10.0,0.0,0.0,0.0,0.0,0.0,4.20
24,Stephen Anderson,TE,15,HOU,JAX,4.1,2.9,75.0,29.7,0.2,0.0,7.5,10.0,0.0,0.0,0.0,0.0,0.0,4.17
25,David Njoku,TE,15,CLE,BAL,3.3,2.5,66.7,28.9,0.2,0.0,9.7,14.5,0.0,0.1,0.0,0.0,0.0,4.10
26,Garrett Celek,TE,15,SF,TEN,4.1,2.4,50.0,28.1,0.2,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,4.01
27,Benjamin Watson,TE,15,BAL,CLE,4.4,3.0,75.0,27.3,0.2,0.0,6.8,9.0,0.0,0.0,0.0,0.0,0.0,3.93
28,Marcedes Lewis,TE,15,JAX,HOU,3.5,2.0,66.7,24.8,0.2,0.0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,3.68
29,Dion Sims,TE,15,CHI,DET,2.9,2.0,66.7,22.2,0.2,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,3.42
30,Tyler Higbee,TE,15,LAR,SEA,2.4,1.8,100.0,20.3,0.2,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,3.23
31,David Morgan,TE,15,MIN,CIN,2.5,1.8,66.7,17.2,0.2,0.0,5.7,8.5,0.0,0.0,0.0,0.0,0.0,2.92
32,Gerald Everett,TE,15,LAR,SEA,2.2,1.3,50.0,16.1,0.2,0.0,8.0,16.0,0.0,0.1,0.0,0.0,0.0,2.82
33,Virgil Green,TE,15,DEN,IND,3.0,1.9,66.7,21.4,0.1,0.0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,2.74
34,Antonio Gates,TE,15,LAC,KC,2.2,1.4,50.0,14.8,0.2,0.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,2.68
35,Seth DeValve,TE,15,CLE,BAL,2.3,1.7,100.0,19.3,0.1,0.0,9.5,9.5,0.0,0.0,0.0,0.0,0.0,2.53
36,George Kittle,TE,15,SF,TEN,3.0,1.8,66.7,19.0,0.1,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,2.50
37,Trey Burton,TE,15,PHI,NYG,2.1,1.5,100.0,16.7,0.1,0.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,2.27
38,Michael Hoomanawanui,TE,15,NO,NYJ,1.9,1.1,50.0,12.6,0.2,0.0,6.5,13.0,0.0,0.0,0.0,0.1,0.1,2.26
39,Lance Kendricks,TE,15,GB,CAR,2.8,1.6,66.7,16.4,0.1,0.0,5.3,8.0,0.0,0.0,0.0,0.0,0.0,2.24
40,Ed Dickson,TE,15,CAR,GB,2.0,1.2,50.0,16.0,0.1,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,2.20
41,Niles Paul,TE,15,WAS,ARI,2.0,1.5,100.0,16.0,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.20
42,Austin Traylor,TE,15,DEN,IND,1.6,1.2,50.0,14.8,0.1,0.0,7.5,15.0,0.0,0.1,0.0,0.0,0.0,2.09
43,Troy Niklas,TE,15,ARI,WAS,1.9,1.4,50.0,14.6,0.1,0.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,2.06
44,Richard Rodgers,TE,15,GB,CAR,2.0,1.5,100.0,14.0,0.1,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.00
45,Josh Hill,TE,15,NO,NYJ,2.3,1.5,100.0,15.8,0.1,0.0,8.0,8.0,0.0,0.1,0.0,0.1,0.1,1.99
46,Nick O'Leary,TE,15,BUF,MIA,1.9,1.1,50.0,13.6,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.96
47,Darren Fells,TE,15,DET,CHI,1.6,1.2,50.0,13.0,0.1,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,1.90
48,Nick Boyle,TE,15,BAL,CLE,2.3,1.3,50.0,11.4,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.74
49,Jonnu Smith,TE,15,TEN,SF,1.6,1.0,50.0,10.6,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.66
50,Demetrius Harris,TE,15,KC,LAC,1.5,1.0,50.0,10.3,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.63
