Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
19,Jarvis Landry,WR,5,MIA,TEN,11.9,6.7,58.3,68.1,0.3,0.0,5.7,9.7,0.2,1.1,0.0,0.1,0.1,8.52
20,Keenan Allen,WR,5,LAC,NYG,9.7,5.7,60.0,68.9,0.3,0.0,6.9,11.5,0.0,0.0,0.0,0.1,0.1,8.49
21,Randall Cobb,WR,5,GB,DAL,8.9,5.2,55.6,58.1,0.4,0.0,6.4,11.6,0.5,2.4,0.0,0.0,0.0,8.45
22,Rishard Matthews,WR,5,TEN,MIA,7.4,4.2,57.1,60.7,0.4,0.0,8.7,15.2,0.0,0.0,0.0,0.1,0.1,8.27
23,Alshon Jeffery,WR,5,PHI,ARI,6.4,4.3,66.7,62.5,0.3,0.0,10.3,15.5,0.0,0.0,0.0,0.0,0.0,8.05
24,Devin Funchess,WR,5,CAR,DET,5.9,3.8,66.7,54.6,0.4,0.0,9.2,13.8,0.0,0.0,0.0,0.0,0.0,7.86
25,Amari Cooper,WR,5,OAK,BAL,6.3,4.5,66.7,53.7,0.4,0.0,9.0,13.5,0.0,0.0,0.0,0.0,0.0,7.77
26,Michael Crabtree,WR,5,OAK,BAL,6.6,4.3,57.1,52.8,0.4,0.0,7.6,13.2,0.0,0.2,0.0,0.0,0.0,7.70
27,Adam Thielen,WR,5,MIN,CHI,6.0,4.5,66.7,59.3,0.3,0.0,9.8,14.8,0.0,0.0,0.0,0.1,0.1,7.53
28,DeSean Jackson,WR,5,TB,NE,5.7,3.5,66.7,57.1,0.3,0.0,9.5,14.2,0.0,0.0,0.0,0.0,0.0,7.51
29,Kelvin Benjamin,WR,5,CAR,DET,6.9,4.0,57.1,59.0,0.3,0.0,8.4,14.8,0.0,0.0,0.0,0.1,0.1,7.50
30,Sammy Watkins,WR,5,LAR,SEA,5.2,3.9,80.0,54.7,0.3,0.0,11.0,13.8,0.0,0.0,0.0,0.0,0.0,7.27
31,Tyrell Williams,WR,5,LAC,NYG,5.1,3.9,80.0,53.5,0.3,0.0,10.8,13.5,0.0,0.0,0.0,0.0,0.0,7.15
32,Jermaine Kearse,WR,5,NYJ,CLE,6.9,3.9,57.1,51.9,0.3,0.0,7.4,13.0,0.0,0.0,0.0,0.0,0.0,6.99
33,Jeremy Maclin,WR,5,BAL,OAK,6.6,4.1,57.1,49.4,0.3,0.0,7.0,12.2,0.0,0.0,0.0,0.0,0.0,6.74
34,Donte Moncrief,WR,5,IND,SF,5.3,3.2,60.0,42.3,0.4,0.0,8.4,14.0,0.1,0.6,0.0,0.0,0.0,6.69
35,Sterling Shepard,WR,5,NYG,LAC,5.1,3.9,80.0,47.9,0.3,0.0,9.6,12.0,0.2,0.9,0.0,0.0,0.0,6.68
36,Danny Amendola,WR,5,NE,TB,7.1,4.1,57.1,50.4,0.3,0.0,7.1,12.5,0.1,0.3,0.0,0.1,0.1,6.67
37,Marvin Jones,WR,5,DET,CAR,5.4,3.2,60.0,47.6,0.3,0.0,9.6,16.0,0.0,0.0,0.0,0.0,0.0,6.56
38,Robby Anderson,WR,5,NYJ,CLE,4.4,3.3,75.0,48.5,0.3,0.0,12.0,16.0,0.1,0.7,0.0,0.1,0.1,6.52
39,Allen Hurns,WR,5,JAX,PIT,6.1,3.7,66.7,46.8,0.3,0.0,7.8,11.8,0.0,0.0,0.0,0.0,0.0,6.48
40,Martavis Bryant,WR,5,PIT,JAX,5.3,3.1,60.0,45.5,0.3,0.0,9.2,15.3,0.2,1.2,0.0,0.0,0.0,6.47
41,Cooper Kupp,WR,5,LAR,SEA,5.2,3.8,80.0,46.0,0.3,0.0,9.2,11.5,0.0,0.0,0.0,0.0,0.0,6.40
42,Marqise Lee,WR,5,JAX,PIT,6.2,4.3,66.7,52.3,0.2,0.0,8.7,13.0,0.2,0.9,0.0,0.1,0.1,6.32
43,Brandon Marshall,WR,5,NYG,LAC,6.2,3.6,66.7,45.1,0.3,0.0,7.5,11.2,0.0,0.0,0.0,0.0,0.0,6.31
44,John Brown,WR,5,ARI,PHI,5.6,3.2,50.0,48.9,0.2,0.0,8.2,16.3,0.2,1.0,0.0,0.0,0.0,6.19
45,Tyler Lockett,WR,5,SEA,LAR,4.7,3.4,60.0,47.4,0.2,0.0,9.4,15.7,0.3,2.2,0.0,0.0,0.0,6.16
46,Will Fuller,WR,5,HOU,KC,4.9,3.2,60.0,41.7,0.3,0.0,8.4,14.0,0.2,1.2,0.0,0.0,0.0,6.09
47,Paul Richardson,WR,5,SEA,LAR,4.0,3.0,75.0,42.2,0.3,0.0,10.5,14.0,0.0,0.2,0.0,0.0,0.0,6.04
48,Jaron Brown,WR,5,ARI,PHI,4.3,3.3,75.0,46.8,0.2,0.0,11.8,15.7,0.1,0.4,0.0,0.0,0.0,5.92
49,Eric Decker,WR,5,TEN,MIA,4.5,2.9,75.0,37.9,0.3,0.0,9.5,12.7,0.0,0.0,0.0,0.0,0.0,5.59
50,Kenny Stills,WR,5,MIA,TEN,3.9,2.5,50.0,37.6,0.3,0.0,9.5,19.0,0.0,0.0,0.0,0.0,0.0,5.56
