Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
35,Dwayne Allen,TE,13,NE,BUF,2.4,1.4,50.0,14.2,0.2,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,2.62
36,Jermaine Gresham,TE,13,ARI,LAR,3.2,1.8,66.7,17.8,0.1,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2.38
37,Garrett Celek,TE,13,SF,CHI,2.7,1.6,66.7,17.4,0.1,0.0,5.7,8.5,0.0,0.0,0.0,0.0,0.0,2.34
38,Richard Rodgers,TE,13,GB,TB,2.2,1.7,100.0,17.3,0.1,0.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,2.33
39,Adam Shaheen,TE,13,CHI,SF,2.5,1.5,100.0,15.7,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.17
40,Lance Kendricks,TE,13,GB,TB,2.5,1.4,50.0,14.7,0.1,0.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,2.07
41,Seth DeValve,TE,13,CLE,LAC,2.1,1.5,100.0,14.6,0.1,0.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,2.06
42,Josh Hill,TE,13,NO,CAR,2.3,1.5,100.0,16.4,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.1,0.1,2.04
43,Darren Fells,TE,13,DET,BAL,1.9,1.4,50.0,13.7,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.97
44,Michael Hoomanawanui,TE,13,NO,CAR,2.5,1.4,50.0,15.5,0.1,0.0,8.0,16.0,0.0,0.0,0.0,0.1,0.1,1.95
45,Dion Sims,TE,13,CHI,SF,1.9,1.3,50.0,13.1,0.1,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,1.91
46,Jonnu Smith,TE,13,TEN,HOU,1.9,1.2,50.0,12.9,0.1,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,1.89
47,Trey Burton,TE,13,PHI,SEA,1.6,1.1,50.0,11.5,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.75
48,Nick Boyle,TE,13,BAL,DET,2.3,1.3,50.0,11.3,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.73
49,Jeff Heuerman,TE,13,DEN,MIA,1.1,0.8,100.0,10.4,0.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.64
50,Lee Smith,TE,13,OAK,NYG,1.7,1.0,50.0,10.3,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.63
