Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
25,Tyler Kroft,TE,16,CIN,DET,4.0,2.6,75.0,27.0,0.2,0.0,6.8,9.0,0.0,0.0,0.0,0.0,0.0,3.90
26,David Njoku,TE,16,CLE,CHI,3.0,2.3,66.7,26.1,0.1,0.0,8.7,13.0,0.0,0.1,0.0,0.0,0.0,3.22
27,George Kittle,TE,16,SF,JAX,3.5,2.1,66.7,21.8,0.1,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,2.78
28,Niles Paul,TE,16,WAS,DEN,2.5,1.9,66.7,21.4,0.1,0.0,7.0,10.5,0.0,0.1,0.0,0.0,0.0,2.75
29,Anthony Fasano,TE,16,MIA,KC,2.8,1.6,66.7,15.4,0.2,0.0,5.0,7.5,0.0,0.0,0.0,0.0,0.0,2.74
30,Seth DeValve,TE,16,CLE,CHI,2.5,1.8,100.0,21.3,0.1,0.0,10.5,10.5,0.0,0.0,0.0,0.0,0.0,2.73
31,Dion Sims,TE,16,CHI,CLE,2.0,1.4,50.0,14.9,0.2,0.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,2.69
32,Jermaine Gresham,TE,16,ARI,NYG,3.4,1.9,66.7,20.4,0.1,0.0,6.7,10.0,0.0,0.0,0.0,0.0,0.0,2.64
33,Richard Rodgers,TE,16,GB,MIN,2.6,2.0,66.7,19.3,0.1,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,2.53
34,Tyler Higbee,TE,16,LAR,TEN,2.1,1.6,100.0,18.0,0.1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2.40
35,Virgil Green,TE,16,DEN,WAS,2.7,1.7,66.7,17.6,0.1,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2.36
36,AJ Derby,TE,16,MIA,KC,2.4,1.8,100.0,19.1,0.1,0.0,9.5,9.5,0.0,0.0,0.0,0.1,0.1,2.31
37,Vance McDonald,TE,16,PIT,HOU,2.1,1.2,50.0,16.0,0.1,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,2.20
38,Josh Hill,TE,16,NO,ATL,2.7,1.7,66.7,17.5,0.1,0.0,6.0,9.0,0.0,0.1,0.0,0.1,0.1,2.16
39,Trey Burton,TE,16,PHI,OAK,2.0,1.4,50.0,15.6,0.1,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,2.16
40,Gerald Everett,TE,16,LAR,TEN,2.1,1.2,50.0,14.2,0.1,0.0,7.0,14.0,0.0,0.1,0.0,0.0,0.0,2.03
41,Nick O'Leary,TE,16,BUF,NE,2.1,1.2,50.0,13.9,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.99
42,Lance Kendricks,TE,16,GB,MIN,2.6,1.5,66.7,13.6,0.1,0.0,4.7,7.0,0.0,0.0,0.0,0.0,0.0,1.96
43,Xavier Grimble,TE,16,PIT,HOU,1.7,1.0,50.0,12.2,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.82
44,Dwayne Allen,TE,16,NE,BUF,2.1,1.2,50.0,11.9,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.79
45,Ross Travis,TE,16,IND,BAL,1.8,1.1,50.0,11.2,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.72
46,James O'Shaughnessy,TE,16,JAX,SF,1.8,1.0,50.0,11.1,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.71
47,Darren Fells,TE,16,DET,CIN,1.4,1.0,100.0,11.0,0.1,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.70
48,Demetrius Harris,TE,16,KC,MIA,1.5,1.0,50.0,10.6,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.66
49,Jonnu Smith,TE,16,TEN,LAR,1.6,1.0,50.0,10.5,0.1,0.0,5.0,10.0,0.0,0.1,0.0,0.0,0.0,1.66
50,MarQueis Gray,TE,16,MIA,KC,1.8,1.0,50.0,10.5,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.65
