Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
18,Alshon Jeffery,WR,7,PHI,WAS,6.1,4.1,66.7,57.7,0.4,0.0,9.7,14.5,0.0,0.0,0.0,0.0,0.0,8.17
19,Jarvis Landry,WR,7,MIA,NYJ,10.7,6.0,54.5,62.5,0.3,0.0,5.6,10.3,0.2,0.2,0.0,0.0,0.0,8.07
20,Davante Adams,WR,7,GB,NO,5.5,4.1,80.0,53.8,0.4,0.0,10.8,13.5,0.0,0.0,0.0,0.0,0.0,7.78
21,Rishard Matthews,WR,7,TEN,CLE,8.4,4.8,62.5,58.9,0.3,0.0,7.4,11.8,0.0,0.1,0.0,0.0,0.0,7.70
22,Kelvin Benjamin,WR,7,CAR,CHI,6.9,4.0,57.1,57.7,0.3,0.0,8.3,14.5,0.0,0.0,0.0,0.0,0.0,7.57
23,Keenan Allen,WR,7,LAC,DEN,8.7,5.1,55.6,57.7,0.3,0.0,6.4,11.6,0.0,0.0,0.0,0.0,0.0,7.57
24,DeSean Jackson,WR,7,TB,BUF,6.3,3.9,66.7,57.4,0.3,0.0,9.5,14.2,0.0,0.0,0.0,0.0,0.0,7.54
25,Devin Funchess,WR,7,CAR,CHI,7.1,4.6,71.4,56.1,0.3,0.0,8.0,11.2,0.0,0.1,0.0,0.0,0.0,7.42
26,Eric Decker,WR,7,TEN,CLE,6.0,3.9,66.7,47.9,0.4,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,7.19
27,Terrelle Pryor,WR,7,WAS,PHI,5.8,4.0,66.7,53.6,0.3,0.0,9.0,13.5,0.1,0.0,0.0,0.0,0.0,7.16
28,Ted Ginn,WR,7,NO,GB,6.4,3.8,66.7,50.3,0.3,0.0,8.3,12.5,0.7,1.7,0.0,0.0,0.0,7.00
29,Randall Cobb,WR,7,GB,NO,7.1,4.1,57.1,45.3,0.4,0.0,6.4,11.2,0.3,0.4,0.0,0.0,0.0,6.97
30,John Brown,WR,7,ARI,LAR,6.3,3.6,66.7,50.0,0.3,0.0,8.3,12.5,0.2,0.3,0.0,0.0,0.0,6.83
31,Amari Cooper,WR,7,OAK,KC,5.1,3.7,80.0,49.6,0.3,0.0,10.0,12.5,0.0,0.1,0.0,0.0,0.0,6.77
32,Nelson Agholor,WR,7,PHI,WAS,4.9,3.1,60.0,42.9,0.4,0.0,8.6,14.3,0.1,0.3,0.0,0.0,0.0,6.72
33,Danny Amendola,WR,7,NE,ATL,7.8,4.5,50.0,48.1,0.3,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,6.61
34,Allen Hurns,WR,7,JAX,IND,6.4,3.9,66.7,48.0,0.3,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,6.60
35,Robert Woods,WR,7,LAR,ARI,6.6,4.0,57.1,53.2,0.2,0.0,7.6,13.2,0.0,0.2,0.0,0.0,0.0,6.54
36,Cooper Kupp,WR,7,LAR,ARI,5.1,3.7,80.0,46.9,0.3,0.0,9.4,11.8,0.0,0.2,0.0,0.0,0.0,6.51
37,Martavis Bryant,WR,7,PIT,CIN,5.6,3.3,50.0,46.2,0.3,0.0,7.7,15.3,0.2,0.8,0.0,0.0,0.0,6.50
38,Mohamed Sanu,WR,7,ATL,NE,7.1,4.0,57.1,45.2,0.3,0.0,6.4,11.2,0.1,0.5,0.0,0.0,0.0,6.37
39,Taylor Gabriel,WR,7,ATL,NE,5.8,3.3,50.0,43.9,0.3,0.0,7.3,14.7,0.2,0.6,0.0,0.0,0.0,6.25
40,Robby Anderson,WR,7,NYJ,MIA,4.8,3.6,80.0,50.0,0.2,0.0,10.0,12.5,0.1,0.1,0.0,0.0,0.0,6.21
41,Marqise Lee,WR,7,JAX,IND,5.7,3.9,66.7,48.6,0.2,0.0,8.2,12.2,0.2,0.5,0.0,0.0,0.0,6.11
42,Ricardo Louis,WR,7,CLE,TEN,5.0,3.6,80.0,42.0,0.3,0.0,8.4,10.5,0.0,0.0,0.0,0.0,0.0,6.00
43,Jermaine Kearse,WR,7,NYJ,MIA,5.7,3.2,50.0,41.4,0.3,0.0,6.8,13.7,0.0,0.0,0.0,0.0,0.0,5.94
44,Jordan Matthews,WR,7,BUF,TB,6.4,3.6,66.7,41.3,0.3,0.0,6.8,10.2,0.0,0.0,0.0,0.0,0.0,5.93
45,Mike Wallace,WR,7,BAL,MIN,4.6,3.0,60.0,40.5,0.3,0.0,8.0,13.3,0.2,0.1,0.0,0.0,0.0,5.86
46,Paul Richardson,WR,7,SEA,NYG,4.2,3.1,75.0,40.2,0.3,0.0,10.0,13.3,0.0,0.0,0.0,0.0,0.0,5.82
47,Jamison Crowder,WR,7,WAS,PHI,6.7,3.8,57.1,39.0,0.3,0.0,5.6,9.8,0.1,0.4,0.0,0.0,0.0,5.74
48,Tyler Lockett,WR,7,SEA,NYG,4.5,3.3,60.0,40.1,0.3,0.0,8.0,13.3,0.2,1.2,0.0,0.1,0.1,5.73
49,Donte Moncrief,WR,7,IND,JAX,5.3,3.2,60.0,37.8,0.3,0.0,7.6,12.7,0.1,0.0,0.0,0.0,0.0,5.58
50,Juju Smith-Schuster,WR,7,PIT,CIN,4.8,2.9,60.0,36.2,0.3,0.0,7.2,12.0,0.0,0.2,0.0,0.0,0.0,5.44
